Realisation number,Variable,Time,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,Smax,Smax/Var,Smax/Mean,Cross correlation
3,Breeding,94,44.632516953874614,45.65366697385884,-1.0211500199842263,11.953023814233253,142.87477830362727,0.098560381285967,-0.11841845789937594,-0.2502471433730476,0.16771175884246067,0.15759960128861047,0.18028534715376981,,,,0.69977221516738
3,Breeding,96,44.10103758656405,44.56706744575511,-0.4660298591910603,11.831304819583927,139.97977373390987,0.08343442079436504,-0.11083152190935895,-0.21316303717642673,0.1699183444363981,0.2206631323195316,0.3244737229246451,,,,0.6957185091005651
3,Breeding,98,52.36025794828093,43.48476426357508,8.875493684705852,11.83189512198854,139.9937421777362,0.08910805835087425,-0.07700401598203906,-0.21083740548215035,0.17326562012698576,0.22053237098349843,0.3238180281752407,14.014488108357513,0.10010796118704152,0.20522739153968508,0.7039046961951639
3,Breeding,100,45.75489360626015,42.40308153347954,3.3518120727806036,11.821812855714061,139.75525919552624,0.07826715931860309,-0.08377468227576182,-0.2577436125484567,0.17608642878060637,0.17440931042146887,0.32220749794055564,,,,0.7582704541056291
3,Breeding,102,42.605314900701146,41.31836730861037,1.286947592090776,11.093707238537771,123.07034029438535,0.04352917343011373,-0.26576453093742275,-0.2449486853159326,0.1669110074730228,0.3416843650696849,0.44737652838381864,,,,0.7819241784128729
3,Breeding,104,32.93506098199257,40.229334958069956,-7.294273976077385,11.111020429422082,123.45477498303487,-0.0020141422509129927,-0.26074242769768446,-0.23488164412657803,0.17059907942569716,0.3432890323292976,0.43134637190396563,,,,0.7869419130696013
3,Breeding,106,32.88250144434191,39.13244319368746,-6.249941749345545,10.214651056594883,104.33909620799498,0.05431094338672153,-0.11281170136929743,-0.25749571510158487,0.15874528296319562,0.8322450330211123,-0.004113973221329185,,,,0.7462737153085289
3,Breeding,108,34.91578641263563,38.030161328761665,-3.1143749161260317,10.200820955069702,104.05674815738915,0.03038233262542223,-0.10275291152501849,-0.2589120510515414,0.16243983699775136,0.9080940868810529,0.10910939728592825,12.25268616096314,0.11775003906936013,0.19511413361120566,0.7457486143479641
3,Breeding,110,48.99926591771094,36.927080203455084,12.072185714255859,9.538089525557536,90.9751517975504,0.016564486440988072,-0.1417073225961658,-0.23002647118021047,0.15595116967917658,0.7863500515444125,-0.07850262563735001,,,,0.7628227796035917
3,Breeding,112,35.69076635326837,35.830270910874574,-0.13950455760620173,9.539733274160021,91.00651094211587,0.012675192818088075,-0.14101268949719192,-0.2452338691727484,0.15937918625465217,0.7967720245468053,-0.06860023311641023,,,,0.7720038672036991
3,Breeding,114,33.904775048324176,34.74409530749682,-0.839320259172645,9.542378006815053,91.05697802494763,0.01665066463288146,-0.16309656773760156,-0.24237802887662863,0.16305559180287693,0.8194676551558568,-0.04535964879364546,,,,0.7744745589025577
3,Breeding,116,32.9966927445536,33.66595867535967,-0.6692659308060698,9.394292133308968,88.25272468595077,0.0919140085205912,-0.1701530217738627,-0.25809905965859586,0.16339741626766596,0.821242761513575,0.02463620831076114,,,,0.7673162564343934
3,Breeding,118,44.448051084092434,32.5888378223399,11.859213261752537,8.89840048036383,79.18153110893923,0.10285434624183955,-0.16112493071507264,-0.2614729303982226,0.15895299244982936,0.7245009650749267,-0.06513251001207981,8.124194312906177,0.10260213712878044,0.1451232724499181,0.7600062745856674
3,Breeding,120,36.51489832814061,31.507635343539548,5.007262984601063,8.917885232219893,79.52867701504566,0.11336814903357655,-0.16362916589812188,-0.26946215935922807,0.16244487854971074,0.6707539872492799,-0.14224551179275716,,,,0.7666255497745812
3,Breeding,122,28.016989597911888,30.421351649833944,-2.4043620519220568,8.914972978443538,79.47674320637846,0.1059443930055614,-0.16028325403252874,-0.27782060341110165,0.16605783132326338,0.6692908233044909,-0.14081084772375072,,,,0.7584644455634908
3,Breeding,124,29.96795841588442,29.32938839132102,0.6385700245633998,8.907932249958732,79.35125696985484,0.12762684953401054,-0.1664139702335495,-0.2918385868937947,0.16960101051073687,0.6548097718328014,-0.14644300911626615,,,,0.7584254476264198
3,Breeding,126,25.8505188024247,28.230825282617538,-2.3803064801928393,8.390866768586614,70.40664512817118,0.18140243028572006,-0.08663666691393934,-0.2676026479853731,0.16527217848063042,0.6927212020452294,0.13126183387550042,,,,0.7539638061437909
3,Breeding,128,25.27255627451006,27.127426440495213,-1.8548701659851545,8.337537414469667,69.51453013768155,0.15985180387469863,-0.10480848591689569,-0.2559535742865893,0.16783382539129355,0.6796612085800848,0.17197253573438664,4.543700551043455,0.06536332105020536,0.0914642546120026,0.7625909905176841
3,Breeding,130,19.780724333628534,26.019286570536206,-6.238562236907672,8.166562544275415,66.69274378956214,0.1388113431407942,-0.07699966654447796,-0.16517680046640118,0.1679145859945903,0.7492666283852133,0.25883346333075086,,,,0.7710286579503367
3,Breeding,132,24.09104068087654,24.911071899257987,-0.8200312183814482,8.103526209245935,65.66713702393578,0.15486136923167496,-0.017674000920650586,-0.11995449877588212,0.1703045761053807,0.732563621587544,0.3062588385317686,,,,0.7699462512369625
3,Breeding,134,30.01275430239783,23.803015921364405,6.209738381033425,8.119937885476931,65.93339126400357,0.1259902978704507,-0.0761867117167285,-0.11789935080463719,0.1748410444005068,0.7214111327098458,0.27025605653813634,,,,0.7709556504880416
3,Breeding,136,22.964371611493426,22.692616591913477,0.27175501957994896,7.290309624479806,53.14861442078289,-0.06012303666422417,-0.017992575480350454,-0.28381578333212726,0.1630403936257641,0.49603370202409963,-0.20870536149554594,,,,0.7667148542990656
3,Breeding,138,23.229188909577456,21.579629846543526,1.64955906303393,6.697892421774838,44.8617628936688,-0.006484562877102522,-0.14143133719942785,-0.18190555816323623,0.15522924532283328,0.324925454273521,-0.4252028936278204,4.595043261825048,0.1024267207848297,0.10649396150944195,0.7558733870659001
3,Breeding,140,19.39411190205528,20.464441554234217,-1.0703296521789376,6.637431712768772,44.0554997416686,0.0325952914254249,-0.1954852140647873,-0.18235450173303822,0.1575919647270519,0.29487137563314536,-0.36179492978348526,,,,0.7468927845647909
3,Breeding,142,21.356399387590816,19.347474820807886,2.0089245667829303,6.37762213818702,40.674064137493176,0.13109531732060226,-0.20886207236009294,-0.10495460849142638,0.15655435168733853,0.2911759259347111,-0.145917828418285,,,,0.7547842857553664
3,Breeding,144,10.949214848380075,18.229132889902075,-7.279918041522,6.168175849679583,38.04639331257045,0.13404315611956563,-0.32216566017117,-0.21325687445833294,0.15524007207619894,0.42893942742619867,-0.17059038491321696,,,,0.7237982317093288
3,Breeding,146,15.376438460167497,17.109763318929417,-1.7333248587619199,6.170692535391413,38.0774463663353,0.15490364497597972,-0.328836031294472,-0.21150381515287908,0.16014166437037042,0.46346067490594317,-0.15313922871805263,,,,0.7239054404778
3,Breeding,148,16.30545530384311,15.989877908928582,0.31557739491452885,5.9032480964364344,34.84833808808038,0.084557672408849,-0.33250001230299836,-0.10544182433133317,0.15660402025015582,0.5533144747443656,-0.06178385756706959,3.3325783858944305,0.09563091294256912,0.0884081381138108,0.76504555667521
3,Breeding,150,13.629464299590285,14.869977470142214,-1.2405131705519281,5.7016694315878045,32.5090343071028,0.09200441085254453,-0.2550355844904985,-0.029256305137688527,0.15502950898639428,0.6276277738522886,0.06742002415697619,,,,0.7467807635004275
3,Breeding,152,16.747895210124238,13.750463094420901,2.9974321157033366,5.716489355587714,32.67825055254764,0.08866230257526207,-0.2670463057862638,-0.03337146436543986,0.1600769266428149,0.597063226382194,0.010247829040545029,,,,0.7681706399210335
3,Breeding,154,12.875158879152726,12.631660208584606,0.2434986705681208,5.264904260781127,27.719216875191268,-0.011421681885493092,-0.2375345017796446,-0.013655828492492727,0.1537253403142321,0.49364216315635245,0.008428785780752266,,,,0.734021465025693
3,Breeding,156,9.252478407198547,11.51374508532866,-2.261266678130113,5.1026531471429,26.037069140047336,0.021407150567331307,-0.2373343637116684,-0.08162545972175463,0.15522474793069507,0.5890273322557553,0.3552447381499324,,,,0.740021468543636
3,Breeding,158,9.146251444179166,10.396844086186936,-1.2505926420077706,5.064381508372486,25.647960062345184,0.01741345509156045,-0.21358534897294798,-0.12468292015934317,0.15906988981333828,0.5692351692634634,0.41518904252439204,3.1430024042611353,0.12254395268166006,0.09872025740998029,0.7514842060149589
3,Breeding,160,10.200271966227747,9.281129257584828,0.9191427086429194,5.060583580598094,25.609506176219025,0.029966524468255547,-0.23868703882595374,-0.1313251694337499,0.16432611086282428,0.5304643598863059,0.39417939803982777,,,,0.7631251749713612
3,Breeding,162,12.671958556452728,8.166784996395489,4.505173560057239,4.954545268511649,24.547518817731163,0.11058607454738989,-0.22056561116646536,-0.21026463046766664,0.16733912110827937,0.5304339333866738,0.5831741761908744,,,,0.7743805228181189
3,Breeding,164,9.15056356896715,7.053904044219627,2.0966595247475235,4.780024064879849,22.848630060830477,0.09160220669370224,-0.16634043541768956,-0.3330170480704109,0.16616432998070296,0.5596149836316927,0.7476368177958744,,,,0.8174744252024758
3,Breeding,166,5.233086134848162,5.942385906586383,-0.7092997717382206,4.749092839021552,22.553882793645787,0.11998787387759616,-0.22093692925702252,-0.37208250254162634,0.17126593035426754,0.536857346290673,0.809708702199062,,,,0.8193701850321468
3,Breeding,168,4.5044814375211315,4.832023871754741,-0.3275424342336093,4.624847605135795,21.389215370730298,0.21365901861454886,-0.17916928325932047,-0.3698562884853335,0.17487198775281645,0.6228031529757121,1.2308633207786186,2.180574395119554,0.10194737662530264,0.08245058247843724,0.8227256386820173
3,Breeding,170,2.474713522858892,3.722627664283846,-1.2479141414249537,4.366249685286272,19.064136314262466,0.15054657491967324,-0.2069042905936722,-0.4073515524385033,0.17088570832152267,0.8688816072786149,1.5173687122188282,,,,0.7981403062936325
3,Breeding,172,2.5161947378669733,2.6140452164234285,-0.09785047855645512,4.2528821290785155,18.08700640383541,0.1433531022657801,-0.21973435213477363,-0.3605468475601098,0.1729319910036909,0.9122492909443148,1.771855587820588,,,,0.7954526307352433
3,Breeding,174,2.9195158999074877,,,,,,,,,,,,,,
3,Breeding,176,2.403703315806235,,,,,,,,,,,,,,
3,Breeding,178,2.5328809851407375,,,,,,,,,,,,,,
3,Breeding,180,3.0358772797453275,,,,,,,,,,,,,,
3,Breeding,182,2.641871711945118,,,,,,,,,,,,,,
3,Breeding,184,1.8417294260508748,,,,,,,,,,,,,,
3,Breeding,186,1.7005916339809566,,,,,,,,,,,,,,
3,Breeding,188,1.138918445983191,,,,,,,,,,,,,,
3,Breeding,190,1.020459210600817,,,,,,,,,,,,,,
3,Breeding,192,1.0501998707952847,,,,,,,,,,,,,,
3,Breeding,194,0.3658839300912147,,,,,,,,,,,,,,
3,Breeding,196,0.0947191527470526,,,,,,,,,,,,,,
3,Breeding,198,0.008518744108188508,,,,,,,,,,,,,,
3,Total,0,214.02815970724424,233.21262180837314,-19.1844621011289,,,,,,,,,,,,
3,Total,2,283.6900619419065,230.20210410518652,53.48795783671997,,,,,,,,,,,,
3,Total,4,267.4776393190193,227.18593075957347,40.29170855944585,,,,,,,,,,,,
3,Total,6,239.4083018230089,224.16502476040216,15.24327706260675,,,,,,,,,,,,
3,Total,8,207.05158871853044,221.13962239492585,-14.088033676395412,,,,,,,,,,,,
3,Total,10,205.88141531315472,218.1092337599536,-12.227818446798892,,,,,,,,,,,,
3,Total,12,225.69122323760223,215.07394865504838,10.617274582553847,,,,,,,,,,,,
3,Total,14,200.10605784443393,212.0344882710137,-11.928430426579752,,,,,,,,,,,,
3,Total,16,222.81052880776173,208.99138389184992,13.819144915911806,,,,,,,,,,,,
3,Total,18,209.71012236926924,205.9454532145732,3.764669154696037,,,,,,,,,,,,
3,Total,20,213.6434061331465,202.8970334549309,10.746372678215607,,,,,,,,,,,,
3,Total,22,169.2710289783694,199.84594392354546,-30.57491494517606,,,,,,,,,,,,
3,Total,24,175.9368950970989,196.7914564314844,-20.854561334385494,,,,,,,,,,,,
3,Total,26,143.02146446333555,193.73335211736003,-50.71188765402448,,,,,,,,,,,,
3,Total,28,205.76453101746802,190.67232005603222,15.092210961435796,,,,,,,,,,,,
3,Total,30,218.46939069724584,187.60932294643152,30.860067750814324,,,,,,,,,,,,
3,Total,32,191.57216594619427,184.5445958771536,7.027570069040678,,,,,,,,,,,,
3,Total,34,187.07835641639184,181.47697895428223,5.60137746210961,,,,,,,,,,,,
3,Total,36,159.07595221765905,178.40355480678795,-19.3276025891289,,,,,,,,,,,,
3,Total,38,206.92015033138347,175.3191810347409,31.600969296642575,,,,,,,,,,,,
3,Total,40,162.7906617655448,172.21752847851457,-9.426866712969769,,,,,,,,,,,,
3,Total,42,162.84497319076087,169.09707972557604,-6.252106534815169,,,,,,,,,,,,
3,Total,44,159.86292076307453,165.94722506317248,-6.084304300097955,,,,,,,,,,,,
3,Total,46,189.26283817178899,162.80487910897256,26.45795906281643,,,,,,,,,,,,
3,Total,48,153.68055452421203,159.65848236732464,-5.97792784311261,,,,,,,,,,,,
3,Total,50,139.61251377470364,156.5051164202459,-16.89260264554227,,,,,,,,,,,,
3,Total,52,135.73195869223207,153.35012115491665,-17.61816246268458,,,,,,,,,,,,
3,Total,54,159.02390948742277,150.19963609032132,8.82427339710145,,,,,,,,,,,,
3,Total,56,178.72673184909354,147.05992893696052,31.666802912133022,,,,,,,,,,,,
3,Total,58,170.77271437987878,143.94180283308773,26.830911546791043,,,,,,,,,,,,
3,Total,60,126.23980933747987,140.85282993484574,-14.613020597365875,,,,,,,,,,,,
3,Total,62,152.1429312609115,137.8019740781254,14.340957182786099,,,,,,,,,,,,
3,Total,64,106.55428600446419,134.8003878832445,-28.24610187878031,,,,,,,,,,,,
3,Total,66,133.8900212722822,131.8572436518615,2.032777620420717,,,,,,,,,,,,
3,Total,68,118.4430430044993,128.97350862871633,-10.53046562421703,,,,,,,,,,,,
3,Total,70,106.63851076285985,126.1404381501612,-19.50192738730135,,,,,,,,,,,,
3,Total,72,117.24559383202748,123.34732980530619,-6.101735973278707,,,,,,,,,,,,
3,Total,74,146.2047165959279,120.58586723269362,25.618849363234276,,,,,,,,,,,,
3,Total,76,128.82687738808374,117.85173459151162,10.975142796572129,,,,,,,,,,,,
3,Total,78,99.20259483237372,115.14436975899076,-15.941774926617043,21.839110625631108,476.94675291855356,0.10440847709656864,-0.12063181698212287,-0.4148917347471748,0.1248965015154819,0.19749385120579813,-0.09061454496741018,57.80610659031383,0.12120033575359128,0.33058949162919965,0.7751923228496869
3,Total,80,114.47649236983668,112.47237695380595,2.0041154160307286,21.58700685925079,465.9988651413406,0.1781018228090584,-0.07351452260643564,-0.39091328169433065,0.12523726842275795,0.14978410926701516,0.014977072186491745,,,,0.7681247789348324
3,Total,82,119.8958681857502,109.84219486115711,10.053673324593092,19.94796822901579,397.9214364658234,0.06020710191927591,-0.14955379630096813,-0.368432926643426,0.11854455254774438,-0.10707194161682376,-0.17312029040515262,,,,0.7322122469570734
3,Total,84,100.0566705861935,107.26209138042965,-7.205420794236147,18.915556277221416,357.7982692767305,0.01280853555074339,-0.12025602141923149,-0.344242333144983,0.11527655463912273,-0.17718380972937808,-0.09755505436020602,,,,0.6993114431031908
3,Total,86,94.06230742247585,104.73422014846261,-10.671912725986758,18.80518074547276,353.63482286989944,0.0330012812462374,-0.1153228432209265,-0.36327261454882975,0.1171992083675413,-0.09163069219781429,-0.057540701833142915,,,,0.7012054134375295
3,Total,88,112.03270711778364,102.25301327242954,9.779693845354103,18.763430918780863,352.0663398438616,0.014369494255840632,-0.10988298783306605,-0.3674561507721157,0.11869626400690436,-0.17853115875639586,-0.014234530700945894,53.477230472777684,0.15189532318396123,0.338293539919794,0.7018048832068315
3,Total,90,79.29259120018516,99.80834485999782,-20.51575365981266,18.94034220896181,358.73656299258033,0.008903145642487353,-0.10385363883962406,-0.34330668937462777,0.1222630783527484,-0.16424149875261906,-0.10961187408566726,,,,0.7067153464204408
3,Total,92,88.32671620633326,97.39403868702055,-9.067322480687295,18.892244399293254,356.9168984426273,0.029246886401593418,-0.12293493773462315,-0.34162652757443257,0.12471730369201137,-0.0914270202289615,-0.09571870213299583,,,,0.7041656192988954
3,Total,94,98.2506691380805,95.00992294486586,3.2407461932146333,18.825012566879302,354.3810981431637,0.03884694013583285,-0.12424242784110914,-0.32927478975796914,0.12639822372516774,-0.15076871808861572,-0.042830526860719795,,,,0.69977221516738
3,Total,96,92.36707373434278,92.65609090160828,-0.28901716726549864,18.673828822681692,348.71188289881746,0.03390601188648583,-0.13998364284749437,-0.30694867088524824,0.12818998787765695,-0.10800990466456559,0.03908061187863239,,,,0.6957185091005651
3,Total,98,115.6573561065114,90.32244410360587,25.334912002905526,19.128190705903457,365.8876796814114,0.030853604830442152,-0.12048526407319807,-0.31076685449977187,0.1334632800571723,-0.11759418628607977,-0.1415088409473749,38.199887954778376,0.10440331849391618,0.2665323878587078,0.7039046961951639
3,Total,100,92.24340677297306,87.9976123188727,4.245794454100363,19.055857026398325,363.12568701053436,0.06669607092921409,-0.10308564518776568,-0.29473952842157064,0.13583504628604284,-0.09739381050827922,-0.10207063637941702,,,,0.7582704541056291
3,Total,102,89.8281559984791,85.67329660965964,4.15485938881946,18.44926786361086,340.3754847032645,0.022967530452775126,-0.24257238000165113,-0.2719171355665193,0.13339969302697774,-0.14284845141436248,0.14562969910113205,,,,0.7819241784128729
3,Total,104,66.52061862543056,83.34681723769657,-16.826198612266012,18.343212206056794,336.47343403643094,-0.074130883101029,-0.2264504276401312,-0.26284301370801644,0.13530908165227218,-0.14385202927806182,0.19924280452811208,,,,0.7869419130696013
3,Total,106,67.36974710719275,81.01058083743426,-13.64083373024151,16.560052546600136,274.2353403461576,0.012241349787781158,-0.10817731241339883,-0.2604463483921406,0.12388389193771243,0.3917854224866971,-0.8154458219301818,,,,0.7462737153085289
3,Total,108,73.93038886588042,78.66582816528543,-4.735439299405016,16.424386663872028,269.7604772843774,-0.02295096065083819,-0.10943018472467461,-0.27243604101818963,0.12597501946081854,0.47878865150750644,-0.6921277570370541,26.741536275103627,0.09913066785878018,0.20510754048907556,0.7457486143479641
3,Total,110,92.31994946989327,76.31662078046416,16.00332868942911,15.879869745143457,252.17026312272253,-0.05467587678479859,-0.15455782059661446,-0.2514854879043949,0.12481781239033711,0.44053144602051025,-0.6527283235185181,,,,0.7628227796035917
3,Total,112,73.70934988045849,73.97245264616873,-0.2631027657102436,15.840795065248916,250.93078829921438,-0.058632651481689106,-0.14272447987772488,-0.28906702994891714,0.12746277187752542,0.4779348319033123,-0.604661658971051,,,,0.7720038672036991
3,Total,114,70.37394596279876,71.64291433776006,-1.2689683749613039,15.815462194901878,250.12884443837052,-0.04832203095283875,-0.17205682259258895,-0.28416206098117824,0.13031835221574056,0.5133040447035366,-0.5642957268345462,,,,0.7744745589025577
3,Total,116,66.32320022302139,69.32777374089248,-3.004573517871094,15.516928633566053,240.77507421918207,0.017738869679703735,-0.19592535469306716,-0.3044556507981206,0.13034902292452658,0.5108655673709411,-0.4854143483168432,,,,0.7673162564343934
3,Total,118,84.56542544548509,67.01705550625786,17.54836993922723,14.936258173184218,223.09180821601237,0.046840627559799106,-0.18324383258333046,-0.2942622020281493,0.12878025213601807,0.438788077195877,-0.5177254005538455,22.764562242544326,0.10204122878641136,0.19627580290652877,0.7600062745856674
3,Total,120,73.46637441129596,64.70472729765335,8.76164711364261,14.923109920664713,222.69920970424158,0.056635670476989974,-0.19325756859151597,-0.2786429545374864,0.13119285231382194,0.35592973054558874,-0.5633723120792246,,,,0.7666255497745812
3,Total,122,62.19474264902443,62.39095391393841,-0.196211264913984,14.885441920137207,221.5763811577781,0.05089722449860154,-0.17959033987968312,-0.2841611183594344,0.13382198537006107,0.32883632799308427,-0.5528034393824642,,,,0.7584644455634908
3,Total,124,60.12479642254881,60.073456522201134,0.05133990034767777,14.847766190031924,220.4561608338551,0.07428210255628795,-0.1844954158199016,-0.29906812307523656,0.13654411081714007,0.3010387539762917,-0.5410354420956552,,,,0.7584254476264198
3,Total,126,53.329293693182635,57.750845332018294,-4.421551638835659,14.261114496418164,203.37938667994834,0.09735366047208942,-0.13752553560242012,-0.25929835443333804,0.13538000430340053,0.34915114379861834,-0.32634786054234366,,,,0.7539638061437909
3,Total,128,51.806725067045605,55.42698914377352,-3.6202640767279135,14.241274786847885,202.81390755450929,0.08825653656460922,-0.15527254463995635,-0.25414945003662553,0.1385411871987753,0.3390007195364797,-0.3171191402906759,17.08619930347889,0.0842456984804492,0.16621702562785728,0.7625909905176841
3,Total,130,39.41153915105595,53.10533646857216,-13.693797317516214,14.153226588680175,200.31382287052344,0.057004266744190984,-0.128730859942783,-0.19615128695948184,0.1411237194044107,0.34871101166510593,-0.2863930676588888,,,,0.7710286579503367
3,Total,132,46.50063167341604,50.823793685121544,-4.323162011705506,13.88270108398695,192.72938938733245,0.08696789366662172,-0.053710932118616654,-0.13083839983272222,0.14157539690731824,0.34811573103969246,-0.1669543477259849,,,,0.7699462512369625
3,Total,134,60.37449877203902,48.546666206163785,11.827832565875234,13.937893149308563,194.26486544154255,0.046077768957469976,-0.11865276471495727,-0.12325247258678493,0.14580533545157054,0.336044582013779,-0.2138992356482951,,,,0.7709556504880416
3,Total,136,47.75945772752719,46.2672322436069,1.4922254839202935,12.98602316576318,168.63679766173797,-0.08539263966599035,-0.058501626472786734,-0.2215441484680768,0.14066576045935344,0.22224086196602885,-0.19468927820830872,,,,0.7667148542990656
3,Total,138,46.5015222141931,43.984153201959565,2.5173690122335373,12.227556749949418,149.51314407323358,-0.024603210276727037,-0.1302706614479005,-0.10642539307787045,0.13706253870597773,0.1268955145827945,-0.0849349287526572,15.135257212087941,0.10123027848758559,0.16965586992391704,0.7558733870659001
3,Total,140,42.53548923351699,41.69784814756549,0.8376410859515033,12.027851145419158,144.66920317636095,0.013205709706157075,-0.2160414270284999,-0.09761541921534111,0.13806246585913567,0.07137570331029078,0.0633386098229526,,,,0.7468927845647909
3,Total,142,40.3871705514112,39.40899847395198,0.9781720774592202,11.785908783714204,138.90764585803163,0.09844837561370842,-0.2265852677066011,-0.06822896475503856,0.1397676483474079,0.11068088296775051,0.27494487148793906,,,,0.7547842857553664
3,Total,144,26.35448272452672,37.1182287041358,-10.763745979609084,11.047417838283941,122.04544089363422,0.11578631521366774,-0.30849035708767175,-0.20496678335444066,0.1342008675245769,0.39895999192643594,0.13248973933447838,,,,0.7237982317093288
3,Total,146,29.674745078424365,34.82615753147306,-5.151412453048692,11.063936536332955,122.41069168000325,0.1309552620514628,-0.3124152238309413,-0.20337810986957117,0.13879429261654866,0.4460940347193699,0.1434881921014529,,,,0.7239054404778
3,Total,148,32.36896212817631,32.53368211819666,-0.16471999002035176,10.94754713461183,119.8487882645477,0.09429855302439033,-0.3273475081776576,-0.15785708392830156,0.14114432916451583,0.4055061263984097,0.22366774712235646,14.10367229680278,0.11767888938243665,0.18183556011325433,0.76504555667521
3,Total,150,27.888085915781886,30.24174080639199,-2.3536548906101054,10.507183794643842,110.40091129442615,0.07051117734434312,-0.24041856001783293,-0.10175897330081292,0.13899490074071166,0.49177587555639884,0.4154616315809968,,,,0.7467807635004275
3,Total,152,33.23630176246286,27.95111953348994,5.285182228972918,10.49103380446807,110.06179028649179,0.11399939272181726,-0.22668700147136805,-0.13973833812573405,0.1427472121345798,0.4171214192081269,0.3811258512550895,,,,0.7681706399210335
3,Total,154,27.248194713422038,25.66246156415249,1.5857331492695472,9.659976216899597,93.31514051106585,0.04655721362166723,-0.14003713311630347,-0.16881078759802695,0.1369823157456679,0.2459148668651815,0.4321335485745431,,,,0.734021465025693
3,Total,156,19.23652293869408,23.376123570309478,-4.139600631615398,9.50251679700746,90.29782547740894,0.09902799792627082,-0.1561591347906656,-0.20922746920832347,0.14019622412688473,0.3372643555321655,0.6722037765213987,,,,0.740021468543636
3,Total,158,19.450293246612652,21.09233080204103,-1.6420375554283773,9.176399887541509,84.20631489607182,0.11494041354971636,-0.1143088604443151,-0.2514245078048901,0.1394879822521849,0.37595518897890784,0.9541591648378662,11.754109071994863,0.1395870260621414,0.17867104504138234,0.7514842060149589
3,Total,160,19.02303429984983,18.811378064298708,0.21165623555112134,9.169201308984903,84.07425264469046,0.10910643909855484,-0.11115073470755346,-0.24825184261421823,0.1446246826448491,0.3918476640797314,0.9755634200468087,,,,0.7631251749713612
3,Total,162,24.057598416890713,16.53357621078822,7.524022206102494,9.10408973238849,82.88444985538153,0.13495154615783433,-0.08147905841280069,-0.2970740026435911,0.14923754117090293,0.39943030957988473,1.0752956871369905,,,,0.7743805228181189
3,Total,164,18.89369796920943,14.259118404095103,4.634579565114327,9.070047102449015,82.26575444064379,0.1254626274486903,-0.06054721881306863,-0.3721228875566534,0.15379492456755176,0.3168342711537392,1.0807161940991992,,,,0.8174744252024758
3,Total,166,11.373772511725639,11.987867959387899,-0.61409544766226,8.907941728772853,79.35142584321268,0.16237371348292676,-0.14500699697924388,-0.4222860941226896,0.1565330683777034,0.29016205242203175,1.3035187172640788,,,,0.8193701850321468
3,Total,168,9.390500899375624,9.719461878406824,-0.3289609790311996,8.769564954737183,76.90526949535456,0.25077763983619633,-0.11640626926846205,-0.4379457428387769,0.16137825781239165,0.35921337589836466,1.5937759556411217,7.80090682106764,0.10143527059012324,0.1435529309194137,0.8227256386820173
3,Total,170,5.460469156891896,7.453531654555066,-1.9930624976631703,8.130726270956176,66.10870969321692,0.19775060985257656,-0.10316407406283418,-0.48213209485724645,0.15488315284927684,0.6963811301770159,1.9207445871279172,,,,0.7981403062936325
3,Total,172,5.040951788404075,5.189760650550525,-0.14880886214645006,7.98706131258635,63.79314841101359,0.21246784796689727,-0.10794116854819982,-0.4554102185560984,0.15843028358621353,0.6906030012675899,2.154045236377169,,,,0.7954526307352433
3,Total,174,6.0699744381396465,,,,,,,,,,,,,,
3,Total,176,4.774005932966691,,,,,,,,,,,,,,
3,Total,178,5.100754265733789,,,,,,,,,,,,,,
3,Total,180,5.543491205403338,,,,,,,,,,,,,,
3,Total,182,5.370657823827897,,,,,,,,,,,,,,
3,Total,184,3.9889910675190885,,,,,,,,,,,,,,
3,Total,186,3.1145127227930915,,,,,,,,,,,,,,
3,Total,188,2.468267622534203,,,,,,,,,,,,,,
3,Total,190,1.877591272516864,,,,,,,,,,,,,,
3,Total,192,2.2630347432434466,,,,,,,,,,,,,,
3,Total,194,0.903130152533832,,,,,,,,,,,,,,
3,Total,196,0.20483511298816307,,,,,,,,,,,,,,
3,Total,198,0.016675851996927844,,,,,,,,,,,,,,
4,Non-breeding,0,112.02964745096703,118.80534199103263,-6.775694540065601,,,,,,,,,,,,
4,Non-breeding,2,112.91585545669881,117.30845740283591,-4.3926019461371055,,,,,,,,,,,,
4,Non-breeding,4,130.71597455648288,115.8076019327096,14.908372623773275,,,,,,,,,,,,
4,Non-breeding,6,115.53468116673423,114.30321520260308,1.2314659641311465,,,,,,,,,,,,
4,Non-breeding,8,107.69505794905712,112.7955902285724,-5.100532279515278,,,,,,,,,,,,
4,Non-breeding,10,121.17516700473746,111.28497692247059,9.89019008226687,,,,,,,,,,,,
4,Non-breeding,12,97.26715728210279,109.77178182840439,-12.5046245463016,,,,,,,,,,,,
4,Non-breeding,14,111.94165159130922,108.25625280434109,3.685398786968136,,,,,,,,,,,,
4,Non-breeding,16,120.0357384462599,106.73877349330962,13.296964952950276,,,,,,,,,,,,
4,Non-breeding,18,96.34471480396228,105.21959258957975,-8.874877785617471,,,,,,,,,,,,
4,Non-breeding,20,114.39879162638567,103.69874821994892,10.700043406436748,,,,,,,,,,,,
4,Non-breeding,22,101.20416134410112,102.17639236828634,-0.9722310241852199,,,,,,,,,,,,
4,Non-breeding,24,98.91245584400149,100.6524480312297,-1.7399921872282107,,,,,,,,,,,,
