,rb,rnb,x,y,x_num,y_num
863,2.7,-0.4,395.91630034107806,203.39442461707966,395.91630034107806,203.39442461707966
864,2.7,-0.3,372.7461573549586,214.95145822574688,372.7461573549586,214.95145822574688
865,2.7,-0.2,349.9691723504476,226.48207161805087,349.9691723504476,226.48207161805087
866,2.7,-0.1,Period-2 oscillations,Period-2 oscillations,,
867,2.7,0.0,Period-2 oscillations,Period-2 oscillations,,
868,2.8,-3.0,Extinct,Extinct,,
869,2.8,-2.9,Extinct,Extinct,,
870,2.8,-2.8,0.38992054445205626,0.02370488060374619,0.38992054445205626,0.02370488060374619
871,2.8,-2.7,76.3090196970445,4.8720338763585795,76.3090196970445,4.8720338763585795
872,2.8,-2.6,148.80309904033672,10.000431744489362,148.80309904033672,10.000431744489362
873,2.8,-2.5,217.1731648426647,15.405963322572953,217.1731648426647,15.405963322572953
874,2.8,-2.4,281.0900101176997,21.11075132009057,281.0900101176997,21.11075132009057
875,2.8,-2.3,340.2076555091323,27.13804554978629,340.2076555091323,27.13804554978629
876,2.8,-2.2,394.1691863889292,33.5118306746639,394.1691863889292,33.5118306746639
877,2.8,-2.1,442.6158536877962,40.25621463218007,442.6158536877962,40.25621463218007
878,2.8,-2.0,485.2002412322405,47.39454378919342,485.2002412322405,47.39454378919342
879,2.8,-1.9,521.6041360521832,54.94820205729327,521.6041360521832,54.94820205729327
880,2.8,-1.8,551.5612722667279,62.935082503675865,551.5612722667279,62.935082503675865
881,2.8,-1.7,574.8842422295403,71.36777892217492,574.8842422295403,71.36777892217492
882,2.8,-1.6,591.4935515714686,80.25163333439725,591.4935515714686,80.25163333439725
883,2.8,-1.5,601.4452043530266,89.58288226747659,601.4452043530266,89.58288226747659
884,2.8,-1.4,604.951801532216,99.34723893703509,604.951801532216,99.34723893703509
885,2.8,-1.3,602.3916441781851,109.51928151122594,602.3916441781851,109.51928151122594
886,2.8,-1.2,594.3014619637431,120.06294175603645,594.3014619637431,120.06294175603645
887,2.8,-1.1,581.3513420037345,130.933189817349,581.3513420037345,130.933189817349
888,2.8,-1.0,564.3045118521704,142.07873680353413,564.3045118521704,142.07873680353413
889,2.8,-0.9,543.968345691157,153.44532716955425,543.968345691157,153.44532716955425
890,2.8,-0.8,521.1447935758249,164.97906987170458,521.1447935758249,164.97906987170458
891,2.8,-0.7,496.58773093177103,176.62930448138496,496.58773093177103,176.62930448138496
892,2.8,-0.6,470.9720512485912,188.3506781560947,470.9720512485912,188.3506781560947
893,2.8,-0.5,444.87598685864054,200.10433368309947,444.87598685864054,200.10433368309947
894,2.8,-0.4,418.77537701970056,211.85829466427623,418.77537701970056,211.85829466427623
895,2.8,-0.3,393.0470308476446,223.5872395270385,393.0470308476446,223.5872395270385
896,2.8,-0.2,Period-2 oscillations,Period-2 oscillations,,
897,2.8,-0.1,Period-2 oscillations,Period-2 oscillations,,
898,2.8,0.0,Period-2 oscillations,Period-2 oscillations,,
899,2.9,-3.0,Extinct,Extinct,,
900,2.9,-2.9,0.4083732693083984,0.022463846733950438,0.4083732693083984,0.022463846733950438
901,2.9,-2.8,80.11354480232197,4.616369789283996,80.11354480232197,4.616369789283996
902,2.9,-2.7,156.62759499136314,9.47462561658038,156.62759499136314,9.47462561658038
903,2.9,-2.6,229.23562697399842,14.595365867347287,229.23562697399842,14.595365867347287
904,2.9,-2.5,297.60548421743215,20.00091146058855,297.60548421743215,20.00091146058855
905,2.9,-2.4,361.3804394847966,25.715234466621656,361.3804394847966,25.715234466621656
906,2.9,-2.3,420.1821759530063,31.76375777595798,420.1821759530063,31.76375777595798
907,2.9,-2.2,473.6165220244515,38.17296971995682,473.6165220244515,38.17296971995682
908,2.9,-2.1,521.2829480158038,44.96978589333794,521.2829480158038,44.96978589333794
909,2.9,-2.0,562.7889196587939,52.18058459892901,562.7889196587939,52.18058459892901
910,2.9,-1.9,597.7700828584931,59.82985043190925,597.7700828584931,59.82985043190925
911,2.9,-1.8,625.9167556403639,67.93839402096754,625.9167556403639,67.93839402096754
912,2.9,-1.7,647.0061420147458,76.52118725660905,647.0061420147458,76.52118725660905
913,2.9,-1.6,660.9379627224638,85.58496890505042,660.9379627224638,85.58496890505042
914,2.9,-1.5,667.768989498187,95.12592390572183,667.768989498187,95.12592390572183
915,2.9,-1.4,667.7398918384716,105.1278792684547,667.7398918384716,105.1278792684547
916,2.9,-1.3,661.2869305284684,115.5615182684869,661.2869305284684,115.5615182684869
917,2.9,-1.2,649.032484212476,126.3850170609216,649.032484212476,126.3850170609216
918,2.9,-1.1,631.7525498751152,137.54622864839226,631.7525498751152,137.54622864839226
919,2.9,-1.0,610.3251506527134,148.9861498761377,610.3251506527134,148.9861498761377
920,2.9,-0.9,585.6687007585227,160.64306330902727,585.6687007585227,160.64306330902727
921,2.9,-0.8,558.6815357090625,172.45660080035103,558.6815357090625,172.45660080035103
922,2.9,-0.7,530.1922408574846,184.37108141437707,530.1922408574846,184.37108141437707
923,2.9,-0.6,500.9262358303615,196.33775695219978,500.9262358303615,196.33775695219978
924,2.9,-0.5,471.4893961215784,208.31591258062997,471.4893961215784,208.31591258062997
925,2.9,-0.4,442.3660349666742,220.27300245023963,442.3660349666742,220.27300245023963
926,2.9,-0.3,413.9269654802553,232.18410791972806,413.9269654802553,232.18410791972806
927,2.9,-0.2,Period-2 oscillations,Period-2 oscillations,,
928,2.9,-0.1,Period-2 oscillations,Period-2 oscillations,,
929,2.9,0.0,Period-2 oscillations,Period-2 oscillations,,
930,3.0,-3.0,0.42664126921547346,0.021235128992388073,0.42664126921547346,0.021235128992388073
931,3.0,-2.9,83.88752510605559,4.362758312873088,83.88752510605559,4.362758312873088
932,3.0,-2.8,164.406737821406,8.951867218401542,164.406737821406,8.951867218401542
933,3.0,-2.7,241.26017243388674,13.787316412442793,241.26017243388674,13.787316412442793
934,3.0,-2.6,314.12105110063726,18.891065366037157,314.12105110063726,18.891065366037157
935,3.0,-2.5,382.63233475897584,24.287107104196817,382.63233475897584,24.287107104196817
936,3.0,-2.4,446.40702955542065,30.001447613875733,446.40702955542065,30.001447613875733
937,3.0,-2.3,505.03049257553255,36.06195089892423,505.03049257553255,36.06195089892423
938,3.0,-2.2,558.0657426168464,42.497982096147915,558.0657426168464,42.497982096147915
939,3.0,-2.1,605.0630545326035,49.339762735409046,605.0630545326035,49.339762735409046
940,3.0,-2.0,645.5753195009593,56.61733852953551,645.5753195009593,56.61733852953551
941,3.0,-1.9,679.180635498912,64.35906129447311,679.180635498912,64.35906129447311
942,3.0,-1.8,705.5131108151055,72.58951895322491,705.5131108151055,72.58951895322491
943,3.0,-1.7,724.3016192083203,81.32693118920086,724.3016192083203,81.32693118920086
944,3.0,-1.6,735.4140129703203,90.58017832839445,735.4140129703203,90.58017832839445
945,3.0,-1.5,738.9012012348159,100.34583927702037,738.9012012348159,100.34583927702037
946,3.0,-1.4,735.0323438933536,110.60582649036665,735.0323438933536,110.60582649036665
947,3.0,-1.3,724.3108025238231,121.32631407039908,724.3108025238231,121.32631407039908
948,3.0,-1.2,707.46227197158,132.45853532350984,707.46227197158,132.45853532350984
949,3.0,-1.1,685.3924374973104,143.94162820018073,685.3924374973104,143.94162820018073
950,3.0,-1.0,659.1199510556097,155.70713928906306,659.1199510556097,155.70713928906306
951,3.0,-0.9,629.697793530568,167.6843082747458,629.697793530568,167.6843082747458
952,3.0,-0.8,598.1386353796269,179.80508370248907,598.1386353796269,179.80508370248907
953,3.0,-0.7,565.3567247744653,192.00802809515594,565.3567247744653,192.00802809515594
954,3.0,-0.6,532.1323061528407,204.24070902652917,532.1323061528407,204.24070902652917
955,3.0,-0.5,499.0979987869688,216.4606144815158,499.0979987869688,216.4606144815158
956,3.0,-0.4,466.7423140394946,228.63491649654605,466.7423140394946,228.63491649654605
957,3.0,-0.3,435.43085196405525,240.7421569717728,435.43085196405525,240.7421569717728
958,3.0,-0.2,Period-2 oscillations,Period-2 oscillations,,
959,3.0,-0.1,Period-2 oscillations,Period-2 oscillations,,
960,3.0,0.0,Period-2 oscillations,Period-2 oscillations,,
961,3.1,-3.0,87.611334836905,4.11251829896002,87.611334836905,4.11251829896002
962,3.1,-2.9,172.09626004425348,8.435131325026221,172.09626004425348,8.435131325026221
963,3.1,-2.8,253.17189879792048,12.986848400779778,253.17189879792048,12.986848400779778
964,3.1,-2.7,330.5241925118657,17.788774263202605,330.5241925118657,17.788774263202605
965,3.1,-2.6,403.8053771333926,22.864278656636014,403.8053771333926,22.864278656636014
966,3.1,-2.5,472.6320579633856,28.239125704860495,472.6320579633856,28.239125704860495
967,3.1,-2.4,536.5844441463333,33.941525353366416,536.5844441463333,33.941525353366416
968,3.1,-2.3,595.2075775844704,40.00205078632358,595.2075775844704,40.00205078632358
969,3.1,-2.2,648.0157434333793,46.453342041276876,648.0157434333793,46.453342041276876
970,3.1,-2.1,694.5016577744606,53.32948859755625,694.5016577744606,53.32948859755625
971,3.1,-2.0,734.1524118781794,60.66495792178632,734.1524118781794,60.66495792178632
972,3.1,-1.9,766.4743284575864,68.49292512765021,766.4743284575864,68.49292512765021
973,3.1,-1.8,791.028523646534,76.84288321095293,791.028523646534,76.84288321095293
974,3.1,-1.7,807.4775976557664,85.73750543753255,807.4775976557664,85.73750543753255
975,3.1,-1.6,815.6410346973108,95.1889224683407,815.6410346973108,95.1889224683407
976,3.1,-1.5,815.5525303417872,105.19486996103187,815.5525303417872,105.19486996103187
977,3.1,-1.4,807.5075676540465,115.7354914536481,807.5075676540465,115.7354914536481
978,3.1,-1.3,792.0865390884985,126.77178457325292,792.0865390884985,126.77178457325292
979,3.1,-1.2,770.1406764636256,138.2465465416444,770.1406764636256,138.2465465416444
980,3.1,-1.1,742.7365824425618,150.08810165985983,742.7365824425618,150.08810165985983
981,3.1,-1.0,711.0678534036481,162.21624025127485,711.0678534036481,162.21624025127485
982,3.1,-0.9,676.3530340542208,174.54907611155633,676.3530340542208,174.54907611155633
983,3.1,-0.8,639.7421625154881,187.00932667895918,639.7421625154881,187.00932667895918
984,3.1,-0.7,602.2484495723518,199.52890418873798,602.2484495723518,199.52890418873798
985,3.1,-0.6,564.7113477705203,212.05139742982107,564.7113477705203,212.05139742982107
986,3.1,-0.5,527.7879756548426,224.53264803599464,527.7879756548426,224.53264803599464
987,3.1,-0.4,491.9647848258854,236.93996645970103,491.9647848258854,236.93996645970103
988,3.1,-0.3,Period-2 oscillations,Period-2 oscillations,,
989,3.1,-0.2,Period-2 oscillations,Period-2 oscillations,,
990,3.1,-0.1,Period-2 oscillations,Period-2 oscillations,,
991,3.1,0.0,Period-2 oscillations,Period-2 oscillations,,
992,3.2,-3.0,179.65407865242378,7.927245914557154,179.65407865242378,7.927245914557154
993,3.2,-2.9,264.8990050744752,12.198786858995327,264.8990050744752,12.198786858995327
994,3.2,-2.8,346.7058773334295,16.70136504319355,346.7058773334295,16.70136504319355
995,3.2,-2.7,424.7443606069755,21.457178967211263,424.7443606069755,21.457178967211263
996,3.2,-2.6,498.6455650607532,26.491018027917384,498.6455650607532,26.491018027917384
997,3.2,-2.5,567.9988715546435,31.830475831527966,567.9988715546435,31.830475831527966
998,3.2,-2.4,632.3497093202932,37.50609953367632,632.3497093202932,37.50609953367632
999,3.2,-2.3,691.1991861961934,43.55141468761584,691.1991861961934,43.55141468761584
1000,3.2,-2.2,744.0069288427956,50.00273438176412,744.0069288427956,50.00273438176412
1001,3.2,-2.1,790.199073161777,56.89862228352859,790.199073161777,56.89862228352859
1002,3.2,-2.0,829.1839894359015,64.27883590990743,829.1839894359015,64.27883590990743
1003,3.2,-1.9,860.3788344011455,72.18254232824303,860.3788344011455,72.18254232824303
1004,3.2,-1.8,883.2499691656683,80.6456020720671,883.2499691656683,80.6456020720671
1005,3.2,-1.7,897.3689571380002,89.69680608032637,897.3689571380002,89.69680608032637
1006,3.2,-1.6,902.4823892875568,99.35318343987618,902.4823892875568,99.35318343987618
1007,3.2,-1.5,898.5876998494708,109.61490657011556,898.5876998494708,109.61490657011556
1008,3.2,-1.4,885.9994462411881,120.4608372125922,885.9994462411881,120.4608372125922
1009,3.2,-1.3,865.3847694899231,131.84614349027717,865.3847694899231,131.84614349027717
1010,3.2,-1.2,837.7483168334064,143.7033131087951,837.7483168334064,143.7033131087951
1011,3.2,-1.1,804.3592486837051,155.947058488455,804.3592486837051,155.947058488455
1012,3.2,-1.0,766.6326638619668,168.4822849884759,766.6326638619668,168.4822849884759
1013,3.2,-0.9,725.9944403867984,181.21317360600716,725.9944403867984,181.21317360600716
1014,3.2,-0.8,683.7621486030846,194.0511836138727,683.7621486030846,194.0511836138727
1015,3.2,-0.7,641.0643048884101,206.920478711499,641.0643048884101,206.920478711499
1016,3.2,-0.6,598.8037594317614,219.76038736618565,598.8037594317614,219.76038736618565
1017,3.2,-0.5,557.6577840243825,232.5253969135615,557.6577840243825,232.5253969135615
1018,3.2,-0.4,518.1016773942341,245.183567279108,518.1016773942341,245.183567279108
1019,3.2,-0.3,Period-2 oscillations,Period-2 oscillations,,
1020,3.2,-0.2,Period-2 oscillations,Period-2 oscillations,,
1021,3.2,-0.1,Period-2 oscillations,Period-2 oscillations,,
1022,3.2,0.0,Period-2 oscillations,Period-2 oscillations,,
1023,3.3,-3.0,276.3746423184966,11.427624036197033,276.3746423184966,11.427624036197033
1024,3.3,-2.9,362.56379756444835,15.635712803669067,362.56379756444835,15.635712803669067
1025,3.3,-2.8,445.30213162733577,20.075696754643037,445.30213162733577,20.075696754643037
1026,3.3,-2.7,524.2441044738531,24.77079617935704,524.2441044738531,24.77079617935704
1027,3.3,-2.6,599.0004335347684,29.74717086646353,599.0004335347684,29.74717086646353
1028,3.3,-2.5,669.1333794118464,35.0342369035239,669.1333794118464,35.0342369035239
1029,3.3,-2.4,734.1526274372281,40.66494343621824,734.1526274372281,40.66494343621824
1030,3.3,-2.3,793.512679560463,46.6759479335369,793.512679560463,46.6759479335369
1031,3.3,-2.2,846.6132350955014,53.10759060158226,846.6132350955014,53.10759060158226
1032,3.3,-2.1,892.8048268795284,60.00351563369567,892.8048268795284,60.00351563369567
1033,3.3,-2.0,931.4029727816381,67.40972022907388,931.4029727816381,67.40972022907388
1034,3.3,-1.9,961.7151281695363,75.37274338700713,961.7151281695363,75.37274338700713
1035,3.3,-1.8,983.0852914738692,83.93666841295597,983.0852914738692,83.93666841295597
1036,3.3,-1.7,994.960223586703,93.13867297497356,994.960223586703,93.13867297497356
1037,3.3,-1.6,996.9773773298535,103.00312024343384,996.9773773298535,103.00312024343384
1038,3.3,-1.5,989.0664042652763,113.53473763337342,989.0664042652763,113.53473763337342
1039,3.3,-1.4,971.5440429872422,124.71224031125732,971.5440429872422,124.71224031125732
1040,3.3,-1.3,945.1711913027792,136.48449594445322,945.1711913027792,136.48449594445322
1041,3.3,-1.2,911.1404139413452,148.7713641831416,911.1404139413452,148.7713641831416
1042,3.3,-1.1,870.9797805951885,161.47015874400333,870.9797805951885,161.47015874400333
1043,3.3,-1.0,826.3905809897552,174.46655295748843,826.3905809897552,174.46655295748843
1044,3.3,-0.9,779.0638040209086,187.64691236979493,779.0638040209086,187.64691236979493
1045,3.3,-0.8,730.5250211545027,200.90871857841734,730.5250211545027,200.90871857841734
1046,3.3,-0.7,682.0384173474293,214.1670183542528,682.0384173474293,214.1670183542528
1047,3.3,-0.6,634.5737081915051,227.35664680953084,634.5737081915051,227.35664680953084
1048,3.3,-0.5,588.8206761995106,240.43125055939305,588.8206761995106,240.43125055939305
1049,3.3,-0.4,545.2302700043573,253.36052585570815,545.2302700043573,253.36052585570815
1050,3.3,-0.3,Period-2 oscillations,Period-2 oscillations,,
1051,3.3,-0.2,Period-2 oscillations,Period-2 oscillations,,
1052,3.3,-0.1,Period-2 oscillations,Period-2 oscillations,,
1053,3.3,0.0,Period-2 oscillations,Period-2 oscillations,,
1054,3.4,-3.0,378.0051298708005,14.598055272682203,378.0051298708005,14.598055272682203
1055,3.4,-2.9,465.34422495261043,18.728868083184555,465.34422495261043,18.728868083184555
1056,3.4,-2.8,549.2399568504794,23.091074899647797,549.2399568504794,23.091074899647797
1057,3.4,-2.7,629.33363081172,27.708780009452386,629.33363081172,27.708780009452386
1058,3.4,-2.6,705.217497805581,32.60938414746494,705.217497805581,32.60938414746494
1059,3.4,-2.5,776.4282250618292,37.82402327584506,776.4282250618292,37.82402327584506
1060,3.4,-2.4,842.4404262125155,43.388003358518965,842.4404262125155,43.388003358518965
1061,3.4,-2.3,902.6610929297243,49.34117455512254,902.6610929297243,49.34117455512254
1062,3.4,-2.2,956.4264216132427,55.72814446759005,956.4264216132427,55.72814446759005
1063,3.4,-2.1,1003.0035256665292,62.598163075209214,1003.0035256665292,62.598163075209214
1064,3.4,-2.0,1041.6009363358446,70.00441707823123,1041.6009363358446,70.00441707823123
1065,3.4,-1.9,1071.393550778276,78.00235338769984,1071.393550778276,78.00235338769984
1066,3.4,-1.8,1091.5693242328794,86.64654141155047,1091.5693242328794,86.64654141155047
1067,3.4,-1.7,1101.4052745942324,95.98556554726757,1101.4052745942324,95.98556554726757
1068,3.4,-1.6,1100.3768748225177,106.05467401192678,1100.3768748225177,106.05467401192678
1069,3.4,-1.5,1088.294534770694,116.86660726340934,1088.294534770694,116.86660726340934
1070,3.4,-1.4,1065.4423717500365,128.40227261839755,1065.4423717500365,128.40227261839755
1071,3.4,-1.3,1032.6736224859605,140.60433256894342,1032.6736224859605,140.60433256894342
1072,3.4,-1.2,991.4098806514523,153.37725602022243,991.4098806514523,153.37725602022243
1073,3.4,-1.1,943.5153644631795,166.59576750807432,943.5153644631795,166.59576750807432
1074,3.4,-1.0,891.0698549968953,180.12010574420864,891.0698549968953,180.12010574420864
1075,3.4,-0.9,836.1118586670677,193.81328309757305,836.1118586670677,193.81328309757305
1076,3.4,-0.8,780.4308316527151,207.5550481129375,780.4308316527151,207.5550481129375
1077,3.4,-0.7,725.4524225146628,221.24959720701466,725.4524225146628,221.24959720701466
1078,3.4,-0.6,672.2149730261475,234.82715381264285,672.2149730261475,234.82715381264285
1079,3.4,-0.5,621.4079121636332,248.241388302604,621.4079121636332,248.241388302604
1080,3.4,-0.4,573.4386350431256,261.46493096380254,573.4386350431256,261.46493096380254
1081,3.4,-0.3,Period-2 oscillations,Period-2 oscillations,,
1082,3.4,-0.2,Period-2 oscillations,Period-2 oscillations,,
1083,3.4,-0.1,Period-2 oscillations,Period-2 oscillations,,
1084,3.4,0.0,Period-2 oscillations,Period-2 oscillations,,
1085,3.5,-3.0,484.75251256494226,17.42463115563588,484.75251256494226,17.42463115563588
1086,3.5,-2.9,573.4671839067481,21.46300524146653,573.4671839067481,21.46300524146653
1087,3.5,-2.8,658.770607803452,25.73061515560806,658.770607803452,25.73061515560806
1088,3.5,-2.7,740.2941725799145,30.252231602629724,740.2941725799145,30.252231602629724
1089,3.5,-2.6,817.615103799693,35.05626502466065,817.615103799693,35.05626502466065
1090,3.5,-2.5,890.2479131702212,40.17534023496114,890.2479131702212,40.17534023496114
1091,3.5,-2.4,957.63517721675,45.64691609103438,957.63517721675,45.64691609103438
1092,3.5,-2.3,1019.1382923088481,51.513906756845415,1019.1382923088481,51.513906756845415
1093,3.5,-2.2,1074.0295373527279,57.82521508989666,1074.0295373527279,57.82521508989666
1094,3.5,-2.1,1121.4879302638449,64.63601108626962,1121.4879302638449,64.63601108626962
1095,3.5,-2.0,1160.6031956311415,72.0074652535873,1160.6031956311415,72.0074652535873
1096,3.5,-1.9,1190.3948100666466,80.00546876352136,1190.3948100666466,80.00546876352136
1097,3.5,-1.8,1209.856335539978,88.69765425171347,1209.856335539978,88.69765425171347
1098,3.5,-1.7,1218.0378417685383,98.14785703315418,1218.0378417685383,98.14785703315418
1099,3.5,-1.6,1214.1778627039066,108.40724762629749,1214.1778627039066,108.40724762629749
1100,3.5,-1.5,1197.8851627261304,119.50211706480398,1197.8851627261304,119.50211706480398
1101,3.5,-1.4,1169.3438787145274,131.42009135038373,1169.3438787145274,131.42009135038373
1102,3.5,-1.3,1129.4772134198365,144.099131258187,1129.4772134198365,144.099131258187
1103,3.5,-1.2,1079.9801441097945,157.42533431582177,1079.9801441097945,157.42533431582177
1104,3.5,-1.1,1023.1596388938464,171.24367226633353,1023.1596388938464,171.24367226633353
1105,3.5,-1.0,961.6095806196198,185.37983618236154,961.6095806196198,185.37983618236154
1106,3.5,-0.9,897.8378476669341,199.66529663678202,897.8378476669341,199.66529663678202
1107,3.5,-0.8,833.9777028270504,213.9566983700222,833.9777028270504,213.9566983700222
1108,3.5,-0.7,771.6496062610784,228.1451464592555,771.6496062610784,228.1451464592555
1109,3.5,-0.6,711.9587385461247,242.15637276970048,711.9587385461247,242.15637276970048
1110,3.5,-0.5,655.5729130216375,255.94550024494634,655.5729130216375,255.94550024494634
1111,3.5,-0.4,Period-2 oscillations,Period-2 oscillations,,
1112,3.5,-0.3,Period-2 oscillations,Period-2 oscillations,,
1113,3.5,-0.2,Period-2 oscillations,Period-2 oscillations,,
1114,3.5,-0.1,Period-2 oscillations,Period-2 oscillations,,
1115,3.5,0.0,Period-2 oscillations,Period-2 oscillations,,
1116,3.6,-3.0,596.7858501128586,19.8959908724159,596.7858501128586,19.8959908724159
1117,3.6,-2.9,687.118234444335,23.825654645340716,687.118234444335,23.825654645340716
1118,3.6,-2.8,774.1004170084988,27.980451977028906,774.1004170084988,27.980451977028906
1119,3.6,-2.7,857.3584317508555,32.385513386342495,857.3584317508555,32.385513386342495
1120,3.6,-2.6,936.4596862786235,37.0699090820765,936.4596862786235,37.0699090820765
1121,3.6,-2.5,1010.9023212241074,42.06736401374,1010.9023212241074,42.06736401374
1122,3.6,-2.4,1080.1029986017775,47.417078493960574,1080.1029986017775,47.417078493960574
1123,3.6,-2.3,1143.3834229244278,53.1646339794785,1143.3834229244278,53.1646339794785
1124,3.6,-2.2,1199.9565199558708,59.362921858965436,1199.9565199558708,59.362921858965436
1125,3.6,-2.1,1248.9143769781826,66.07295386706613,1248.9143769781826,66.07295386706613
1126,3.6,-2.0,1289.2221567556994,73.364271066017,1289.2221567556994,73.364271066017
1127,3.6,-1.9,1319.7257081399334,81.31443241299651,1319.7257081399334,81.31443241299651
1128,3.6,-1.8,1339.1858383286244,90.00671166431646,1339.1858383286244,90.00671166431646
1129,3.6,-1.7,1346.3585476139103,99.52470560034526,1346.3585476139103,99.52470560034526
1130,3.6,-1.6,1340.1444550182623,109.94229262277275,1340.1444550182623,109.94229262277275
1131,3.6,-1.5,1319.8230559186425,121.30789064226724,1319.8230559186425,121.30789064226724
1132,3.6,-1.4,1285.35384967869,133.62422130159203,1285.35384967869,133.62422130159203
1133,3.6,-1.3,1237.6601252892137,146.82923958056483,1237.6601252892137,146.82923958056483
1134,3.6,-1.2,1178.7447722421668,160.78835130532642,1178.7447722421668,160.78835130532642
1135,3.6,-1.1,1111.5034862327182,175.30696572516135,1111.5034862327182,175.30696572516135
1136,3.6,-1.0,1039.2497914751025,190.1624140128731,1039.2497914751025,190.1624140128731
1137,3.6,-0.9,965.1489917742765,205.14198775276859,965.1489917742765,205.14198775276859
1138,3.6,-0.8,891.7974971360298,220.07120819245878,891.7974971360298,220.07120819245878
1139,3.6,-0.7,821.0548318515987,234.82511529957264,821.0548318515987,234.82511529957264
1140,3.6,-0.6,754.0841878000842,249.32554257983438,754.0841878000842,249.32554257983438
1141,3.6,-0.5,691.4967117368897,263.5314209712813,691.4967117368897,263.5314209712813
1142,3.6,-0.4,Period-2 oscillations,Period-2 oscillations,,
1143,3.6,-0.3,Period-2 oscillations,Period-2 oscillations,,
1144,3.6,-0.2,Period-2 oscillations,Period-2 oscillations,,
1145,3.6,-0.1,Period-2 oscillations,Period-2 oscillations,,
1146,3.6,0.0,Period-2 oscillations,Period-2 oscillations,,
1147,3.7,-3.0,714.222105291926,22.004274524382605,714.222105291926,22.004274524382605
1148,3.7,-2.9,806.4251645598538,25.80822894157782,806.4251645598538,25.80822894157782
1149,3.7,-2.8,895.3715864835411,29.83102938830606,895.3715864835411,29.83102938830606
1150,3.7,-2.7,980.6879355238486,34.097770732797365,980.6879355238486,34.097770732797365
1151,3.7,-2.6,1061.9388554938598,38.637708910812634,1061.9388554938598,38.637708910812634
1152,3.7,-2.5,1138.6144840654897,43.48510667079914,1138.6144840654897,43.48510667079914
1153,3.7,-2.4,1210.115299853955,48.680251849814255,1210.115299853955,48.680251849814255
1154,3.7,-2.3,1275.7342216656573,54.27066030406788,1275.7342216656573,54.27066030406788
1155,3.7,-2.2,1334.6362070313635,60.31244688749238,1334.6362070313635,60.31244688749238
1156,3.7,-2.1,1385.836578492193,66.87178192532468,1385.836578492193,66.87178192532468
1157,3.7,-2.0,1428.181350595356,74.02621323999209,1428.181350595356,74.02621323999209
1158,3.7,-1.9,1460.3367869608069,81.86536791623384,1460.3367869608069,81.86536791623384
1159,3.7,-1.8,1480.8024644690126,90.49007438768236,1480.8024644690126,90.49007438768236
1160,3.7,-1.7,1487.9731674811535,100.00820314526655,1487.9731674811535,100.00820314526655
1161,3.7,-1.6,1480.2882191293943,110.52463167450473,1480.2882191293943,110.52463167450473
1162,3.7,-1.5,1456.5120296954497,122.12239160446582,1456.5120296954497,122.12239160446582
1163,3.7,-1.4,1416.1600112044455,134.8340472470613,1416.1600112044455,134.8340472470613
1164,3.7,-1.3,1359.9844574165404,148.6090444616085,1359.9844574165404,148.6090444616085
1165,3.7,-1.2,1290.2817333590865,163.29306751826942,1290.2817333590865,163.29306751826942
1166,3.7,-1.1,1210.7271586485592,178.63913493881682,1210.7271586485592,178.63913493881682
1167,3.7,-1.0,1125.6749942290512,194.35464038780776,1125.6749942290512,194.35464038780776
1168,3.7,-0.9,1039.2532575455766,210.16218109293726,1039.2532575455766,210.16218109293726
1169,3.7,-0.8,954.7095823782087,225.84351606418437,954.7095823782087,225.84351606418437
1170,3.7,-0.7,874.2033888665658,241.25353226816685,874.2033888665658,241.25353226816685
1171,3.7,-0.6,798.9332136833251,256.3116880404806,798.9332136833251,256.3116880404806
1172,3.7,-0.5,729.3952280385114,270.9846406758123,729.3952280385114,270.9846406758123
1173,3.7,-0.4,Period-2 oscillations,Period-2 oscillations,,
1174,3.7,-0.3,Period-2 oscillations,Period-2 oscillations,,
1175,3.7,-0.2,Period-2 oscillations,Period-2 oscillations,,
1176,3.7,-0.1,Period-2 oscillations,Period-2 oscillations,,
1177,3.7,0.0,Period-2 oscillations,Period-2 oscillations,,
1178,3.8,-3.0,837.1115782102689,23.746101944269913,837.1115782102689,23.746101944269913
1179,3.8,-2.9,931.440989811938,27.407165484637762,931.440989811938,27.407165484637762
1180,3.8,-2.8,1022.6421122184747,31.27845005891848,1022.6421122184747,31.27845005891848
1181,3.8,-2.7,1110.3490346658293,35.38454487045619,1110.3490346658293,35.38454487045619
1182,3.8,-2.6,1194.1323337181875,39.75430717413777,1194.1323337181875,39.75430717413777
1183,3.8,-2.5,1273.4849534058717,44.42181113112539,1273.4849534058717,44.42181113112539
1184,3.8,-2.4,1347.804557988891,49.42753370314647,1347.804557988891,49.42753370314647
1185,3.8,-2.3,1416.3716064141881,54.81982804896655,1416.3716064141881,54.81982804896655
1186,3.8,-2.2,1478.3225025493189,60.65672782868575,1478.3225025493189,60.65672782868575
1187,3.8,-2.1,1532.617693548806,67.00809099352024,1532.617693548806,67.00809099352024
1188,3.8,-2.0,1578.0060569451966,73.95799297328276,1578.0060569451966,73.95799297328276
1189,3.8,-1.9,1612.9904231176392,81.60704356649465,1612.9904231176392,81.60704356649465
1190,3.8,-1.8,1635.8066516784427,90.07379300720862,1635.8066516784427,90.07379300720862
1191,3.8,-1.7,1644.4435033551538,99.49339657453365,1644.4435033551538,99.49339657453365
1192,3.8,-1.6,1636.7555644877955,110.01002606642012,1636.7555644877955,110.01002606642012
