Realisation number,Variable,index,Coefficient of variation,Lag-2 AC,Kurtosis,Standard deviation,Smax/Var,Skewness,Lag-1 AC,Lag-3 AC,Variance,Smax,Cross correlation
42,Total,0,0.9805747950003981,0.939336040124194,-0.2456014648515246,0.6742297587771675,0.8333333333333333,0.28572565878512857,0.9783456731151979,0.7783615954143779,0.6742297587771675,0.8499999999999999,0.7976956456681132
43,Non-breeding,0,0.9680325486777098,0.7020633536762567,-0.15605928509154313,0.231386224934612,0.34502923976608185,0.38529497239174654,0.7326358616681197,0.7396105783202556,0.231386224934612,0.3684210526315789,0.5563516120143289
43,Breeding,0,0.9400705052878967,0.8105757931844889,0.8699177438307873,-0.9135135135135135,0.6023391812865496,-0.27156286721504114,0.8403055229142186,0.8232667450058755,-0.9135135135135135,-0.21637426900584794,0.5619047619047618
43,Total,0,0.9557105492589362,0.8351641964545188,0.7969195001453064,-0.6019761697181051,0.5087719298245613,-0.2666085440278988,0.8591107236268525,0.8163324614937516,-0.6019761697181051,0.18128654970760236,0.5563516120143289
44,Non-breeding,0,0.9946968050423823,0.8380352097370138,-0.20425994349054558,0.6112149532710281,0.7142857142857142,0.7088459030645513,0.9401869158878505,0.8323842642903717,0.6112149532710281,0.774891774891775,0.9284350352843503
44,Breeding,0,0.9869246632442632,0.8860953885305605,0.8900443157386688,-0.9806063797112896,0.7316017316017316,0.7541134658417796,0.9480496687288843,0.8473959018910974,-0.9806063797112896,-0.7316017316017316,0.928113610657283
44,Total,0,0.9959139317539666,0.9362747228863292,-0.008650293414475116,0.14053466637687462,0.7316017316017316,0.7060638991523582,0.9680069550097805,0.9134970658552489,0.14053466637687462,0.6277056277056278,0.9284350352843503
45,Non-breeding,0,0.9954065797641216,0.9452513966480447,-0.3812538795779019,0.759528243327126,0.607843137254902,0.3111111111111111,0.9510862818125387,0.7229050279329609,0.759528243327126,0.7777777777777779,0.8596944770857814
45,Breeding,0,0.991965350574352,0.9018266273303621,0.9124976460988011,-0.9214110853053794,0.7908496732026145,0.7248132571715523,0.9349695562111606,0.8077961207708242,-0.9214110853053794,0.15032679738562094,0.860536944642433
45,Total,0,0.99528243327126,0.9338299193047795,0.0052141527001862194,0.4461824953445065,0.6339869281045752,0.22780881440099318,0.9608938547486032,0.8091868404717566,0.4461824953445065,0.673202614379085,0.8596944770857814
46,Non-breeding,0,0.9792625045637094,0.5782402336619205,0.17342095655348666,0.7609346476816357,0.7499999999999999,-0.13384446878422782,0.9055129609346477,0.33610806863818915,0.7609346476816357,0.8676470588235293,0.4928104575163399
46,Breeding,0,0.9775314116777531,0.46400591278640063,0.8353288987435329,-0.9382113821138212,0.6617647058823529,0.7997043606799705,0.8282335550628234,-0.37368810051736884,-0.9382113821138212,-0.7205882352941176,0.4883397145840585
46,Total,0,0.9808689302665207,0.5813070463672874,0.48068638189120116,0.2433734939759036,0.676470588235294,-0.2712668857247171,0.9088718510405257,0.27228915662650605,0.2433734939759036,0.7499999999999999,0.4928104575163399
47,Non-breeding,0,0.9874307945533444,0.9411940745174323,-0.20020948675744427,0.6790363609157565,0.8823529411764705,-0.19212928325602274,0.9567559479275775,0.9058805925482568,0.6790363609157565,0.9117647058823529,0.8496759650605805
47,Breeding,0,0.9830341589032795,0.8810876315988789,0.554949632659244,-0.7577823221995,0.764705882352941,0.8233734757252139,0.882147996667424,0.7465727486177383,-0.7577823221995,-0.02941176470588235,0.847305389221557
47,Total,0,0.9806972916354931,0.9536136465659136,0.03456531497830316,0.20799042346251684,0.8382352941176471,0.613646565913512,0.9730659883285949,0.9064791261409547,0.20799042346251684,0.7941176470588235,0.8496759650605805
48,Non-breeding,0,0.9921383647798742,0.9224842767295598,-0.7028301886792453,0.906132075471698,0.9333333333333332,0.48694968553459117,0.9411949685534591,0.7180817610062893,0.906132075471698,0.9500000000000001,0.8280857354028086
48,Breeding,0,0.979937903033198,0.8415731231589841,0.5640474484515564,-0.9611495900007961,0.8666666666666667,0.5033834885757503,0.9229360719687923,0.7845712920945784,-0.9611495900007961,0.3,0.8250785575340416
48,Total,0,0.9919811320754718,0.9248427672955976,-0.7816037735849057,0.6341194968553459,0.9333333333333332,0.46729559748427674,0.9457547169811321,0.8119496855345912,0.6341194968553459,0.9,0.8280857354028086
49,Non-breeding,0,0.9951525520387797,0.8417450812660395,-0.335899629312803,0.7526375819788994,0.5441176470588235,0.6268890789848874,0.9011976047904192,0.758197889934417,0.7526375819788994,0.8676470588235293,0.6508939373571717
49,Breeding,0,0.9816752038092491,0.7259937955414473,0.8604718274294785,-0.7940985498881755,0.7941176470588235,0.8216578890411949,0.8492172281942141,0.531924103600029,-0.7940985498881755,0.07352941176470587,0.6466748266013872
49,Total,0,0.9894496720844027,0.8247790134017681,0.11206159110350727,0.2593384659252923,0.7205882352941176,0.07613344739093243,0.9338465925292274,0.7764471057884232,0.2593384659252923,0.7794117647058824,0.6508939373571717
50,Non-breeding,0,0.9942284106485825,0.9018829810259,-0.4176466344419595,0.6741937811124739,0.7499999999999999,0.3486761416925186,0.8939470456677008,0.6420171704783205,0.6741937811124739,0.764705882352941,0.8796409628722971
50,Breeding,0,0.9798466593647317,0.9005476451259584,0.7596202993793355,-0.7721796276013144,0.8529411764705882,0.8187659729828405,0.9208470244614824,0.8187659729828405,-0.7721796276013144,0.5441176470588235,0.8786377708978329
50,Total,0,0.9900440083688047,0.8802395209580839,0.4085563812134767,0.5115792511362817,0.7794117647058824,0.7174807012481063,0.9295866099127048,0.7779380997042061,0.5115792511362817,0.7794117647058824,0.8796409628722971
51,Non-breeding,0,0.9920735002702216,0.9090854500690567,-0.6774154806941692,0.7807001741427971,0.7543859649122807,0.5973097940311056,0.9674533117156069,0.7847835224884405,0.7807001741427971,0.8362573099415204,0.9275230401638411
51,Breeding,0,0.9735292331977415,0.8596320806265558,0.47119179163378067,-0.9432942747859876,0.7192982456140351,0.2981604031327788,0.8961811668993991,0.8235686964968735,-0.9432942747859876,-0.34502923976608185,0.9265137139899949
51,Total,0,0.9884705458475952,0.9107668287996158,-0.18717348225544947,-0.03885185852398968,0.6608187134502924,0.3451029844472468,0.9612081907163875,0.8143277487539784,-0.03885185852398968,0.48538011695906425,0.9275230401638411
52,Non-breeding,0,0.9903777619387031,0.9564029460679497,-0.39534331195058214,0.44594915656925643,0.9064327485380117,0.7820147303397482,0.9548586362556428,0.8917795200760277,0.44594915656925643,0.7543859649122807,0.7939885173927727
52,Breeding,0,0.969134690446166,0.8730559058427911,0.9035609199543626,-0.8578033987870054,0.8596491228070176,0.8403891190776437,0.8902299885906444,0.8734162012850538,-0.8578033987870054,0.38011695906432746,0.7912162930936398
52,Total,0,0.9811119030648612,0.9521263958184844,0.7881919695889761,-0.03599429793300072,0.894736842105263,0.7905678308386792,0.9622238061297221,0.9098360655737706,-0.03599429793300072,0.6842105263157894,0.7939885173927727
53,Non-breeding,0,0.9941545480467637,0.6571143427430852,-0.5789848873681209,0.8393213572854292,0.08823529411764705,0.682207014542344,0.9268605645851157,0.5323638437410892,0.8393213572854292,0.8382352941176471,0.5649952950665412
53,Breeding,0,0.9790779886011112,0.5591948632854773,0.5703051727869562,-0.9401197604790421,0.2647058823529411,-0.029940119760479045,0.8952456532717699,0.6475001803621673,-0.9401197604790421,-0.5735294117647058,0.5593635250917993
53,Total,0,0.9877388080980897,0.7553464499572284,0.41901910464784725,0.5715711434274309,0.1176470588235294,0.339606501283148,0.9486740804106075,0.6864841745081267,0.5715711434274309,0.6029411764705882,0.5649952950665412
54,Non-breeding,0,0.9965095986038395,0.9224476439790575,-0.3724912739965096,0.5447207678883071,0.6842105263157895,0.5375218150087261,0.931173647469459,0.8734729493891799,0.5447207678883071,0.7157894736842105,0.7790324251528021
54,Breeding,0,0.9847891981262055,0.924717553044916,0.5259300082667402,-0.9024524662441444,0.6842105263157895,0.7360154312482777,0.9485257646734637,0.8086525213557454,-0.9024524662441444,-0.6210526315789474,0.776347462061748
54,Total,0,0.9946553228621292,0.9482984293193718,0.56206369982548,-0.36845549738219896,0.768421052631579,0.6554319371727748,0.9532068062827226,0.8919066317626527,-0.36845549738219896,0.5789473684210527,0.7790324251528021
55,Non-breeding,0,0.9957558781088192,0.9188523894406246,0.4022578728461081,0.7292250233426703,0.6333333333333333,0.7141159494100671,0.9441473559120617,0.9188523894406246,0.7292250233426703,0.7666666666666667,0.5807658625905581
55,Breeding,0,0.9797041623667012,0.8627450980392157,0.9232886136910905,-0.9177846577227384,0.7166666666666667,0.9342965256277951,0.8166494668042658,0.7258341933264535,-0.9177846577227384,-0.45,0.5763928081915666
55,Total,0,0.9896443425855189,0.9081572022748492,0.9100246159069687,0.1372549019607843,0.7999999999999999,0.7633477633477632,0.9609540786011374,0.8915202444614209,0.1372549019607843,0.7166666666666667,0.5807658625905581
56,Non-breeding,0,0.9960195172059578,0.8522085259373395,-0.5201592193117617,0.8701848998459167,-0.34640522875817,0.8013610683102209,0.9477401129943502,0.7823574730354391,0.8701848998459167,0.673202614379085,0.8784530386740332
56,Breeding,0,0.9772727272727272,0.841038961038961,-0.16545454545454544,-0.9231168831168831,0.4248366013071896,-0.19948051948051945,0.9484415584415583,0.9070129870129869,-0.9231168831168831,-0.3856209150326798,0.8786985880908534
56,Total,0,0.990241397021058,0.9173086800205443,-0.5335130970724191,0.7643810991268618,-0.07189542483660132,0.6560092449922958,0.9671289162814586,0.8850796096558807,0.7643810991268618,0.5163398692810458,0.8784530386740332
57,Non-breeding,0,0.9690145919654117,0.8772593526691889,0.06671470605896836,0.5795352188794812,0.8128654970760234,-0.11079084849576654,0.9540022818711343,0.8186512940611302,0.5795352188794812,0.8128654970760234,0.899761064967573
57,Breeding,0,0.9843361058830673,0.8994596563657338,0.44217108857992843,-0.75253475805962,0.847953216374269,0.692064841236112,0.9542225730071036,0.813004674883128,-0.75253475805962,0.5555555555555555,0.8986832269564717
57,Total,0,0.9835465081366722,0.9088452531075483,0.4949858884285114,0.2372545487299586,0.8245614035087718,-0.4091154746892452,0.9769410916951902,0.8645289137092416,0.2372545487299586,0.7543859649122807,0.899761064967573
58,Non-breeding,0,0.9954573357888276,0.9282995702885206,-0.20257826887661143,0.7879680785758134,0.7192982456140351,0.8488643339472068,0.9686924493554327,0.9103744628606507,0.7879680785758134,0.894736842105263,0.891775646614356
58,Breeding,0,0.9883302296710117,0.8967101179391681,-0.11198013656114214,-0.7340782122905027,0.8823529411764707,0.5693358162631905,0.9338299193047795,0.8479205462445686,-0.7340782122905027,0.7516339869281047,0.8907168037602821
58,Total,0,0.9884591774094537,0.9437691835481892,-0.5631675874769798,0.6974831184775936,0.7777777777777777,0.76353591160221,0.9711479435236342,0.8946593001841621,0.6974831184775936,0.8830409356725145,0.891775646614356
59,Non-breeding,0,0.986821177005226,0.8433689313034916,-0.6388699537983791,0.8073165189729606,0.5735294117647058,0.7288495039006285,0.9318336741649624,0.7838370067408922,0.8073165189729606,0.8382352941176471,0.6485600228115198
59,Breeding,0,0.9823633156966491,0.8294609309102065,0.5765662142473738,-0.9458630473123228,0.5294117647058822,0.4914500421746799,0.8977072310405645,0.6463461390997625,-0.9458630473123228,-0.08823529411764705,0.6449029651540293
59,Total,0,0.9831856396273573,0.8882072256305384,-0.34757252139665223,0.5525259410739983,0.49999999999999994,0.6028175414678482,0.9656138756343254,0.7452094221010376,0.5525259410739983,0.5294117647058822,0.6485600228115198
60,Non-breeding,0,0.9849462365591398,0.7098428453267163,0.017866004962779156,0.8949545078577338,0.6333333333333333,-0.2929693961952026,0.862531017369727,0.7811414392059554,0.8949545078577338,0.8833333333333333,0.7158385093167702
60,Breeding,0,0.9517385839966485,0.736405529953917,-0.45286971093422707,-0.604021784666946,0.9333333333333332,-0.8012568077084206,0.8676162547130288,0.7432760787599496,-0.604021784666946,0.5833333333333334,0.7119496855345911
60,Total,0,0.9698924731182796,0.8474772539288669,0.6239867659222498,0.6706368899917288,0.8333333333333333,-0.37965260545905705,0.9330024813895782,0.8557485525227462,0.6706368899917288,0.8499999999999999,0.7158385093167702
61,Non-breeding,0,0.9926040591675267,0.8668730650154799,0.2189542483660131,0.887856897144823,0.6833333333333333,0.5068799449604403,0.9533883728930169,0.7650498796009633,0.887856897144823,0.9666666666666667,0.8805127791663309
61,Breeding,0,0.9674102474729872,0.7872080864412688,-0.04234925060996863,-0.9255838271174626,0.8499999999999999,0.35308469850121993,0.9627047751829907,0.43342628093412344,-0.9255838271174626,-0.3,0.8786542544504327
61,Total,0,0.9693842449260407,0.9303405572755419,0.2879256965944273,0.627622979016168,0.7333333333333334,0.05503955968352254,0.9850361197110424,0.7853457172342622,0.627622979016168,0.9166666666666666,0.8805127791663309
62,Non-breeding,0,0.9922958397534669,0.8627375449409348,-0.03274268104776579,0.7582177709296353,0.4901960784313726,0.10336414997431947,0.9395223420647149,0.7460195172059578,0.7582177709296353,0.8692810457516341,0.9304231679922289
62,Breeding,0,0.9809090909090908,0.8402597402597403,0.8972727272727272,-0.8932467532467533,0.4248366013071896,-0.6993506493506493,0.9525974025974026,0.7176623376623377,-0.8932467532467533,-0.6339869281045752,0.9297728667894415
62,Total,0,0.9926810477657935,0.9017719568567026,0.522085259373395,0.2379301489470981,0.4509803921568628,-0.5101438109912686,0.9732922444786851,0.849768875192604,0.2379301489470981,0.3856209150326798,0.9304231679922289
63,Non-breeding,0,0.9919790758500435,0.7899447834931704,-0.7690206335367624,0.6668410345829698,0.6842105263157894,0.6723045626271431,0.9007265329845974,0.8308631211857017,0.6668410345829698,0.8128654970760234,0.6149903554698263
63,Breeding,0,0.9757931844888367,0.8022326674500587,-0.38495887191539363,-0.8680376028202116,0.8245614035087718,0.15240893066980024,0.8681551116333726,0.790834312573443,-0.8680376028202116,0.3333333333333333,0.609802283486494
63,Total,0,0.9824469630921242,0.8736413833188025,-0.734844521941296,0.2421970357454228,0.894736842105263,0.33263586166811965,0.917117117117117,0.8544609125254284,0.2421970357454228,0.7076023391812866,0.6149903554698263
64,Non-breeding,0,0.9921267999585621,0.8709209572153734,-0.4652439656065472,0.4345799233398943,0.16842105263157894,0.5367243344038123,0.908525846886978,0.6062364031907178,0.4345799233398943,0.37894736842105264,0.7848381853110685
64,Breeding,0,0.9794871794871797,0.8691784406070121,0.4465724751439038,-0.9488226059654634,0.4210526315789474,-0.20010465724751442,0.8424908424908426,0.764311878597593,-0.9488226059654634,-0.23157894736842105,0.78318407960199
64,Total,0,0.989122552574329,0.9003418626333782,-0.13985289547290997,-0.012120584274318863,0.3263157894736842,0.33077799647777895,0.9180565627266134,0.77716771987983,-0.012120584274318863,0.1473684210526316,0.7848381853110685
65,Non-breeding,0,0.9839184778281984,0.8649789029535866,0.23811798423692382,0.7165830745959716,0.7333333333333334,0.4139001671841414,0.9527107714353954,0.8422100151261842,0.7165830745959716,0.9166666666666666,0.8445308992967231
65,Breeding,0,0.9882286543578168,0.8840603079900025,0.3424171571394018,-0.8506812867854552,0.7333333333333334,0.21615738127872292,0.9469483189550916,0.8219785535757479,-0.8506812867854552,-0.31666666666666665,0.8426115276831022
65,Total,0,0.9837592548363985,0.8850409999203885,0.4115118223071412,0.5672319082875568,0.7,0.09847942042830984,0.9694291855743971,0.8541517395111855,0.5672319082875568,0.8666666666666667,0.8445308992967231
66,Non-breeding,0,0.9830570902394107,0.7864947820748927,-0.7328422344996931,0.38096992019643955,0.6842105263157894,0.7209330877839165,0.8701043585021486,0.6849600982197668,0.38096992019643955,0.6842105263157894,0.583376925312409
66,Breeding,0,0.9359404096834263,0.8759776536312849,0.7911855990068279,-0.9402855369335816,0.7777777777777779,0.0027312228429546863,0.9030415890751086,0.8435754189944134,-0.9402855369335816,-0.34640522875817,0.5806110458284371
66,Total,0,0.9710251688152242,0.8481276856967465,0.19275629220380605,-0.3409453652547575,0.7309941520467835,0.3640270104358503,0.9150399017802333,0.8025782688766114,-0.3409453652547575,0.3684210526315789,0.583376925312409
67,Non-breeding,0,0.9961566888396157,0.8391722099039173,-0.6396156688839616,0.8453806356245381,0.7352941176470588,0.1624538063562454,0.9123429416112343,0.8059127864005913,0.8453806356245381,0.9117647058823529,0.8890358510268014
67,Breeding,0,0.9851862935807272,0.8581475385306,0.5949423911417028,-0.9462816100553644,0.6911764705882353,-0.4351339218913662,0.9385006733502919,0.6043692952266946,-0.9462816100553644,-0.13235294117647056,0.8877148492533109
67,Total,0,0.992609016999261,0.9028824833702883,-0.4292682926829268,0.6538063562453806,0.6617647058823529,-0.42838137472283816,0.9624538063562454,0.8449371766444939,0.6538063562453806,0.676470588235294,0.8890358510268014
68,Non-breeding,0,0.9806972916354931,0.8868771509800988,-0.3535837198862786,0.7981445458626366,0.8529411764705882,-0.33891964686518034,0.9625916504563818,0.8560526709561576,0.7981445458626366,0.8970588235294118,0.8561566638489716
68,Breeding,0,0.9775808528364764,0.860334772400212,0.14489131258047414,-0.9653109141861697,0.8676470588235293,-0.347875482844808,0.9495569188820723,0.9175944861016434,-0.9653109141861697,0.2205882352941176,0.8551468491588253
68,Total,0,0.9732156217267695,0.9082747269190484,0.1451443962292384,0.44710459374532396,0.8529411764705882,-0.6117013317372438,0.9820439922190634,0.9446356426754452,0.44710459374532396,0.8676470588235293,0.8561566638489716
69,Non-breeding,0,0.997724428262601,0.8841733985663898,-0.39356013198316075,0.7649334395266811,-0.1111111111111111,0.6940493799067016,0.9262714757082716,0.8426442143588577,0.7649334395266811,0.6842105263157894,0.859671848013817
69,Breeding,0,0.9743545512046462,0.8793628888505549,0.7428554999712496,-0.9542291990109828,0.12280701754385964,0.7881662929101259,0.9112184463228107,0.6859295037663159,-0.9542291990109828,-0.4269005847953216,0.8576570680628273
69,Total,0,0.9960177494595516,0.925475025600182,0.23324610308339971,0.24598930481283424,-0.13450292397660818,0.7888269427693708,0.9626806235066561,0.8716577540106952,0.24598930481283424,0.017543859649122806,0.859671848013817
70,Non-breeding,0,0.9880690737833596,0.7559392987964418,-0.6253270538984825,0.5218210361067506,-0.052631578947368425,0.3724751439037154,0.8242804814233388,0.47085295656724235,0.5218210361067506,0.19999999999999998,0.19741293532338305
70,Breeding,0,0.9779011366640235,0.6560401797515201,0.9366640232619616,-0.9498810467882635,0.3368421052631579,0.7184245307956649,0.7503568596352104,0.3980438805181074,-0.9498810467882635,-0.19999999999999998,0.19055276381909544
70,Total,0,0.9828362114076401,0.7429618001046574,0.6575614861329149,-0.08309785452642597,0.1368421052631579,0.22428048142333862,0.8670852956567244,0.6275248560962847,-0.08309785452642597,0.010526315789473684,0.19741293532338305
71,Non-breeding,0,0.9972377349426531,0.8824235873416203,0.0955383414399808,0.6908665105386418,0.7543859649122807,0.6625232690806462,0.932384555335375,0.8856662463219841,0.6908665105386418,0.8128654970760234,0.9140971669131869
71,Breeding,0,0.9911359358873173,0.9299374658490681,0.5468399004310608,-0.7526561835954102,0.8830409356725145,0.7544775666322628,0.9434157003217778,0.9301803169206485,-0.7526561835954102,0.3684210526315789,0.9134034845609799
71,Total,0,0.9955563562120939,0.9419924337957126,0.2425388818831442,0.39602474028703544,0.8245614035087718,0.24337957124842372,0.9733381372725636,0.9321443583738667,0.39602474028703544,0.6608187134502924,0.9140971669131869
72,Non-breeding,0,0.9870074676704512,0.7980693339809363,0.24242608220508774,0.7794912270050393,-0.07602339181286549,0.45394936555157556,0.9588367433671302,0.8230829943537127,0.7794912270050393,0.7192982456140351,0.34161347823586913
72,Breeding,0,0.8559852670349909,0.358133824432167,-0.11663597298956416,-0.9790055248618784,-0.005847953216374269,0.19324739103744631,0.9301411909146716,0.8159607120933089,-0.9790055248618784,-0.8362573099415204,0.3341470502760825
72,Total,0,0.9601724242608222,0.8382611863274848,-0.5082265800497845,-0.4702203873474592,-0.23976608187134502,-0.5854532208123369,0.9664865521219114,0.8875599538582966,-0.4702203873474592,-0.49707602339181284,0.34161347823586913
73,Non-breeding,0,0.9968576986383362,0.9390992069429897,-0.749214424659584,0.8608409396977406,0.9558823529411764,0.6191830016459674,0.9754601226993866,0.8627861738740087,0.8608409396977406,0.9411764705882352,0.9582981121442661
73,Breeding,0,0.9895478300386275,0.966068317806559,0.2501704158145876,-0.9216844656517458,0.9852941176470588,-0.20639248655608572,0.9697038551844277,0.8924486859047186,-0.9216844656517458,0.7794117647058824,0.9575135443398918
73,Total,0,0.9943139308693701,0.9723178213377226,-0.6776896603321861,0.6886128983989227,0.9705882352941175,0.29253329343109385,0.9838395929971571,0.9383510399521173,0.6886128983989227,0.926470588235294,0.9582981121442661
74,Non-breeding,0,0.9866629925599337,0.9229539818131716,-0.6727473133094516,0.6277762468999725,0.7894736842105264,0.8378616698815101,0.9469826398456875,0.8912096996417745,0.6277762468999725,0.7157894736842105,0.8960753532182105
74,Breeding,0,0.9466443887496518,0.9177944862155388,-0.19899749373433584,-0.9698134224450015,0.8128654970760234,-0.050626566416040096,0.9576719576719577,0.8967418546365914,-0.9698134224450015,0.3099415204678362,0.895003965107058
74,Total,0,0.9765224579774041,0.9423532653623587,-0.6523560209424083,0.16527969137503443,0.8105263157894737,0.7968586387434554,0.9635161201432901,0.9268117938826123,0.16527969137503443,0.6526315789473685,0.8960753532182105
75,Non-breeding,0,0.9794805194805194,0.8098701298701299,-0.4092207792207792,0.7361038961038961,0.7124183006535948,0.8320779220779221,0.9418181818181818,0.4523376623376623,0.7361038961038961,0.8562091503267976,0.3041129527317373
75,Breeding,0,0.9563875205254515,0.32584564860426923,0.3174384236453202,-0.9726765188834153,0.21568627450980396,0.5558620689655173,0.9129064039408867,0.4773070607553366,-0.9726765188834153,-0.8562091503267976,0.2944754810676598
75,Total,0,0.956103896103896,0.9006493506493506,-0.382987012987013,-0.5974025974025974,0.6601307189542485,0.3979220779220779,0.9601298701298701,0.6207792207792208,-0.5974025974025974,0.15032679738562094,0.3041129527317373
76,Non-breeding,0,0.995276334435522,0.8960793575814832,-0.9555975436939065,0.96126594237128,0.40952380952380957,0.7823334907888522,0.9091166745394426,0.7829003306565895,0.96126594237128,0.9047619047619049,0.8203973509933775
76,Breeding,0,0.9829501915708813,0.9235632183908046,0.5283524904214559,-0.7494252873563217,0.8095238095238096,0.6367816091954023,0.9611111111111111,0.9270114942528735,-0.7494252873563217,0.2571428571428572,0.8192393736017896
76,Total,0,0.9920642418516769,0.9516296646197449,-0.7573925366084081,0.7847897968823807,0.7142857142857143,0.30807746811525744,0.9822390174775626,0.9285781766650921,0.7847897968823807,0.7904761904761906,0.8203973509933775
77,Non-breeding,0,0.991331757289204,0.8966565349544072,-0.6285038838230328,0.8556793875942811,0.8245614035087718,0.7937633682314532,0.9626252392209839,0.9293031633457164,0.8556793875942811,0.871345029239766,0.8630415041931521
77,Breeding,0,0.9724655819774718,0.9352599840709979,-0.14825349869154625,-0.8898623279098874,0.7426900584795321,0.3058368415064285,0.95346455797019,0.8267152121970645,-0.8898623279098874,-0.12280701754385964,0.8621545768566494
77,Total,0,0.9830012383203871,0.943149836766858,-0.36046380727231786,0.5811099853653044,0.7309941520467835,0.7306090284813688,0.977710233029382,0.9126421254080828,0.5811099853653044,0.7894736842105262,0.8630415041931521
78,Non-breeding,0,0.9952996474735605,0.8556991774383079,-0.21515863689776735,0.7665099882491188,0.7894736842105262,-0.1685076380728555,0.9223266745005876,0.8417156286721503,0.7665099882491188,0.8596491228070176,0.8274575327206906
78,Breeding,0,0.9799239724400096,0.8745545260156808,0.5730577334283679,-0.9175576146353055,0.6374269005847952,0.2617011166547874,0.8984319315751962,0.8491328106438586,-0.9175576146353055,-0.7309941520467835,0.8257345491388044
78,Total,0,0.991186839012926,0.9273795534665099,0.3733254994124559,0.5341950646298472,0.8011695906432749,-0.34230317273795535,0.9564042303172738,0.8949471210340776,0.5341950646298472,0.847953216374269,0.8274575327206906
79,Non-breeding,0,0.9902439024390245,0.6784922394678493,-0.31456023651145604,0.8453806356245381,0.2647058823529411,0.17354028085735404,0.7599408721359941,0.6577974870657798,0.8453806356245381,0.7794117647058824,0.6068221371388793
79,Breeding,0,0.978153523866527,0.6549453838096663,0.8161005536435733,-0.8568008379470299,0.7499999999999999,0.7920095765374832,0.9280263354780788,0.8470746670656891,-0.8568008379470299,0.014705882352941175,0.6025641025641026
79,Total,0,0.9875831485587584,0.8520325203252034,0.08263118994826311,0.3204730229120473,0.45588235294117646,0.18994826311899485,0.9627494456762751,0.753880266075388,0.3204730229120473,0.4411764705882352,0.6068221371388793
80,Non-breeding,0,0.9871104909972759,0.9477775563085509,-0.7634708657232078,0.8765530529532921,0.7385620915032681,-0.06451398578167564,0.9701016543751245,0.8017407481230483,0.8765530529532921,0.934640522875817,0.6531291193270982
80,Breeding,0,0.9612851189676032,0.9279473047452615,-0.4553031321414169,-0.9518752520500068,0.6862745098039217,0.44481785186180944,0.9346686382578304,0.6882645516870548,-0.9518752520500068,-0.6470588235294119,0.6493366342918809
80,Total,0,0.9847186233472858,0.9554846854029633,-0.6931765331207228,0.4149225965052156,0.8692810457516341,-0.5020928841937412,0.9829911633778486,0.9061856355059464,0.4149225965052156,0.8692810457516341,0.6531291193270982
81,Non-breeding,0,0.9951403435274402,0.898114788437369,-0.33456221198156677,0.7985756179304565,0.5499999999999999,0.6744030163385002,0.9395056556346878,0.7667364893171345,0.7985756179304565,0.8166666666666667,0.9163522012578617
81,Breeding,0,0.991851285968933,0.9334521687462863,0.9417706476530004,-0.8068075715134538,0.7333333333333334,0.8579067990832696,0.9658772599949069,-0.27731092436974786,-0.8068075715134538,0.25,0.9167263752885917
81,Total,0,0.9941348973607037,0.9472140762463341,0.30791788856304986,0.6460829493087556,0.5666666666666667,0.5969836614997904,0.9721826560536238,0.481524926686217,0.6460829493087556,0.7166666666666667,0.9163522012578617
82,Non-breeding,0,0.9970792259948887,0.8044541803577948,-0.7063161737860533,0.7916027747353049,0.8382352941176471,0.591237677984666,0.9519532676159183,0.5097480832420591,0.7916027747353049,0.8676470588235293,0.8694186446508428
82,Breeding,0,0.9806356245380636,0.6854397634885441,-0.00975609756097561,-0.9720620842572062,0.7941176470588235,0.6322246858832226,0.92889874353289,0.5155949741315595,-0.9720620842572062,0.3676470588235294,0.8717716672467805
82,Total,0,0.9943044906900329,0.8373128879152976,-0.2682000730193501,0.5043446513326032,0.8676470588235293,0.6811975173420957,0.9166119021540708,0.6687842278203724,0.5043446513326032,0.7941176470588235,0.8694186446508428
83,Non-breeding,0,0.9943110706565025,0.869723518033906,0.08635794743429287,0.5475025600182045,0.5087719298245613,0.8120377744908408,0.9109113664808283,0.8382068494709296,0.5475025600182045,0.5672514619883041,0.8789939550949915
83,Breeding,0,0.9888448047840838,0.8800529009257663,0.4782358691277097,-0.9121384624230925,0.8245614035087718,0.5104364326375712,0.9365188890805589,0.8192168362946353,-0.9121384624230925,0.19298245614035084,0.8779450261780105
83,Total,0,0.9912390488110138,0.9014677437706223,0.7615200819205825,-0.014677437706223689,0.6023391812865496,0.8050972806917738,0.9518716577540107,0.8477642507680055,-0.014677437706223689,0.43859649122807015,0.8789939550949915
84,Non-breeding,0,0.9476370623911609,0.7722932804900018,0.46087791989431337,0.3789707560199364,0.40350877192982454,0.6011529454152406,0.9316639644508499,0.5760523629376089,0.3789707560199364,0.543859649122807,0.5988167026965525
84,Breeding,0,0.9241090401311397,0.49972679254447216,0.8897456135025197,-0.9741363608766925,0.6491228070175439,0.7475563110922228,0.8814886770687876,0.5604395604395606,-0.9741363608766925,-0.8362573099415204,0.5948479098384222
84,Total,0,0.9065633819732182,0.758602053684021,0.6662463219840269,-0.3228847655077164,0.3333333333333333,0.2788086230709182,0.9388698732961028,0.7169278808623072,-0.3228847655077164,-0.06432748538011696,0.5988167026965525
85,Non-breeding,0,0.9900863269284322,0.9230297967140072,-0.3360066833751044,0.7347813979392926,0.38011695906432746,0.7943748259537733,0.9466443887496518,0.66104149262044,0.7347813979392926,0.4152046783625731,0.9245043616177638
