,Time,Non-breeding,Breeding,rb
0,991,136.9435804351737,118.0068806445612,2.86
1,992,633.1289582239198,390.88424475754766,2.86
2,993,136.9435804351737,118.0068806445612,2.86
3,994,633.1289582239198,390.88424475754766,2.86
4,995,136.9435804351737,118.0068806445612,2.86
5,996,633.1289582239198,390.88424475754766,2.86
6,997,136.9435804351737,118.0068806445612,2.86
7,998,633.1289582239198,390.88424475754766,2.86
8,999,136.9435804351737,118.0068806445612,2.86
9,1000,633.1289582239198,390.88424475754766,2.86
0,991,135.69655549401466,117.03032602235571,2.87
1,992,640.4236034260916,393.45439929821316,2.87
2,993,135.69655549401466,117.03032602235571,2.87
3,994,640.4236034260916,393.45439929821316,2.87
4,995,135.69655549401466,117.03032602235571,2.87
5,996,640.4236034260916,393.45439929821316,2.87
6,997,135.69655549401466,117.03032602235571,2.87
7,998,640.4236034260916,393.45439929821316,2.87
8,999,135.69655549401466,117.03032602235571,2.87
9,1000,640.4236034260916,393.45439929821316,2.87
0,991,134.48424036993077,116.07930376602097,2.88
1,992,647.7342945685584,395.9956106861125,2.88
2,993,134.48424036993077,116.07930376602097,2.88
3,994,647.7342945685584,395.9956106861125,2.88
4,995,134.48424036993077,116.07930376602097,2.88
5,996,647.7342945685584,395.9956106861125,2.88
6,997,134.48424036993077,116.07930376602097,2.88
7,998,647.7342945685584,395.9956106861125,2.88
8,999,134.48424036993077,116.07930376602097,2.88
9,1000,647.7342945685584,395.9956106861125,2.88
0,991,133.3053755552453,115.15296106018597,2.89
1,992,655.063206951828,398.5086701953387,2.89
2,993,133.3053755552453,115.15296106018597,2.89
3,994,655.063206951828,398.5086701953387,2.89
4,995,133.3053755552453,115.15296106018597,2.89
5,996,655.063206951828,398.5086701953387,2.89
6,997,133.3053755552453,115.15296106018597,2.89
7,998,655.063206951828,398.5086701953387,2.89
8,999,133.3053755552453,115.15296106018597,2.89
9,1000,655.063206951828,398.5086701953387,2.89
0,991,132.158789625749,114.25050440653492,2.9
1,992,662.4124516240972,400.9943081814754,2.9
2,993,132.158789625749,114.25050440653492,2.9
3,994,662.4124516240972,400.9943081814754,2.9
4,995,132.158789625749,114.25050440653492,2.9
5,996,662.4124516240972,400.9943081814754,2.9
6,997,132.158789625749,114.25050440653492,2.9
7,998,662.4124516240972,400.9943081814754,2.9
8,999,132.158789625749,114.25050440653492,2.9
9,1000,662.4124516240972,400.9943081814754,2.9
0,991,131.0433920197251,113.37119488974918,2.91
1,992,669.7840833641994,403.4531987644511,2.91
2,993,131.04339201972508,113.37119488974915,2.91
3,994,669.7840833641995,403.45319876445114,2.91
4,995,131.0433920197251,113.37119488974918,2.91
5,996,669.7840833641994,403.4531987644511,2.91
6,997,131.04339201972508,113.37119488974915,2.91
7,998,669.7840833641995,403.45319876445114,2.91
8,999,131.0433920197251,113.37119488974918,2.91
9,1000,669.7840833641994,403.4531987644511,2.91
0,991,129.95816661308544,112.51434396415729,2.92
1,992,677.1801078942142,405.8859639889522,2.92
2,993,129.95816661308544,112.51434396415729,2.92
3,994,677.1801078942142,405.8859639889522,2.92
4,995,129.95816661308544,112.51434396415729,2.92
5,996,677.1801078942142,405.8859639889522,2.92
6,997,129.95816661308544,112.51434396415729,2.92
7,998,677.1801078942142,405.8859639889522,2.92
8,999,129.95816661308544,112.51434396415729,2.92
9,1000,677.1801078942142,405.8859639889522,2.92
0,991,128.90216599008443,111.67930969593115,2.93
1,992,684.6024884229155,408.2931775275153,2.93
2,993,128.90216599008443,111.67930969593115,2.93
3,994,684.6024884229155,408.2931775275153,2.93
4,995,128.90216599008443,111.67930969593115,2.93
5,996,684.6024884229155,408.2931775275153,2.93
6,997,128.90216599008443,111.67930969593115,2.93
7,998,684.6024884229155,408.2931775275153,2.93
8,999,128.90216599008443,111.67930969593115,2.93
9,1000,684.6024884229155,408.2931775275153,2.93
0,991,127.87450632399602,110.86549340530831,2.94
1,992,692.0531516062721,410.6753679817777,2.94
2,993,127.87450632399602,110.86549340530831,2.94
3,994,692.0531516062721,410.6753679817777,2.94
4,995,127.87450632399602,110.86549340530831,2.94
5,996,692.0531516062721,410.6753679817777,2.94
6,997,127.87450632399602,110.86549340530831,2.94
7,998,692.0531516062721,410.6753679817777,2.94
8,999,127.87450632399602,110.86549340530831,2.94
9,1000,692.0531516062721,410.6753679817777,2.94
0,991,126.87436279457536,110.07233666136301,2.95
1,992,699.5339929987464,413.03302182932583,2.95
2,993,126.87436279457536,110.07233666136301,2.95
3,994,699.5339929987464,413.03302182932583,2.95
4,995,126.87436279457536,110.07233666136301,2.95
5,996,699.5339929987464,413.03302182932583,2.95
6,997,126.87436279457536,110.07233666136301,2.95
7,998,699.5339929987464,413.03302182932583,2.95
8,999,126.87436279457536,110.07233666136301,2.95
9,1000,699.5339929987464,413.03302182932583,2.95
0,991,125.90096547955623,109.29931858859942,2.96
1,992,707.0468820586508,415.36658605683306,2.96
2,993,125.90096547955623,109.29931858859942,2.96
3,994,707.0468820586508,415.36658605683306,2.96
4,995,125.90096547955623,109.29931858859942,2.96
5,996,707.0468820586508,415.36658605683306,2.96
6,997,125.90096547955623,109.29931858859942,2.96
7,998,707.0468820586508,415.36658605683306,2.96
8,999,125.90096547955623,109.29931858859942,2.96
9,1000,707.0468820586508,415.36658605683306,2.96
0,991,124.9535956662013,108.54595345031798,2.97
1,992,714.5936667620006,417.6764705145069,2.97
2,993,124.9535956662013,108.54595345031798,2.97
3,994,714.5936667620006,417.6764705145069,2.97
4,995,124.9535956662013,108.54595345031798,2.97
5,996,714.5936667620006,417.6764705145069,2.97
6,997,124.9535956662013,108.54595345031798,2.97
7,998,714.5936667620006,417.6764705145069,2.97
8,999,124.9535956662013,108.54595345031798,2.97
9,1000,714.5936667620006,417.6764705145069,2.97
0,991,124.03158253633826,107.81178847851349,2.98
1,992,722.1761778717972,419.96305002205986,2.98
2,993,124.03158253633828,107.8117884785135,2.98
3,994,722.1761778717971,419.9630500220598,2.98
4,995,124.03158253633826,107.81178847851349,2.98
5,996,722.1761778717972,419.96305002205986,2.98
6,997,124.03158253633828,107.8117884785135,2.98
7,998,722.1761778717971,419.9630500220598,2.98
8,999,124.03158253633826,107.81178847851349,2.98
9,1000,722.1761778717972,419.96305002205986,2.98
0,991,123.13430018459916,107.09640192414126,2.99
1,992,729.796232903315,422.2266662523509,2.99
2,993,123.13430018459916,107.09640192414126,2.99
3,994,729.796232903315,422.2266662523509,2.99
4,995,123.13430018459916,107.09640192414126,2.99
5,996,729.796232903315,422.2266662523509,2.99
6,997,123.13430018459916,107.09640192414126,2.99
7,998,729.796232903315,422.2266662523509,2.99
8,999,123.13430018459916,107.09640192414126,2.99
9,1000,729.796232903315,422.2266662523509,2.99
0,991,122.26116493493339,106.39940130506366,3.0
1,992,737.4556398204801,424.4676294153725,3.0
2,993,122.26116493493339,106.39940130506366,3.0
3,994,737.4556398204801,424.4676294153725,3.0
4,995,122.26116493493339,106.39940130506366,3.0
5,996,737.4556398204801,424.4676294153725,3.0
6,997,122.26116493493339,106.39940130506366,3.0
7,998,737.4556398204801,424.4676294153725,3.0
8,999,122.26116493493339,106.39940130506366,3.0
9,1000,737.4556398204801,424.4676294153725,3.0
0,991,121.41163292504184,105.72042183196406,3.01
1,992,745.1562004937365,426.68621976229394,3.01
2,993,121.41163292504184,105.72042183196406,3.01
3,994,745.1562004937365,426.68621976229394,3.01
4,995,121.41163292504184,105.72042183196406,3.01
5,996,745.1562004937365,426.68621976229394,3.01
6,997,121.41163292504184,105.72042183196406,3.01
7,998,745.1562004937365,426.68621976229394,3.01
8,999,121.41163292504184,105.72042183196406,3.01
9,1000,745.1562004937365,426.68621976229394,3.01
0,991,120.58519793230354,105.05912499506924,3.02
1,992,752.8997139456997,428.8826889267289,3.02
2,993,120.58519793230354,105.05912499506924,3.02
3,994,752.8997139456997,428.8826889267289,3.02
4,995,120.58519793230354,105.05912499506924,3.02
5,996,752.8997139456997,428.8826889267289,3.02
6,997,120.58519793230354,105.05912499506924,3.02
7,998,752.8997139456997,428.8826889267289,3.02
8,999,120.58519793230354,105.05912499506924,3.02
9,1000,752.8997139456997,428.8826889267289,3.02
0,991,119.78138941814777,104.41519729672264,3.03
1,992,760.6879794073341,431.0572611182049,3.03
2,993,119.78138941814777,104.41519729672264,3.03
3,994,760.6879794073341,431.0572611182049,3.03
4,995,119.78138941814777,104.41519729672264,3.03
5,996,760.6879794073341,431.0572611182049,3.03
6,997,119.78138941814777,104.41519729672264,3.03
7,998,760.6879794073341,431.0572611182049,3.03
8,999,119.78138941814777,104.41519729672264,3.03
9,1000,760.6879794073341,431.0572611182049,3.03
0,991,118.99977077074354,103.78834911675463,3.04
1,992,768.5227992042569,433.2101341809253,3.04
2,993,118.99977077074352,103.78834911675462,3.04
3,994,768.5227992042571,433.21013418092537,3.04
4,995,118.99977077074354,103.78834911675463,3.04
5,996,768.5227992042569,433.2101341809253,3.04
6,997,118.99977077074352,103.78834911675462,3.04
7,998,768.5227992042571,433.21013418092537,3.04
8,999,118.99977077074354,103.78834911675463,3.04
9,1000,768.5227992042569,433.2101341809253,3.04
0,991,118.23993772841114,103.17831369924923,3.05
1,992,776.4059814899648,435.341480529276,3.05
2,993,118.23993772841095,103.17831369924907,3.05
3,994,776.4059814899646,435.3414805292759,3.05
4,995,118.23993772841114,103.17831369924923,3.05
5,996,776.4059814899648,435.341480529276,3.05
6,997,118.23993772841095,103.17831369924907,3.05
7,998,776.4059814899646,435.3414805292759,3.05
8,999,118.23993772841114,103.17831369924923,3.05
9,1000,776.4059814899648,435.341480529276,3.05
0,991,117.50151696836582,102.58484625074752,3.06
1,992,784.3393428402958,437.45144797011034,3.06
2,993,117.5015169683659,102.58484625074759,3.06
3,994,784.3393428402957,437.4514479701104,3.06
4,995,117.50151696836582,102.58484625074752,3.06
5,996,784.3393428402958,437.45144797011034,3.06
6,997,117.5015169683659,102.58484625074759,3.06
7,998,784.3393428402957,437.4514479701104,3.06
8,999,117.50151696836582,102.58484625074752,3.06
9,1000,784.3393428402958,437.45144797011034,3.06
0,991,116.78416484732765,102.00772314118775,3.07
1,992,792.324710721146,439.5401604206108,3.07
2,993,116.78416484732765,102.00772314118775,3.07
3,994,792.324710721146,439.5401604206108,3.07
4,995,116.78416484732765,102.00772314118775,3.07
5,996,792.324710721146,439.5401604206108,3.07
6,997,116.78416484732765,102.00772314118775,3.07
7,998,792.324710721146,439.5401604206108,3.07
8,999,116.78416484732765,102.00772314118775,3.07
9,1000,792.324710721146,439.5401604206108,3.07
0,991,116.08756628221553,101.44674119998399,3.08
1,992,800.3639258393819,441.6077185294447,3.08
2,993,116.08756628221555,101.446741199984,3.08
3,994,800.3639258393816,441.60771852944464,3.08
4,995,116.08756628221553,101.44674119998399,3.08
5,996,800.3639258393819,441.6077185294447,3.08
6,997,116.08756628221555,101.446741199984,3.08
7,998,800.3639258393816,441.60771852944464,3.08
8,999,116.08756628221553,101.44674119998399,3.08
9,1000,800.3639258393819,441.6077185294447,3.08
0,991,115.41143376063381,100.90171710062403,3.09
1,992,808.4588443849269,443.6542002079942,3.09
2,993,115.41143376063381,100.90171710062403,3.09
3,994,808.4588443849269,443.6542002079942,3.09
4,995,115.41143376063381,100.90171710062403,3.09
5,996,808.4588443849269,443.6542002079942,3.09
6,997,115.41143376063381,100.90171710062403,3.09
7,998,808.4588443849269,443.6542002079942,3.09
8,999,115.41143376063381,100.90171710062403,3.09
9,1000,808.4588443849269,443.6542002079942,3.09
0,991,114.75550647216312,100.37248682802255,3.1
1,992,816.6113401701563,445.67966107761356,3.1
2,993,114.75550647216312,100.37248682802255,3.1
3,994,816.6113401701563,445.67966107761356,3.1
4,995,114.75550647216312,100.37248682802255,3.1
5,996,816.6113401701563,445.67966107761356,3.1
6,997,114.75550647216312,100.37248682802255,3.1
7,998,816.6113401701563,445.67966107761356,3.1
8,999,114.75550647216312,100.37248682802255,3.1
9,1000,816.6113401701563,445.67966107761356,3.1
0,991,114.1195495526317,99.85890522363073,3.11
1,992,824.8233066709342,447.68413483814567,3.11
2,993,114.1195495526317,99.85890522363073,3.11
3,994,824.8233066709342,447.68413483814567,3.11
4,995,114.1195495526317,99.85890522363073,3.11
5,996,824.8233066709342,447.68413483814567,3.11
6,997,114.1195495526317,99.85890522363073,3.11
7,998,824.8233066709342,447.68413483814567,3.11
8,999,114.1195495526317,99.85890522363073,3.11
9,1000,824.8233066709342,447.68413483814567,3.11
0,991,113.50335343457208,99.36084560398095,3.12
1,992,833.0966589718979,449.6676335623042,3.12
2,993,113.50335343457216,99.36084560398102,3.12
3,994,833.0966589718978,449.66763356230416,3.12
4,995,113.50335343457215,99.360845603981,3.12
5,996,833.096658971898,449.6676335623043,3.12
6,997,113.50335343457208,99.36084560398095,3.12
7,998,833.0966589718979,449.6676335623042,3.12
8,999,113.50335343457216,99.36084560398102,3.12
9,1000,833.0966589718978,449.66763356230416,3.12
0,991,112.90673329799137,98.87819944895223,3.13
1,992,841.4333356168196,451.6301479199725,3.13
2,993,112.90673329799137,98.87819944895223,3.13
3,994,841.4333356168196,451.6301479199725,3.13
4,995,112.90673329799137,98.87819944895223,3.13
5,996,841.4333356168196,451.6301479199725,3.13
6,997,112.90673329799137,98.87819944895223,3.13
7,998,841.4333356168196,451.6301479199725,3.13
8,999,112.90673329799137,98.87819944895223,3.13
9,1000,841.4333356168196,451.6301479199725,3.13
0,991,112.3295286164025,98.41087615658175,3.14
1,992,849.8353003631207,453.5716473359943,3.14
2,993,112.32952861640251,98.41087615658176,3.14
3,994,849.8353003631208,453.5716473359944,3.14
4,995,112.32952861640243,98.41087615658171,3.14
5,996,849.8353003631206,453.57164733599427,3.14
6,997,112.3295286164025,98.41087615658175,3.14
7,998,849.8353003631207,453.5716473359943,3.14
8,999,112.32952861640251,98.41087615658176,3.14
9,1000,849.8353003631208,453.5716473359944,3.14
0,991,111.77160279380891,97.95880286173771,3.15
1,992,858.3045438377685,455.4920800846202,3.15
2,993,111.77160279380891,97.95880286173771,3.15
3,994,858.3045438377685,455.4920800846202,3.15
4,995,111.77160279380891,97.95880286173771,3.15
5,996,858.3045438377685,455.4920800846202,3.15
6,997,111.77160279380891,97.95880286173771,3.15
7,998,858.3045438377685,455.4920800846202,3.15
8,999,111.77160279380891,97.95880286173771,3.15
9,1000,858.3045438377685,455.4920800846202,3.15
0,991,111.2328428889932,97.52192431640023,3.16
1,992,866.8430850898868,457.391373323419,3.16
2,993,111.23284288899329,97.52192431640032,3.16
3,994,866.8430850898867,457.39137332341903,3.16
4,995,111.2328428889932,97.52192431640023,3.16
5,996,866.8430850898868,457.391373323419,3.16
6,997,111.23284288899329,97.52192431640032,3.16
7,998,866.8430850898867,457.39137332341903,3.16
8,999,111.2328428889932,97.52192431640023,3.16
9,1000,866.8430850898868,457.391373323419,3.16
0,991,110.71315942406729,97.10020282969548,3.17
1,992,875.4529730333588,459.2694330691654,3.17
2,993,110.71315942406729,97.10020282969548,3.17
3,994,875.4529730333588,459.2694330691654,3.17
4,995,110.71315942406729,97.10020282969548,3.17
5,996,875.4529730333588,459.2694330691654,3.17
6,997,110.71315942406729,97.10020282969548,3.17
7,998,875.4529730333588,459.2694330691654,3.17
8,999,110.71315942406729,97.10020282969548,3.17
9,1000,875.4529730333588,459.2694330691654,3.17
0,991,110.21248627477466,96.69361826617327,3.18
1,992,884.1362877705544,461.12614411798063,3.18
2,993,110.21248627477466,96.69361826617327,3.18
3,994,884.1362877705544,461.12614411798063,3.18
4,995,110.21248627477466,96.69361826617327,3.18
5,996,884.1362877705544,461.12614411798063,3.18
6,997,110.21248627477466,96.69361826617327,3.18
7,998,884.1362877705544,461.12614411798063,3.18
8,999,110.21248627477466,96.69361826617327,3.18
9,1000,884.1362877705544,461.12614411798063,3.18
0,991,109.73078064053338,96.30216810114248,3.19
1,992,892.8951417859281,462.9613699117993,3.19
2,993,109.73078064053338,96.30216810114248,3.19
3,994,892.8951417859281,462.9613699117993,3.19
4,995,109.73078064053338,96.30216810114248,3.19
5,996,892.8951417859281,462.9613699117993,3.19
6,997,109.73078064053338,96.30216810114248,3.19
7,998,892.8951417859281,462.9613699117993,3.19
8,999,109.73078064053338,96.30216810114248,3.19
9,1000,892.8951417859281,462.9613699117993,3.19
0,991,109.26802309263505,95.92586753214839,3.2
1,992,901.7316809957015,464.77495235311545,3.2
2,993,109.26802309263505,95.92586753214839,3.2
3,994,901.7316809957015,464.77495235311545,3.2
4,995,109.26802309263505,95.92586753214839,3.2
5,996,901.7316809957015,464.77495235311545,3.2
6,997,109.26802309263505,95.92586753214839,3.2
7,998,901.7316809957015,464.77495235311545,3.2
8,999,109.26802309263505,95.92586753214839,3.2
9,1000,901.7316809957015,464.77495235311545,3.2
0,991,108.82421769941911,95.5647496459313,3.21
1,992,910.6480856369975,466.56671156986147,3.21
2,993,108.8242176994191,95.56474964593129,3.21
3,994,910.6480856369976,466.5667115698615,3.21
4,995,108.82421769941911,95.5647496459313,3.21
5,996,910.6480856369975,466.56671156986147,3.21
6,997,108.8242176994191,95.56474964593129,3.21
7,998,910.6480856369976,466.5667115698615,3.21
8,999,108.82421769941911,95.5647496459313,3.21
9,1000,910.6480856369975,466.56671156986147,3.21
0,991,108.3993922275824,95.21886564041316,3.22
1,992,919.6465709767193,468.33644563225783,3.22
2,993,108.39939222758241,95.21886564041317,3.22
3,994,919.6465709767191,468.3364456322578,3.22
4,995,108.3993922275824,95.21886564041316,3.22
5,996,919.6465709767193,468.33644563225783,3.22
6,997,108.39939222758241,95.21886564041317,3.22
7,998,919.6465709767191,468.3364456322578,3.22
8,999,108.3993922275824,95.21886564041316,3.22
9,1000,919.6465709767193,468.33644563225783,3.22
0,991,107.99359841909187,94.88828510143982,3.23
1,992,928.7293878170009,470.08393022349475,3.23
2,993,107.99359841909187,94.88828510143982,3.23
3,994,928.7293878170009,470.08393022349475,3.23
4,995,107.99359841909187,94.88828510143982,3.23
5,996,928.7293878170009,470.08393022349475,3.23
6,997,107.99359841909187,94.88828510143982,3.23
7,998,928.7293878170009,470.08393022349475,3.23
8,999,107.99359841909187,94.88828510143982,3.23
9,1000,928.7293878170009,470.08393022349475,3.23
0,991,107.60691234342501,94.5730963341481,3.24
1,992,937.8988227702822,471.8089182662108,3.24
2,993,107.606912343425,94.57309633414809,3.24
3,994,937.8988227702821,471.80891826621087,3.24
4,995,107.60691234342501,94.5730963341481,3.24
5,996,937.8988227702822,471.8089182662108,3.24
6,997,107.606912343425,94.57309633414809,3.24
7,998,937.8988227702821,471.80891826621087,3.24
8,999,107.60691234342501,94.5730963341481,3.24
9,1000,937.8988227702822,471.8089182662108,3.24
0,991,107.23943482507471,94.27340674893088,3.25
1,992,947.1571982727878,473.5111395068927,3.25
2,993,107.23943482507478,94.27340674893094,3.25
3,994,947.157198272788,473.51113950689273,3.25
4,995,107.23943482507471,94.27340674893088,3.25
5,996,947.1571982727878,473.5111395068927,3.25
6,997,107.23943482507478,94.27340674893094,3.25
7,998,947.157198272788,473.51113950689273,3.25
8,999,107.23943482507471,94.27340674893088,3.25
9,1000,947.1571982727878,473.5111395068927,3.25
0,991,106.89129194641438,93.98934330203447,3.26
1,992,956.5068723005162,475.19030006057176,3.26
2,993,106.89129194641438,93.98934330203447,3.26
3,994,956.5068723005162,475.19030006057176,3.26
4,995,106.89129194641438,93.98934330203447,3.26
5,996,956.5068723005162,475.19030006057176,3.26
6,997,106.89129194641438,93.98934330203447,3.26
7,998,956.5068723005162,475.19030006057176,3.26
8,999,106.89129194641438,93.98934330203447,3.26
9,1000,956.5068723005162,475.19030006057176,3.26
0,991,106.56263562612266,93.72105299083529,3.27
1,992,965.9502377465627,476.84608191852027,3.27
2,993,106.56263562612266,93.72105299083529,3.27
3,994,965.9502377465627,476.84608191852027,3.27
4,995,106.56263562612266,93.72105299083529,3.27
5,996,965.9502377465627,476.84608191852027,3.27
6,997,106.56263562612266,93.72105299083529,3.27
7,998,965.9502377465627,476.84608191852027,3.27
8,999,106.56263562612266,93.72105299083529,3.27
9,1000,965.9502377465627,476.84608191852027,3.27
0,991,106.25364427340483,93.468703403801,3.28
1,992,975.4897214128079,478.47814242208545,3.28
2,993,106.25364427340483,93.468703403801,3.28
3,994,975.4897214128079,478.47814242208545,3.28
4,995,106.25364427340483,93.468703403801,3.28
5,996,975.4897214128079,478.47814242208545,3.28
6,997,106.25364427340483,93.468703403801,3.28
7,998,975.4897214128079,478.47814242208545,3.28
8,999,106.25364427340483,93.468703403801,3.28
9,1000,975.4897214128079,478.47814242208545,3.28
0,991,105.96452351821381,93.23248332503596,3.29
1,992,985.1277825624892,480.0861137063408,3.29
2,993,105.96452351821381,93.23248332503596,3.29
3,994,985.1277825624892,480.0861137063408,3.29
4,995,105.96452351821381,93.23248332503596,3.29
5,996,985.1277825624892,480.0861137063408,3.29
6,997,105.96452351821381,93.23248332503596,3.29
7,998,985.1277825624892,480.0861137063408,3.29
8,999,105.96452351821381,93.23248332503596,3.29
9,1000,985.1277825624892,480.0861137063408,3.29
0,991,105.69550701755153,93.01260339313099,3.3
1,992,994.8669109730014,481.6696021179038,3.3
2,993,105.69550701755153,93.01260339313099,3.3
3,994,994.8669109730014,481.6696021179038,3.3
4,995,105.69550701755153,93.01260339313099,3.3
5,996,994.8669109730014,481.6696021179038,3.3
6,997,105.69550701755153,93.01260339313099,3.3
7,998,994.8669109730014,481.6696021179038,3.3
8,999,105.69550701755153,93.01260339313099,3.3
9,1000,994.8669109730014,481.6696021179038,3.3
0,991,105.44685733771529,92.80929681377548,3.31
1,992,1004.7096244203061,483.2281876120855,3.31
2,993,105.44685733771529,92.80929681377548,3.31
3,994,1004.7096244203061,483.2281876120855,3.31
4,995,105.44685733771529,92.80929681377548,3.31
5,996,1004.7096244203061,483.2281876120855,3.31
6,997,105.44685733771529,92.80929681377548,3.31
7,998,1004.7096244203061,483.2281876120855,3.31
8,999,105.44685733771529,92.80929681377548,3.31
9,1000,1004.7096244203061,483.2281876120855,3.31
0,991,105.21886691201273,92.62282012522057,3.32
1,992,1014.6584655175342,484.7614231355139,3.32
2,993,105.21886691201273,92.62282012522057,3.32
3,994,1014.6584655175342,484.7614231355139,3.32
4,995,105.21886691201273,92.62282012522057,3.32
5,996,1014.6584655175342,484.7614231355139,3.32
6,997,105.21886691201273,92.62282012522057,3.32
7,998,1014.6584655175342,484.7614231355139,3.32
8,999,105.21886691201273,92.62282012522057,3.32
9,1000,1014.6584655175342,484.7614231355139,3.32
0,991,105.01185907299991,92.45345401520241,3.33
1,992,1024.7159978207023,486.26883400154077,3.33
2,993,105.01185907299991,92.45345401520241,3.33
3,994,1024.7159978207023,486.26883400154077,3.33
4,995,105.01185907299991,92.45345401520241,3.33
5,996,1024.7159978207023,486.26883400154077,3.33
6,997,105.01185907299991,92.45345401520241,3.33
7,998,1024.7159978207023,486.26883400154077,3.33
8,999,105.01185907299991,92.45345401520241,3.33
9,1000,1024.7159978207023,486.26883400154077,3.33
0,991,104.82618915765985,92.3015041873108,3.34
1,992,1034.884801103857,487.7499172671153,3.34
2,993,104.82618915765977,92.30150418731074,3.34
3,994,1034.8848011038567,487.7499172671152,3.34
4,995,104.82618915765985,92.3015041873108,3.34
5,996,1034.884801103857,487.7499172671153,3.34
6,997,104.82618915765977,92.30150418731074,3.34
7,998,1034.8848011038567,487.7499172671152,3.34
8,999,104.82618915765985,92.3015041873108,3.34
9,1000,1034.884801103857,487.7499172671153,3.34
0,991,104.66224568311547,92.1673022740059,3.35
1,992,1045.1674656944197,489.20414112142373,3.35
2,993,104.66224568311547,92.1673022740059,3.35
3,994,1045.1674656944197,489.20414112142373,3.35
4,995,104.66224568311547,92.1673022740059,3.35
5,996,1045.1674656944197,489.20414112142373,3.35
6,997,104.66224568311547,92.1673022740059,3.35
7,998,1045.1674656944197,489.20414112142373,3.35
8,999,104.66224568311547,92.1673022740059,3.35
9,1000,1045.1674656944197,489.20414112142373,3.35
0,991,104.52045158942686,92.0512067925151,3.36
1,992,1055.5665857469749,490.63094429847865,3.36
2,993,104.52045158942686,92.0512067925151,3.36
3,994,1055.5665857469749,490.63094429847865,3.36
4,995,104.52045158942686,92.0512067925151,3.36
5,996,1055.5665857469749,490.63094429847865,3.36
6,997,104.52045158942686,92.0512067925151,3.36
7,998,1055.5665857469749,490.63094429847865,3.36
8,999,104.52045158942686,92.0512067925151,3.36
9,1000,1055.5665857469749,490.63094429847865,3.36
0,991,104.40126554471433,91.9536041386493,3.37
1,992,1066.0847513203094,492.0297355280211,3.37
2,993,104.40126554471433,91.9536041386493,3.37
3,994,1066.0847513203094,492.0297355280211,3.37
4,995,104.40126554471433,91.9536041386493,3.37
5,996,1066.0847513203094,492.0297355280211,3.37
6,997,104.40126554471433,91.9536041386493,3.37
7,998,1066.0847513203094,492.0297355280211,3.37
8,999,104.40126554471433,91.9536041386493,3.37
9,1000,1066.0847513203094,492.0297355280211,3.37
0,991,104.3051833062453,91.87490961213572,3.38
1,992,1076.7245391081503,493.3998930416169,3.38
2,993,104.3051833062453,91.87490961213572,3.38
3,994,1076.7245391081503,493.3998930416169,3.38
4,995,104.3051833062453,91.87490961213572,3.38
5,996,1076.7245391081503,493.3998930416169,3.38
6,997,104.3051833062453,91.87490961213572,3.38
7,998,1076.7245391081503,493.3998930416169,3.38
8,999,104.3051833062453,91.87490961213572,3.38
9,1000,1076.7245391081503,493.3998930416169,3.38
0,991,104.23273912916504,91.81556846532845,3.39
1,992,1087.4885016589753,494.7407641537086,3.39
2,993,104.23273912916504,91.81556846532845,3.39
3,994,1087.4885016589753,494.7407641537086,3.39
4,995,104.23273912916504,91.81556846532845,3.39
5,996,1087.4885016589753,494.7407641537086,3.39
6,997,104.23273912916504,91.81556846532845,3.39
7,998,1087.4885016589753,494.7407641537086,3.39
8,999,104.23273912916504,91.81556846532845,3.39
9,1000,1087.4885016589753,494.7407641537086,3.39
0,991,104.18450721219145,91.77605696508627,3.4
1,992,1098.3791549045843,496.0516649406664,3.4
2,993,104.18450721219145,91.77605696508627,3.4
3,994,1098.3791549045843,496.0516649406664,3.4
4,995,104.18450721219145,91.77605696508627,3.4
5,996,1098.3791549045843,496.0516649406664,3.4
6,997,104.18450721219145,91.77605696508627,3.4
7,998,1098.3791549045843,496.0516649406664,3.4
8,999,104.18450721219145,91.77605696508627,3.4
9,1000,1098.3791549045843,496.0516649406664,3.4
0,991,104.16110316677704,91.75688345516271,3.41
1,992,1109.398963801167,497.33188004459146,3.41
2,993,104.16110316677704,91.75688345516271,3.41
3,994,1109.398963801167,497.33188004459146,3.41
4,995,104.16110316677704,91.75688345516271,3.41
5,996,1109.398963801167,497.33188004459146,3.41
6,997,104.16110316677704,91.75688345516271,3.41
7,998,1109.398963801167,497.33188004459146,3.41
8,999,104.16110316677704,91.75688345516271,3.41
9,1000,1109.398963801167,497.33188004459146,3.41
0,991,104.16318549289996,91.75858940357752,3.42
1,992,1120.550325870721,498.5806626327871,3.42
2,993,104.16318549290003,91.75858940357757,3.42
3,994,1120.5503258707208,498.58066263278715,3.42
4,995,104.16318549289996,91.75858940357752,3.42
5,996,1120.550325870721,498.5806626327871,3.42
6,997,104.16318549290003,91.75858940357757,3.42
7,998,1120.5503258707208,498.58066263278715,3.42
8,999,104.16318549289996,91.75858940357752,3.42
9,1000,1120.550325870721,498.5806626327871,3.42
0,991,104.19145704071926,91.78175041609202,3.43
1,992,1131.8355524154997,499.79723454845015,3.43
2,993,104.19145704071926,91.78175041609202,3.43
3,994,1131.8355524154997,499.79723454845015,3.43
4,995,104.19145704071926,91.78175041609202,3.43
5,996,1131.8355524154997,499.79723454845015,3.43
6,997,104.19145704071926,91.78175041609202,3.43
7,998,1131.8355524154997,499.79723454845015,3.43
8,999,104.19145704071926,91.78175041609202,3.43
