,Time,Non-breeding,Breeding,rb
2,993,60.58507907919657,54.956143146279715,0.95
3,994,60.58507907919657,54.956143146279715,0.95
4,995,60.58507907919657,54.956143146279715,0.95
5,996,60.58507907919657,54.956143146279715,0.95
6,997,60.58507907919657,54.956143146279715,0.95
7,998,60.58507907919657,54.956143146279715,0.95
8,999,60.58507907919657,54.956143146279715,0.95
9,1000,60.58507907919657,54.956143146279715,0.95
0,991,61.28100023531173,55.56141666653117,0.96
1,992,61.28100023531174,55.56141666653118,0.96
2,993,61.28100023531173,55.56141666653117,0.96
3,994,61.28100023531174,55.56141666653118,0.96
4,995,61.28100023531173,55.56141666653117,0.96
5,996,61.28100023531174,55.56141666653118,0.96
6,997,61.28100023531173,55.56141666653117,0.96
7,998,61.28100023531174,55.56141666653118,0.96
8,999,61.28100023531173,55.56141666653117,0.96
9,1000,61.28100023531174,55.56141666653118,0.96
0,991,61.97732398601299,56.16646183513344,0.97
1,992,61.97732398601299,56.16646183513344,0.97
2,993,61.97732398601299,56.16646183513344,0.97
3,994,61.97732398601299,56.16646183513344,0.97
4,995,61.97732398601299,56.16646183513344,0.97
5,996,61.97732398601299,56.16646183513344,0.97
6,997,61.97732398601299,56.16646183513344,0.97
7,998,61.97732398601299,56.16646183513344,0.97
8,999,61.97732398601299,56.16646183513344,0.97
9,1000,61.97732398601299,56.16646183513344,0.97
0,991,62.67405074560812,56.77127841709106,0.98
1,992,62.67405074560812,56.77127841709106,0.98
2,993,62.67405074560812,56.77127841709106,0.98
3,994,62.67405074560812,56.77127841709106,0.98
4,995,62.67405074560812,56.77127841709106,0.98
5,996,62.67405074560812,56.77127841709106,0.98
6,997,62.67405074560812,56.77127841709106,0.98
7,998,62.67405074560812,56.77127841709106,0.98
8,999,62.67405074560812,56.77127841709106,0.98
9,1000,62.67405074560812,56.77127841709106,0.98
0,991,63.37118092895844,57.37586617709477,0.99
1,992,63.371180928958445,57.37586617709478,0.99
2,993,63.37118092895844,57.37586617709477,0.99
3,994,63.371180928958445,57.37586617709478,0.99
4,995,63.37118092895844,57.37586617709477,0.99
5,996,63.371180928958445,57.37586617709478,0.99
6,997,63.37118092895844,57.37586617709477,0.99
7,998,63.371180928958445,57.37586617709478,0.99
8,999,63.37118092895844,57.37586617709477,0.99
9,1000,63.371180928958445,57.37586617709478,0.99
0,991,64.06871495147948,57.980224879520854,1.0
1,992,64.06871495147946,57.98022487952085,1.0
2,993,64.06871495147948,57.980224879520854,1.0
3,994,64.06871495147946,57.98022487952085,1.0
4,995,64.06871495147948,57.980224879520854,1.0
5,996,64.06871495147946,57.98022487952085,1.0
6,997,64.06871495147948,57.980224879520854,1.0
7,998,64.06871495147946,57.98022487952085,1.0
8,999,64.06871495147948,57.980224879520854,1.0
9,1000,64.06871495147946,57.98022487952085,1.0
0,991,64.76665322914181,58.58435428843076,1.01
1,992,64.76665322914181,58.58435428843076,1.01
2,993,64.76665322914181,58.58435428843076,1.01
3,994,64.76665322914181,58.58435428843076,1.01
4,995,64.76665322914181,58.58435428843076,1.01
5,996,64.76665322914181,58.58435428843076,1.01
6,997,64.76665322914181,58.58435428843076,1.01
7,998,64.76665322914181,58.58435428843076,1.01
8,999,64.76665322914181,58.58435428843076,1.01
9,1000,64.76665322914181,58.58435428843076,1.01
0,991,65.46499617847192,59.18825416757071,1.02
1,992,65.46499617847194,59.188254167570726,1.02
2,993,65.46499617847192,59.18825416757071,1.02
3,994,65.46499617847194,59.188254167570726,1.02
4,995,65.46499617847192,59.18825416757071,1.02
5,996,65.46499617847194,59.188254167570726,1.02
6,997,65.46499617847192,59.18825416757071,1.02
7,998,65.46499617847194,59.188254167570726,1.02
8,999,65.46499617847192,59.18825416757071,1.02
9,1000,65.46499617847194,59.188254167570726,1.02
0,991,66.16374421655291,59.7919242803712,1.03
1,992,66.16374421655291,59.7919242803712,1.03
2,993,66.16374421655291,59.7919242803712,1.03
3,994,66.16374421655291,59.7919242803712,1.03
4,995,66.16374421655291,59.7919242803712,1.03
5,996,66.16374421655291,59.7919242803712,1.03
6,997,66.16374421655291,59.7919242803712,1.03
7,998,66.16374421655291,59.7919242803712,1.03
8,999,66.16374421655291,59.7919242803712,1.03
9,1000,66.16374421655291,59.7919242803712,1.03
0,991,66.86289776102528,60.395364389946465,1.04
1,992,66.86289776102528,60.395364389946465,1.04
2,993,66.86289776102528,60.395364389946465,1.04
3,994,66.86289776102528,60.395364389946465,1.04
4,995,66.86289776102528,60.395364389946465,1.04
5,996,66.86289776102528,60.395364389946465,1.04
6,997,66.86289776102528,60.395364389946465,1.04
7,998,66.86289776102528,60.395364389946465,1.04
8,999,66.86289776102528,60.395364389946465,1.04
9,1000,66.86289776102528,60.395364389946465,1.04
0,991,67.56245723008779,60.99857425909421,1.05
1,992,67.56245723008779,60.99857425909421,1.05
2,993,67.56245723008779,60.99857425909421,1.05
3,994,67.56245723008779,60.99857425909421,1.05
4,995,67.56245723008779,60.99857425909421,1.05
5,996,67.56245723008779,60.99857425909421,1.05
6,997,67.56245723008779,60.99857425909421,1.05
7,998,67.56245723008779,60.99857425909421,1.05
8,999,67.56245723008779,60.99857425909421,1.05
9,1000,67.56245723008779,60.99857425909421,1.05
0,991,68.26242304249823,61.60155365029502,1.06
1,992,68.26242304249823,61.60155365029502,1.06
2,993,68.26242304249823,61.60155365029502,1.06
3,994,68.26242304249823,61.60155365029502,1.06
4,995,68.26242304249823,61.60155365029502,1.06
5,996,68.26242304249823,61.60155365029502,1.06
6,997,68.26242304249823,61.60155365029502,1.06
7,998,68.26242304249823,61.60155365029502,1.06
8,999,68.26242304249823,61.60155365029502,1.06
9,1000,68.26242304249823,61.60155365029502,1.06
0,991,68.96279561757417,62.204302325711936,1.07
1,992,68.96279561757417,62.204302325711936,1.07
2,993,68.96279561757417,62.204302325711936,1.07
3,994,68.96279561757417,62.204302325711936,1.07
4,995,68.96279561757417,62.204302325711936,1.07
5,996,68.96279561757417,62.204302325711936,1.07
6,997,68.96279561757417,62.204302325711936,1.07
7,998,68.96279561757417,62.204302325711936,1.07
8,999,68.96279561757417,62.204302325711936,1.07
9,1000,68.96279561757417,62.204302325711936,1.07
0,991,69.66357537519387,62.80682004719005,1.08
1,992,69.66357537519387,62.80682004719005,1.08
2,993,69.66357537519387,62.80682004719005,1.08
3,994,69.66357537519387,62.80682004719005,1.08
4,995,69.66357537519387,62.80682004719005,1.08
5,996,69.66357537519387,62.80682004719005,1.08
6,997,69.66357537519387,62.80682004719005,1.08
7,998,69.66357537519387,62.80682004719005,1.08
8,999,69.66357537519387,62.80682004719005,1.08
9,1000,69.66357537519387,62.80682004719005,1.08
0,991,70.36476273579692,63.40910657625599,1.09
1,992,70.36476273579692,63.40910657625599,1.09
2,993,70.36476273579692,63.40910657625599,1.09
3,994,70.36476273579692,63.40910657625599,1.09
4,995,70.36476273579692,63.40910657625599,1.09
5,996,70.36476273579692,63.40910657625599,1.09
6,997,70.36476273579692,63.40910657625599,1.09
7,998,70.36476273579692,63.40910657625599,1.09
8,999,70.36476273579692,63.40910657625599,1.09
9,1000,70.36476273579692,63.40910657625599,1.09
0,991,71.06635812038519,64.01116167411753,1.1
1,992,71.06635812038519,64.01116167411753,1.1
2,993,71.06635812038519,64.01116167411753,1.1
3,994,71.06635812038519,64.01116167411753,1.1
4,995,71.06635812038519,64.01116167411753,1.1
5,996,71.06635812038519,64.01116167411753,1.1
6,997,71.06635812038519,64.01116167411753,1.1
7,998,71.06635812038519,64.01116167411753,1.1
8,999,71.06635812038519,64.01116167411753,1.1
9,1000,71.06635812038519,64.01116167411753,1.1
0,991,71.76836195052353,64.61298510166307,1.11
1,992,71.76836195052354,64.61298510166309,1.11
2,993,71.76836195052353,64.61298510166307,1.11
3,994,71.76836195052354,64.61298510166309,1.11
4,995,71.76836195052353,64.61298510166307,1.11
5,996,71.76836195052354,64.61298510166309,1.11
6,997,71.76836195052353,64.61298510166307,1.11
7,998,71.76836195052354,64.61298510166309,1.11
8,999,71.76836195052353,64.61298510166307,1.11
9,1000,71.76836195052354,64.61298510166309,1.11
0,991,72.47077464834058,65.21457661946123,1.12
1,992,72.47077464834058,65.21457661946123,1.12
2,993,72.47077464834058,65.21457661946123,1.12
3,994,72.47077464834058,65.21457661946123,1.12
4,995,72.47077464834058,65.21457661946123,1.12
5,996,72.47077464834058,65.21457661946123,1.12
6,997,72.47077464834058,65.21457661946123,1.12
7,998,72.47077464834058,65.21457661946123,1.12
8,999,72.47077464834058,65.21457661946123,1.12
9,1000,72.47077464834058,65.21457661946123,1.12
0,991,73.17359663652965,65.81593598776037,1.13
1,992,73.17359663652965,65.81593598776037,1.13
2,993,73.17359663652965,65.81593598776037,1.13
3,994,73.17359663652965,65.81593598776037,1.13
4,995,73.17359663652965,65.81593598776037,1.13
5,996,73.17359663652965,65.81593598776037,1.13
6,997,73.17359663652965,65.81593598776037,1.13
7,998,73.17359663652965,65.81593598776037,1.13
8,999,73.17359663652965,65.81593598776037,1.13
9,1000,73.17359663652965,65.81593598776037,1.13
0,991,73.87682833834941,66.41706296648819,1.14
1,992,73.87682833834941,66.41706296648819,1.14
2,993,73.87682833834941,66.41706296648819,1.14
3,994,73.87682833834941,66.41706296648819,1.14
4,995,73.87682833834941,66.41706296648819,1.14
5,996,73.87682833834941,66.41706296648819,1.14
6,997,73.87682833834941,66.41706296648819,1.14
7,998,73.87682833834941,66.41706296648819,1.14
8,999,73.87682833834941,66.41706296648819,1.14
9,1000,73.87682833834941,66.41706296648819,1.14
0,991,74.58047017762482,67.01795731525121,1.15
1,992,74.5804701776248,67.0179573152512,1.15
2,993,74.58047017762482,67.01795731525121,1.15
3,994,74.5804701776248,67.0179573152512,1.15
4,995,74.58047017762482,67.01795731525121,1.15
5,996,74.5804701776248,67.0179573152512,1.15
6,997,74.58047017762482,67.01795731525121,1.15
7,998,74.5804701776248,67.0179573152512,1.15
8,999,74.58047017762482,67.01795731525121,1.15
9,1000,74.5804701776248,67.0179573152512,1.15
0,991,75.28452257874773,67.61861879333426,1.16
1,992,75.28452257874773,67.61861879333426,1.16
2,993,75.28452257874773,67.61861879333426,1.16
3,994,75.28452257874773,67.61861879333426,1.16
4,995,75.28452257874773,67.61861879333426,1.16
5,996,75.28452257874773,67.61861879333426,1.16
6,997,75.28452257874773,67.61861879333426,1.16
7,998,75.28452257874773,67.61861879333426,1.16
8,999,75.28452257874773,67.61861879333426,1.16
9,1000,75.28452257874773,67.61861879333426,1.16
0,991,75.98898596667794,68.21904715970027,1.17
1,992,75.98898596667796,68.21904715970027,1.17
2,993,75.98898596667794,68.21904715970027,1.17
3,994,75.98898596667796,68.21904715970027,1.17
4,995,75.98898596667794,68.21904715970027,1.17
5,996,75.98898596667796,68.21904715970027,1.17
6,997,75.98898596667794,68.21904715970027,1.17
7,998,75.98898596667796,68.21904715970027,1.17
8,999,75.98898596667794,68.21904715970027,1.17
9,1000,75.98898596667796,68.21904715970027,1.17
0,991,76.69386076694381,68.81924217298945,1.18
1,992,76.69386076694384,68.81924217298948,1.18
2,993,76.69386076694383,68.81924217298946,1.18
3,994,76.69386076694381,68.81924217298945,1.18
4,995,76.69386076694384,68.81924217298948,1.18
5,996,76.69386076694383,68.81924217298946,1.18
6,997,76.69386076694381,68.81924217298945,1.18
7,998,76.69386076694384,68.81924217298948,1.18
8,999,76.69386076694383,68.81924217298946,1.18
9,1000,76.69386076694381,68.81924217298945,1.18
0,991,77.39914740564318,69.41920359151919,1.19
1,992,77.39914740564316,69.41920359151918,1.19
2,993,77.39914740564318,69.41920359151919,1.19
3,994,77.39914740564316,69.41920359151918,1.19
4,995,77.39914740564318,69.41920359151919,1.19
5,996,77.39914740564316,69.41920359151918,1.19
6,997,77.39914740564318,69.41920359151919,1.19
7,998,77.39914740564316,69.41920359151918,1.19
8,999,77.39914740564318,69.41920359151919,1.19
9,1000,77.39914740564316,69.41920359151918,1.19
0,991,78.10484630944404,70.01893117328333,1.2
1,992,78.10484630944404,70.01893117328333,1.2
2,993,78.10484630944404,70.01893117328333,1.2
3,994,78.10484630944404,70.01893117328333,1.2
4,995,78.10484630944404,70.01893117328333,1.2
5,996,78.10484630944404,70.01893117328333,1.2
6,997,78.10484630944404,70.01893117328333,1.2
7,998,78.10484630944404,70.01893117328333,1.2
8,999,78.10484630944404,70.01893117328333,1.2
9,1000,78.10484630944404,70.01893117328333,1.2
0,991,78.81095790558552,70.61842467595189,1.21
1,992,78.81095790558552,70.61842467595189,1.21
2,993,78.81095790558552,70.61842467595189,1.21
3,994,78.81095790558552,70.61842467595189,1.21
4,995,78.81095790558552,70.61842467595189,1.21
5,996,78.81095790558552,70.61842467595189,1.21
6,997,78.81095790558552,70.61842467595189,1.21
7,998,78.81095790558552,70.61842467595189,1.21
8,999,78.81095790558552,70.61842467595189,1.21
9,1000,78.81095790558552,70.61842467595189,1.21
0,991,79.51748262187857,71.21768385687047,1.22
1,992,79.51748262187857,71.21768385687047,1.22
2,993,79.51748262187857,71.21768385687047,1.22
3,994,79.51748262187857,71.21768385687047,1.22
4,995,79.51748262187857,71.21768385687047,1.22
5,996,79.51748262187857,71.21768385687047,1.22
6,997,79.51748262187857,71.21768385687047,1.22
7,998,79.51748262187857,71.21768385687047,1.22
8,999,79.51748262187857,71.21768385687047,1.22
9,1000,79.51748262187857,71.21768385687047,1.22
0,991,80.22442088670677,71.8167084730599,1.23
1,992,80.22442088670678,71.81670847305992,1.23
2,993,80.22442088670677,71.8167084730599,1.23
3,994,80.22442088670678,71.81670847305992,1.23
4,995,80.22442088670677,71.8167084730599,1.23
5,996,80.22442088670678,71.81670847305992,1.23
6,997,80.22442088670677,71.8167084730599,1.23
7,998,80.22442088670678,71.81670847305992,1.23
8,999,80.22442088670677,71.8167084730599,1.23
9,1000,80.22442088670678,71.81670847305992,1.23
0,991,80.93177312902722,72.41549828121575,1.24
1,992,80.93177312902722,72.41549828121575,1.24
2,993,80.93177312902722,72.41549828121575,1.24
3,994,80.93177312902722,72.41549828121575,1.24
4,995,80.93177312902722,72.41549828121575,1.24
5,996,80.93177312902722,72.41549828121575,1.24
6,997,80.93177312902722,72.41549828121575,1.24
7,998,80.93177312902722,72.41549828121575,1.24
8,999,80.93177312902722,72.41549828121575,1.24
9,1000,80.93177312902722,72.41549828121575,1.24
0,991,81.63953977837127,73.0140530377078,1.25
1,992,81.63953977837129,73.01405303770781,1.25
2,993,81.63953977837127,73.0140530377078,1.25
3,994,81.63953977837129,73.01405303770781,1.25
4,995,81.63953977837127,73.0140530377078,1.25
5,996,81.63953977837129,73.01405303770781,1.25
6,997,81.63953977837127,73.0140530377078,1.25
7,998,81.63953977837129,73.01405303770781,1.25
8,999,81.63953977837127,73.0140530377078,1.25
9,1000,81.63953977837129,73.01405303770781,1.25
0,991,82.34772126484536,73.6123724985797,1.26
1,992,82.34772126484539,73.61237249857972,1.26
2,993,82.34772126484536,73.6123724985797,1.26
3,994,82.34772126484539,73.61237249857972,1.26
4,995,82.34772126484536,73.6123724985797,1.26
5,996,82.34772126484539,73.61237249857972,1.26
6,997,82.34772126484536,73.6123724985797,1.26
7,998,82.34772126484539,73.61237249857972,1.26
8,999,82.34772126484536,73.6123724985797,1.26
9,1000,82.34772126484539,73.61237249857972,1.26
0,991,83.05631801913185,74.2104564195484,1.27
1,992,83.05631801913185,74.2104564195484,1.27
2,993,83.05631801913185,74.2104564195484,1.27
3,994,83.05631801913185,74.2104564195484,1.27
4,995,83.05631801913185,74.2104564195484,1.27
5,996,83.05631801913185,74.2104564195484,1.27
6,997,83.05631801913185,74.2104564195484,1.27
7,998,83.05631801913185,74.2104564195484,1.27
8,999,83.05631801913185,74.2104564195484,1.27
9,1000,83.05631801913185,74.2104564195484,1.27
0,991,83.76533047248981,74.80830455600378,1.28
1,992,83.76533047248981,74.80830455600378,1.28
2,993,83.76533047248981,74.80830455600378,1.28
3,994,83.76533047248981,74.80830455600378,1.28
4,995,83.76533047248981,74.80830455600378,1.28
5,996,83.76533047248981,74.80830455600378,1.28
6,997,83.76533047248981,74.80830455600378,1.28
7,998,83.76533047248981,74.80830455600378,1.28
8,999,83.76533047248981,74.80830455600378,1.28
9,1000,83.76533047248981,74.80830455600378,1.28
0,991,84.47475905675581,75.40591666300811,1.29
1,992,84.47475905675579,75.4059166630081,1.29
2,993,84.47475905675581,75.40591666300811,1.29
3,994,84.47475905675579,75.4059166630081,1.29
4,995,84.47475905675581,75.40591666300811,1.29
5,996,84.47475905675579,75.4059166630081,1.29
6,997,84.47475905675581,75.40591666300811,1.29
7,998,84.47475905675579,75.4059166630081,1.29
8,999,84.47475905675581,75.40591666300811,1.29
9,1000,84.47475905675579,75.4059166630081,1.29
0,991,85.18460420434477,76.00329249529565,1.3
1,992,85.18460420434477,76.00329249529565,1.3
2,993,85.18460420434477,76.00329249529565,1.3
3,994,85.18460420434477,76.00329249529565,1.3
4,995,85.18460420434477,76.00329249529565,1.3
5,996,85.18460420434477,76.00329249529565,1.3
6,997,85.18460420434477,76.00329249529565,1.3
7,998,85.18460420434477,76.00329249529565,1.3
8,999,85.18460420434477,76.00329249529565,1.3
9,1000,85.18460420434477,76.00329249529565,1.3
0,991,85.89486634825079,76.60043180727216,1.31
1,992,85.89486634825079,76.60043180727216,1.31
2,993,85.89486634825079,76.60043180727216,1.31
3,994,85.89486634825079,76.60043180727216,1.31
4,995,85.89486634825079,76.60043180727216,1.31
5,996,85.89486634825079,76.60043180727216,1.31
6,997,85.89486634825079,76.60043180727216,1.31
7,998,85.89486634825079,76.60043180727216,1.31
8,999,85.89486634825079,76.60043180727216,1.31
9,1000,85.89486634825079,76.60043180727216,1.31
0,991,86.60554592204792,77.19733435301443,1.32
1,992,86.60554592204792,77.19733435301443,1.32
2,993,86.60554592204792,77.19733435301443,1.32
3,994,86.60554592204792,77.19733435301443,1.32
4,995,86.60554592204792,77.19733435301443,1.32
5,996,86.60554592204792,77.19733435301443,1.32
6,997,86.60554592204792,77.19733435301443,1.32
7,998,86.60554592204792,77.19733435301443,1.32
8,999,86.60554592204792,77.19733435301443,1.32
9,1000,86.60554592204792,77.19733435301443,1.32
0,991,87.316643359891,77.79399988626984,1.33
1,992,87.316643359891,77.79399988626984,1.33
2,993,87.316643359891,77.79399988626984,1.33
3,994,87.316643359891,77.79399988626984,1.33
4,995,87.316643359891,77.79399988626984,1.33
5,996,87.316643359891,77.79399988626984,1.33
6,997,87.316643359891,77.79399988626984,1.33
7,998,87.316643359891,77.79399988626984,1.33
8,999,87.316643359891,77.79399988626984,1.33
9,1000,87.316643359891,77.79399988626984,1.33
0,991,88.02815909651646,78.39042816045587,1.34
1,992,88.02815909651646,78.39042816045587,1.34
2,993,88.02815909651646,78.39042816045587,1.34
3,994,88.02815909651646,78.39042816045587,1.34
4,995,88.02815909651646,78.39042816045587,1.34
5,996,88.02815909651646,78.39042816045587,1.34
6,997,88.02815909651646,78.39042816045587,1.34
7,998,88.02815909651646,78.39042816045587,1.34
8,999,88.02815909651646,78.39042816045587,1.34
9,1000,88.02815909651646,78.39042816045587,1.34
0,991,88.74009356724315,78.98661892865967,1.35
1,992,88.74009356724316,78.98661892865968,1.35
2,993,88.74009356724318,78.9866189286597,1.35
3,994,88.74009356724315,78.98661892865967,1.35
4,995,88.74009356724316,78.98661892865968,1.35
5,996,88.74009356724318,78.9866189286597,1.35
6,997,88.74009356724315,78.98661892865967,1.35
7,998,88.74009356724316,78.98661892865968,1.35
8,999,88.74009356724318,78.9866189286597,1.35
9,1000,88.74009356724315,78.98661892865967,1.35
0,991,89.45244720797321,79.58257194363762,1.36
1,992,89.45244720797321,79.58257194363762,1.36
2,993,89.45244720797321,79.58257194363762,1.36
3,994,89.45244720797321,79.58257194363762,1.36
4,995,89.45244720797321,79.58257194363762,1.36
5,996,89.45244720797321,79.58257194363762,1.36
6,997,89.45244720797321,79.58257194363762,1.36
7,998,89.45244720797321,79.58257194363762,1.36
8,999,89.45244720797321,79.58257194363762,1.36
9,1000,89.45244720797321,79.58257194363762,1.36
0,991,90.16522045519274,80.17828695781469,1.37
1,992,90.16522045519274,80.17828695781469,1.37
2,993,90.16522045519274,80.17828695781469,1.37
3,994,90.16522045519274,80.17828695781469,1.37
4,995,90.16522045519274,80.17828695781469,1.37
5,996,90.16522045519274,80.17828695781469,1.37
6,997,90.16522045519274,80.17828695781469,1.37
7,998,90.16522045519274,80.17828695781469,1.37
8,999,90.16522045519274,80.17828695781469,1.37
9,1000,90.16522045519274,80.17828695781469,1.37
0,991,90.87841374597275,80.77376372328425,1.38
1,992,90.87841374597275,80.77376372328425,1.38
2,993,90.87841374597275,80.77376372328425,1.38
3,994,90.87841374597275,80.77376372328425,1.38
4,995,90.87841374597275,80.77376372328425,1.38
5,996,90.87841374597275,80.77376372328425,1.38
6,997,90.87841374597275,80.77376372328425,1.38
7,998,90.87841374597275,80.77376372328425,1.38
8,999,90.87841374597275,80.77376372328425,1.38
9,1000,90.87841374597275,80.77376372328425,1.38
0,991,91.59202751797,81.36900199180741,1.39
1,992,91.59202751797,81.36900199180741,1.39
2,993,91.59202751797,81.36900199180741,1.39
3,994,91.59202751797,81.36900199180741,1.39
4,995,91.59202751797,81.36900199180741,1.39
5,996,91.59202751797,81.36900199180741,1.39
6,997,91.59202751797,81.36900199180741,1.39
7,998,91.59202751797,81.36900199180741,1.39
8,999,91.59202751797,81.36900199180741,1.39
9,1000,91.59202751797,81.36900199180741,1.39
0,991,92.30606220942771,81.9640015148126,1.4
1,992,92.30606220942771,81.9640015148126,1.4
2,993,92.30606220942771,81.9640015148126,1.4
3,994,92.30606220942771,81.9640015148126,1.4
4,995,92.30606220942771,81.9640015148126,1.4
5,996,92.30606220942771,81.9640015148126,1.4
6,997,92.30606220942771,81.9640015148126,1.4
7,998,92.30606220942771,81.9640015148126,1.4
8,999,92.30606220942771,81.9640015148126,1.4
9,1000,92.30606220942771,81.9640015148126,1.4
0,991,93.02051825917644,82.5587620433951,1.41
1,992,93.02051825917644,82.5587620433951,1.41
2,993,93.02051825917644,82.5587620433951,1.41
3,994,93.02051825917644,82.5587620433951,1.41
4,995,93.02051825917644,82.5587620433951,1.41
5,996,93.02051825917644,82.5587620433951,1.41
6,997,93.02051825917644,82.5587620433951,1.41
7,998,93.02051825917644,82.5587620433951,1.41
8,999,93.02051825917644,82.5587620433951,1.41
9,1000,93.02051825917644,82.5587620433951,1.41
0,991,93.73539610663494,83.15328332831668,1.42
1,992,93.73539610663494,83.15328332831668,1.42
2,993,93.73539610663494,83.15328332831668,1.42
3,994,93.73539610663494,83.15328332831668,1.42
4,995,93.73539610663494,83.15328332831668,1.42
5,996,93.73539610663494,83.15328332831668,1.42
6,997,93.73539610663494,83.15328332831668,1.42
7,998,93.73539610663494,83.15328332831668,1.42
8,999,93.73539610663494,83.15328332831668,1.42
9,1000,93.73539610663494,83.15328332831668,1.42
0,991,94.45069619181088,83.74756512000486,1.43
1,992,94.45069619181088,83.74756512000486,1.43
2,993,94.45069619181088,83.74756512000486,1.43
3,994,94.45069619181088,83.74756512000486,1.43
4,995,94.45069619181088,83.74756512000486,1.43
5,996,94.45069619181088,83.74756512000486,1.43
6,997,94.45069619181088,83.74756512000486,1.43
7,998,94.45069619181088,83.74756512000486,1.43
8,999,94.45069619181088,83.74756512000486,1.43
9,1000,94.45069619181088,83.74756512000486,1.43
0,991,95.1664189553018,84.34160716855281,1.44
1,992,95.16641895530181,84.34160716855283,1.44
2,993,95.1664189553018,84.34160716855281,1.44
3,994,95.16641895530181,84.34160716855283,1.44
4,995,95.1664189553018,84.34160716855281,1.44
5,996,95.16641895530181,84.34160716855283,1.44
6,997,95.1664189553018,84.34160716855281,1.44
7,998,95.16641895530181,84.34160716855283,1.44
8,999,95.1664189553018,84.34160716855281,1.44
9,1000,95.16641895530181,84.34160716855283,1.44
0,991,95.88256483829585,84.9354092237186,1.45
1,992,95.88256483829585,84.9354092237186,1.45
2,993,95.88256483829585,84.9354092237186,1.45
3,994,95.88256483829585,84.9354092237186,1.45
4,995,95.88256483829585,84.9354092237186,1.45
5,996,95.88256483829585,84.9354092237186,1.45
6,997,95.88256483829585,84.9354092237186,1.45
7,998,95.88256483829585,84.9354092237186,1.45
8,999,95.88256483829585,84.9354092237186,1.45
9,1000,95.88256483829585,84.9354092237186,1.45
0,991,96.59913428257259,85.52897103492481,1.46
1,992,96.59913428257262,85.52897103492484,1.46
2,993,96.59913428257259,85.52897103492481,1.46
3,994,96.59913428257262,85.52897103492484,1.46
4,995,96.59913428257259,85.52897103492481,1.46
5,996,96.59913428257262,85.52897103492484,1.46
6,997,96.59913428257259,85.52897103492481,1.46
7,998,96.59913428257262,85.52897103492484,1.46
8,999,96.59913428257259,85.52897103492481,1.46
9,1000,96.59913428257262,85.52897103492484,1.46
0,991,97.31612773050394,86.12229235125814,1.47
1,992,97.31612773050394,86.12229235125814,1.47
2,993,97.31612773050394,86.12229235125814,1.47
3,994,97.31612773050394,86.12229235125814,1.47
4,995,97.31612773050394,86.12229235125814,1.47
5,996,97.31612773050394,86.12229235125814,1.47
6,997,97.31612773050394,86.12229235125814,1.47
7,998,97.31612773050394,86.12229235125814,1.47
8,999,97.31612773050394,86.12229235125814,1.47
9,1000,97.31612773050394,86.12229235125814,1.47
0,991,98.03354562505487,86.71537292146886,1.48
1,992,98.03354562505488,86.71537292146887,1.48
2,993,98.03354562505487,86.71537292146886,1.48
3,994,98.03354562505488,86.71537292146887,1.48
4,995,98.03354562505487,86.71537292146886,1.48
5,996,98.03354562505488,86.71537292146887,1.48
6,997,98.03354562505487,86.71537292146886,1.48
7,998,98.03354562505488,86.71537292146887,1.48
8,999,98.03354562505487,86.71537292146886,1.48
9,1000,98.03354562505488,86.71537292146887,1.48
0,991,98.7513884097843,87.30821249397033,1.49
1,992,98.75138840978431,87.30821249397034,1.49
2,993,98.7513884097843,87.30821249397033,1.49
3,994,98.75138840978431,87.30821249397034,1.49
4,995,98.7513884097843,87.30821249397033,1.49
5,996,98.75138840978431,87.30821249397034,1.49
6,997,98.7513884097843,87.30821249397033,1.49
7,998,98.75138840978431,87.30821249397034,1.49
8,999,98.7513884097843,87.30821249397033,1.49
9,1000,98.75138840978431,87.30821249397034,1.49
0,991,99.46965652884592,87.9008108168386,1.5
1,992,99.46965652884592,87.9008108168386,1.5
2,993,99.46965652884592,87.9008108168386,1.5
3,994,99.46965652884592,87.9008108168386,1.5
4,995,99.46965652884592,87.9008108168386,1.5
5,996,99.46965652884592,87.9008108168386,1.5
6,997,99.46965652884592,87.9008108168386,1.5
7,998,99.46965652884592,87.9008108168386,1.5
8,999,99.46965652884592,87.9008108168386,1.5
9,1000,99.46965652884592,87.9008108168386,1.5
0,991,100.18835042698896,88.49316763781188,1.51
1,992,100.18835042698896,88.49316763781188,1.51
2,993,100.18835042698896,88.49316763781188,1.51
3,994,100.18835042698896,88.49316763781188,1.51
4,995,100.18835042698896,88.49316763781188,1.51
5,996,100.18835042698896,88.49316763781188,1.51
6,997,100.18835042698896,88.49316763781188,1.51
7,998,100.18835042698896,88.49316763781188,1.51
8,999,100.18835042698896,88.49316763781188,1.51
9,1000,100.18835042698896,88.49316763781188,1.51
0,991,100.90747054955912,89.08528270429005,1.52
1,992,100.90747054955912,89.08528270429005,1.52
2,993,100.90747054955912,89.08528270429005,1.52
3,994,100.90747054955912,89.08528270429005,1.52
4,995,100.90747054955912,89.08528270429005,1.52
5,996,100.90747054955912,89.08528270429005,1.52
6,997,100.90747054955912,89.08528270429005,1.52
7,998,100.90747054955912,89.08528270429005,1.52
8,999,100.90747054955912,89.08528270429005,1.52
9,1000,100.90747054955912,89.08528270429005,1.52
0,991,101.62701734249937,89.67715576333435,1.53
1,992,101.62701734249937,89.67715576333435,1.53
