,Time,Non-breeding,Breeding,rnb
12,993,134.16489477451958,42.90167168389251,-1.05
13,994,134.16489477451958,42.90167168389251,-1.05
14,995,134.16489477451958,42.90167168389251,-1.05
15,996,134.16489477451958,42.90167168389251,-1.05
16,997,134.16489477451958,42.90167168389251,-1.05
17,998,134.16489477451958,42.90167168389251,-1.05
18,999,134.16489477451958,42.90167168389251,-1.05
19,1000,134.16489477451958,42.90167168389251,-1.05
0,981,134.82561525494563,43.526911027394874,-1.04
1,982,134.8256152549456,43.52691102739487,-1.04
2,983,134.82561525494563,43.526911027394874,-1.04
3,984,134.8256152549456,43.52691102739487,-1.04
4,985,134.82561525494563,43.526911027394874,-1.04
5,986,134.8256152549456,43.52691102739487,-1.04
6,987,134.82561525494563,43.526911027394874,-1.04
7,988,134.8256152549456,43.52691102739487,-1.04
8,989,134.82561525494563,43.526911027394874,-1.04
9,990,134.8256152549456,43.52691102739487,-1.04
10,991,134.82561525494563,43.526911027394874,-1.04
11,992,134.8256152549456,43.52691102739487,-1.04
12,993,134.82561525494563,43.526911027394874,-1.04
13,994,134.8256152549456,43.52691102739487,-1.04
14,995,134.82561525494563,43.526911027394874,-1.04
15,996,134.8256152549456,43.52691102739487,-1.04
16,997,134.82561525494563,43.526911027394874,-1.04
17,998,134.8256152549456,43.52691102739487,-1.04
18,999,134.82561525494563,43.526911027394874,-1.04
19,1000,134.8256152549456,43.52691102739487,-1.04
0,981,135.47701103995595,44.15743933813701,-1.03
1,982,135.47701103995595,44.15743933813701,-1.03
2,983,135.47701103995595,44.15743933813701,-1.03
3,984,135.47701103995595,44.15743933813701,-1.03
4,985,135.47701103995595,44.15743933813701,-1.03
5,986,135.47701103995595,44.15743933813701,-1.03
6,987,135.47701103995595,44.15743933813701,-1.03
7,988,135.47701103995595,44.15743933813701,-1.03
8,989,135.47701103995595,44.15743933813701,-1.03
9,990,135.47701103995595,44.15743933813701,-1.03
10,991,135.47701103995595,44.15743933813701,-1.03
11,992,135.47701103995595,44.15743933813701,-1.03
12,993,135.47701103995595,44.15743933813701,-1.03
13,994,135.47701103995595,44.15743933813701,-1.03
14,995,135.47701103995595,44.15743933813701,-1.03
15,996,135.47701103995595,44.15743933813701,-1.03
16,997,135.47701103995595,44.15743933813701,-1.03
17,998,135.47701103995595,44.15743933813701,-1.03
18,999,135.47701103995595,44.15743933813701,-1.03
19,1000,135.47701103995595,44.15743933813701,-1.03
0,981,136.11905745207247,44.793270613184504,-1.02
1,982,136.11905745207247,44.793270613184504,-1.02
2,983,136.11905745207247,44.793270613184504,-1.02
3,984,136.11905745207247,44.793270613184504,-1.02
4,985,136.11905745207247,44.793270613184504,-1.02
5,986,136.11905745207247,44.793270613184504,-1.02
6,987,136.11905745207247,44.793270613184504,-1.02
7,988,136.11905745207247,44.793270613184504,-1.02
8,989,136.11905745207247,44.793270613184504,-1.02
9,990,136.11905745207247,44.793270613184504,-1.02
10,991,136.11905745207247,44.793270613184504,-1.02
11,992,136.11905745207247,44.793270613184504,-1.02
12,993,136.11905745207247,44.793270613184504,-1.02
13,994,136.11905745207247,44.793270613184504,-1.02
14,995,136.11905745207247,44.793270613184504,-1.02
15,996,136.11905745207247,44.793270613184504,-1.02
16,997,136.11905745207247,44.793270613184504,-1.02
17,998,136.11905745207247,44.793270613184504,-1.02
18,999,136.11905745207247,44.793270613184504,-1.02
19,1000,136.11905745207247,44.793270613184504,-1.02
0,981,136.75173054630025,45.4344184341385,-1.01
1,982,136.75173054630025,45.4344184341385,-1.01
2,983,136.75173054630025,45.4344184341385,-1.01
3,984,136.75173054630025,45.4344184341385,-1.01
4,985,136.75173054630025,45.4344184341385,-1.01
5,986,136.75173054630025,45.4344184341385,-1.01
6,987,136.75173054630025,45.4344184341385,-1.01
7,988,136.75173054630025,45.4344184341385,-1.01
8,989,136.75173054630025,45.4344184341385,-1.01
9,990,136.75173054630025,45.4344184341385,-1.01
10,991,136.75173054630025,45.4344184341385,-1.01
11,992,136.75173054630025,45.4344184341385,-1.01
12,993,136.75173054630025,45.4344184341385,-1.01
13,994,136.75173054630025,45.4344184341385,-1.01
14,995,136.75173054630025,45.4344184341385,-1.01
15,996,136.75173054630025,45.4344184341385,-1.01
16,997,136.75173054630025,45.4344184341385,-1.01
17,998,136.75173054630025,45.4344184341385,-1.01
18,999,136.75173054630025,45.4344184341385,-1.01
19,1000,136.75173054630025,45.4344184341385,-1.01
0,981,137.37500712212807,46.080895960328995,-1.0
1,982,137.37500712212807,46.080895960328995,-1.0
2,983,137.37500712212807,46.080895960328995,-1.0
3,984,137.37500712212807,46.080895960328995,-1.0
4,985,137.37500712212807,46.080895960328995,-1.0
5,986,137.37500712212807,46.080895960328995,-1.0
6,987,137.37500712212807,46.080895960328995,-1.0
7,988,137.37500712212807,46.080895960328995,-1.0
8,989,137.37500712212807,46.080895960328995,-1.0
9,990,137.37500712212807,46.080895960328995,-1.0
10,991,137.37500712212807,46.080895960328995,-1.0
11,992,137.37500712212807,46.080895960328995,-1.0
12,993,137.37500712212807,46.080895960328995,-1.0
13,994,137.37500712212807,46.080895960328995,-1.0
14,995,137.37500712212807,46.080895960328995,-1.0
15,996,137.37500712212807,46.080895960328995,-1.0
16,997,137.37500712212807,46.080895960328995,-1.0
17,998,137.37500712212807,46.080895960328995,-1.0
18,999,137.37500712212807,46.080895960328995,-1.0
19,1000,137.37500712212807,46.080895960328995,-1.0
0,981,137.98886473546332,46.732715922045216,-0.99
1,982,137.9888647354633,46.73271592204521,-0.99
2,983,137.98886473546332,46.732715922045216,-0.99
3,984,137.9888647354633,46.73271592204521,-0.99
4,985,137.98886473546332,46.732715922045216,-0.99
5,986,137.9888647354633,46.73271592204521,-0.99
6,987,137.98886473546332,46.732715922045216,-0.99
7,988,137.9888647354633,46.73271592204521,-0.99
8,989,137.98886473546332,46.732715922045216,-0.99
9,990,137.9888647354633,46.73271592204521,-0.99
10,991,137.98886473546332,46.732715922045216,-0.99
11,992,137.9888647354633,46.73271592204521,-0.99
12,993,137.98886473546332,46.732715922045216,-0.99
13,994,137.9888647354633,46.73271592204521,-0.99
14,995,137.98886473546332,46.732715922045216,-0.99
15,996,137.9888647354633,46.73271592204521,-0.99
16,997,137.98886473546332,46.732715922045216,-0.99
17,998,137.9888647354633,46.73271592204521,-0.99
18,999,137.98886473546332,46.732715922045216,-0.99
19,1000,137.9888647354633,46.73271592204521,-0.99
0,981,138.59328171049575,47.38989061380683,-0.98
1,982,138.59328171049575,47.38989061380683,-0.98
2,983,138.59328171049575,47.38989061380683,-0.98
3,984,138.59328171049575,47.38989061380683,-0.98
4,985,138.59328171049575,47.38989061380683,-0.98
5,986,138.59328171049575,47.38989061380683,-0.98
6,987,138.59328171049575,47.38989061380683,-0.98
7,988,138.59328171049575,47.38989061380683,-0.98
8,989,138.59328171049575,47.38989061380683,-0.98
9,990,138.59328171049575,47.38989061380683,-0.98
10,991,138.59328171049575,47.38989061380683,-0.98
11,992,138.59328171049575,47.38989061380683,-0.98
12,993,138.59328171049575,47.38989061380683,-0.98
13,994,138.59328171049575,47.38989061380683,-0.98
14,995,138.59328171049575,47.38989061380683,-0.98
15,996,138.59328171049575,47.38989061380683,-0.98
16,997,138.59328171049575,47.38989061380683,-0.98
17,998,138.59328171049575,47.38989061380683,-0.98
18,999,138.59328171049575,47.38989061380683,-0.98
19,1000,138.59328171049575,47.38989061380683,-0.98
0,981,139.18823715148181,48.05243188767956,-0.97
1,982,139.18823715148181,48.05243188767956,-0.97
2,983,139.18823715148181,48.05243188767956,-0.97
3,984,139.18823715148181,48.05243188767956,-0.97
4,985,139.18823715148181,48.05243188767956,-0.97
5,986,139.18823715148181,48.05243188767956,-0.97
6,987,139.18823715148181,48.05243188767956,-0.97
7,988,139.18823715148181,48.05243188767956,-0.97
8,989,139.18823715148181,48.05243188767956,-0.97
9,990,139.18823715148181,48.05243188767956,-0.97
10,991,139.18823715148181,48.05243188767956,-0.97
11,992,139.18823715148181,48.05243188767956,-0.97
12,993,139.18823715148181,48.05243188767956,-0.97
13,994,139.18823715148181,48.05243188767956,-0.97
14,995,139.18823715148181,48.05243188767956,-0.97
15,996,139.18823715148181,48.05243188767956,-0.97
16,997,139.18823715148181,48.05243188767956,-0.97
17,998,139.18823715148181,48.05243188767956,-0.97
18,999,139.18823715148181,48.05243188767956,-0.97
19,1000,139.18823715148181,48.05243188767956,-0.97
0,981,139.7737109544441,48.720351146639295,-0.96
1,982,139.77371095444414,48.7203511466393,-0.96
2,983,139.7737109544441,48.720351146639295,-0.96
3,984,139.77371095444414,48.7203511466393,-0.96
4,985,139.7737109544441,48.720351146639295,-0.96
5,986,139.77371095444414,48.7203511466393,-0.96
6,987,139.7737109544441,48.720351146639295,-0.96
7,988,139.77371095444414,48.7203511466393,-0.96
8,989,139.7737109544441,48.720351146639295,-0.96
9,990,139.77371095444414,48.7203511466393,-0.96
10,991,139.7737109544441,48.720351146639295,-0.96
11,992,139.77371095444414,48.7203511466393,-0.96
12,993,139.7737109544441,48.720351146639295,-0.96
13,994,139.77371095444414,48.7203511466393,-0.96
14,995,139.7737109544441,48.720351146639295,-0.96
15,996,139.77371095444414,48.7203511466393,-0.96
16,997,139.7737109544441,48.720351146639295,-0.96
17,998,139.77371095444414,48.7203511466393,-0.96
18,999,139.7737109544441,48.720351146639295,-0.96
19,1000,139.77371095444414,48.7203511466393,-0.96
0,981,140.34968381877877,49.39365933798869,-0.95
1,982,140.34968381877877,49.39365933798869,-0.95
2,983,140.34968381877877,49.39365933798869,-0.95
3,984,140.34968381877877,49.39365933798869,-0.95
4,985,140.34968381877877,49.39365933798869,-0.95
5,986,140.34968381877877,49.39365933798869,-0.95
6,987,140.34968381877877,49.39365933798869,-0.95
7,988,140.34968381877877,49.39365933798869,-0.95
8,989,140.34968381877877,49.39365933798869,-0.95
9,990,140.34968381877877,49.39365933798869,-0.95
10,991,140.34968381877877,49.39365933798869,-0.95
11,992,140.34968381877877,49.39365933798869,-0.95
12,993,140.34968381877877,49.39365933798869,-0.95
13,994,140.34968381877877,49.39365933798869,-0.95
14,995,140.34968381877877,49.39365933798869,-0.95
15,996,140.34968381877877,49.39365933798869,-0.95
16,997,140.34968381877877,49.39365933798869,-0.95
17,998,140.34968381877877,49.39365933798869,-0.95
18,999,140.34968381877877,49.39365933798869,-0.95
19,1000,140.34968381877877,49.39365933798869,-0.95
0,981,140.91613725876297,50.07236694682966,-0.94
1,982,140.91613725876297,50.07236694682966,-0.94
2,983,140.91613725876297,50.07236694682966,-0.94
3,984,140.91613725876297,50.07236694682966,-0.94
4,985,140.91613725876297,50.07236694682966,-0.94
5,986,140.91613725876297,50.07236694682966,-0.94
6,987,140.91613725876297,50.07236694682966,-0.94
7,988,140.91613725876297,50.07236694682966,-0.94
8,989,140.91613725876297,50.07236694682966,-0.94
9,990,140.91613725876297,50.07236694682966,-0.94
10,991,140.91613725876297,50.07236694682966,-0.94
11,992,140.91613725876297,50.07236694682966,-0.94
12,993,140.91613725876297,50.07236694682966,-0.94
13,994,140.91613725876297,50.07236694682966,-0.94
14,995,140.91613725876297,50.07236694682966,-0.94
15,996,140.91613725876297,50.07236694682966,-0.94
16,997,140.91613725876297,50.07236694682966,-0.94
17,998,140.91613725876297,50.07236694682966,-0.94
18,999,140.91613725876297,50.07236694682966,-0.94
19,1000,140.91613725876297,50.07236694682966,-0.94
0,981,141.47305361495674,50.75648398959653,-0.93
1,982,141.47305361495677,50.756483989596546,-0.93
2,983,141.47305361495674,50.75648398959653,-0.93
3,984,141.47305361495677,50.756483989596546,-0.93
4,985,141.47305361495674,50.75648398959653,-0.93
5,986,141.47305361495677,50.756483989596546,-0.93
6,987,141.47305361495674,50.75648398959653,-0.93
7,988,141.47305361495677,50.756483989596546,-0.93
8,989,141.47305361495674,50.75648398959653,-0.93
9,990,141.47305361495677,50.756483989596546,-0.93
10,991,141.47305361495674,50.75648398959653,-0.93
11,992,141.47305361495677,50.756483989596546,-0.93
12,993,141.47305361495674,50.75648398959653,-0.93
13,994,141.47305361495677,50.756483989596546,-0.93
14,995,141.47305361495674,50.75648398959653,-0.93
15,996,141.47305361495677,50.756483989596546,-0.93
16,997,141.47305361495674,50.75648398959653,-0.93
17,998,141.47305361495677,50.756483989596546,-0.93
18,999,141.47305361495674,50.75648398959653,-0.93
19,1000,141.47305361495677,50.756483989596546,-0.93
0,981,142.02041606549133,51.44602000765333,-0.92
1,982,142.02041606549133,51.44602000765333,-0.92
2,983,142.02041606549133,51.44602000765333,-0.92
3,984,142.02041606549133,51.44602000765333,-0.92
4,985,142.02041606549133,51.44602000765333,-0.92
5,986,142.02041606549133,51.44602000765333,-0.92
6,987,142.02041606549133,51.44602000765333,-0.92
7,988,142.02041606549133,51.44602000765333,-0.92
8,989,142.02041606549133,51.44602000765333,-0.92
9,990,142.02041606549133,51.44602000765333,-0.92
10,991,142.02041606549133,51.44602000765333,-0.92
11,992,142.02041606549133,51.44602000765333,-0.92
12,993,142.02041606549133,51.44602000765333,-0.92
13,994,142.02041606549133,51.44602000765333,-0.92
14,995,142.02041606549133,51.44602000765333,-0.92
15,996,142.02041606549133,51.44602000765333,-0.92
16,997,142.02041606549133,51.44602000765333,-0.92
17,998,142.02041606549133,51.44602000765333,-0.92
18,999,142.02041606549133,51.44602000765333,-0.92
19,1000,142.02041606549133,51.44602000765333,-0.92
0,981,142.55820863723653,52.14098406095943,-0.91
1,982,142.55820863723653,52.14098406095943,-0.91
2,983,142.55820863723653,52.14098406095943,-0.91
3,984,142.55820863723653,52.14098406095943,-0.91
4,985,142.55820863723653,52.14098406095943,-0.91
5,986,142.55820863723653,52.14098406095943,-0.91
6,987,142.55820863723653,52.14098406095943,-0.91
7,988,142.55820863723653,52.14098406095943,-0.91
8,989,142.55820863723653,52.14098406095943,-0.91
9,990,142.55820863723653,52.14098406095943,-0.91
10,991,142.55820863723653,52.14098406095943,-0.91
11,992,142.55820863723653,52.14098406095943,-0.91
12,993,142.55820863723653,52.14098406095943,-0.91
13,994,142.55820863723653,52.14098406095943,-0.91
14,995,142.55820863723653,52.14098406095943,-0.91
15,996,142.55820863723653,52.14098406095943,-0.91
16,997,142.55820863723653,52.14098406095943,-0.91
17,998,142.55820863723653,52.14098406095943,-0.91
18,999,142.55820863723653,52.14098406095943,-0.91
19,1000,142.55820863723653,52.14098406095943,-0.91
0,981,143.08641621684086,52.84138472180788,-0.9
1,982,143.08641621684086,52.84138472180788,-0.9
2,983,143.08641621684086,52.84138472180788,-0.9
3,984,143.08641621684086,52.84138472180788,-0.9
4,985,143.08641621684086,52.84138472180788,-0.9
5,986,143.08641621684086,52.84138472180788,-0.9
6,987,143.08641621684086,52.84138472180788,-0.9
7,988,143.08641621684086,52.84138472180788,-0.9
8,989,143.08641621684086,52.84138472180788,-0.9
9,990,143.08641621684086,52.84138472180788,-0.9
10,991,143.08641621684086,52.84138472180788,-0.9
11,992,143.08641621684086,52.84138472180788,-0.9
12,993,143.08641621684086,52.84138472180788,-0.9
13,994,143.08641621684086,52.84138472180788,-0.9
14,995,143.08641621684086,52.84138472180788,-0.9
15,996,143.08641621684086,52.84138472180788,-0.9
16,997,143.08641621684086,52.84138472180788,-0.9
17,998,143.08641621684086,52.84138472180788,-0.9
18,999,143.08641621684086,52.84138472180788,-0.9
19,1000,143.08641621684086,52.84138472180788,-0.9
0,981,143.6050245616357,53.547230068640204,-0.89
1,982,143.60502456163576,53.54723006864022,-0.89
2,983,143.6050245616358,53.547230068640225,-0.89
3,984,143.6050245616357,53.547230068640204,-0.89
4,985,143.60502456163576,53.54723006864022,-0.89
5,986,143.6050245616358,53.547230068640225,-0.89
6,987,143.6050245616357,53.547230068640204,-0.89
7,988,143.60502456163576,53.54723006864022,-0.89
8,989,143.6050245616358,53.547230068640225,-0.89
9,990,143.6050245616357,53.547230068640204,-0.89
10,991,143.60502456163576,53.54723006864022,-0.89
11,992,143.6050245616358,53.547230068640225,-0.89
12,993,143.6050245616357,53.547230068640204,-0.89
13,994,143.60502456163576,53.54723006864022,-0.89
14,995,143.6050245616358,53.547230068640225,-0.89
15,996,143.6050245616357,53.547230068640204,-0.89
16,997,143.60502456163576,53.54723006864022,-0.89
17,998,143.6050245616358,53.547230068640225,-0.89
18,999,143.6050245616357,53.547230068640204,-0.89
19,1000,143.60502456163576,53.54723006864022,-0.89
0,981,144.11402031039785,54.25852767994236,-0.88
1,982,144.11402031039782,54.258527679942354,-0.88
2,983,144.11402031039788,54.258527679942375,-0.88
3,984,144.11402031039785,54.25852767994236,-0.88
4,985,144.11402031039782,54.258527679942354,-0.88
5,986,144.11402031039788,54.258527679942375,-0.88
6,987,144.11402031039785,54.25852767994236,-0.88
7,988,144.11402031039782,54.258527679942354,-0.88
8,989,144.11402031039788,54.258527679942375,-0.88
9,990,144.11402031039785,54.25852767994236,-0.88
10,991,144.11402031039782,54.258527679942354,-0.88
11,992,144.11402031039788,54.258527679942375,-0.88
12,993,144.11402031039785,54.25852767994236,-0.88
13,994,144.11402031039782,54.258527679942354,-0.88
14,995,144.11402031039788,54.258527679942375,-0.88
15,996,144.11402031039785,54.25852767994236,-0.88
16,997,144.11402031039782,54.258527679942354,-0.88
17,998,144.11402031039788,54.258527679942375,-0.88
18,999,144.11402031039785,54.25852767994236,-0.88
19,1000,144.11402031039782,54.258527679942354,-0.88
0,981,144.61339099396085,54.97528462822542,-0.87
1,982,144.61339099396085,54.97528462822542,-0.87
2,983,144.61339099396085,54.97528462822542,-0.87
3,984,144.61339099396085,54.97528462822542,-0.87
4,985,144.61339099396085,54.97528462822542,-0.87
5,986,144.61339099396085,54.97528462822542,-0.87
6,987,144.61339099396085,54.97528462822542,-0.87
7,988,144.61339099396085,54.97528462822542,-0.87
8,989,144.61339099396085,54.97528462822542,-0.87
9,990,144.61339099396085,54.97528462822542,-0.87
10,991,144.61339099396085,54.97528462822542,-0.87
11,992,144.61339099396085,54.97528462822542,-0.87
12,993,144.61339099396085,54.97528462822542,-0.87
13,994,144.61339099396085,54.97528462822542,-0.87
14,995,144.61339099396085,54.97528462822542,-0.87
15,996,144.61339099396085,54.97528462822542,-0.87
16,997,144.61339099396085,54.97528462822542,-0.87
17,998,144.61339099396085,54.97528462822542,-0.87
18,999,144.61339099396085,54.97528462822542,-0.87
19,1000,144.61339099396085,54.97528462822542,-0.87
0,981,145.10312504567005,55.69750747409596,-0.86
1,982,145.10312504567005,55.69750747409596,-0.86
2,983,145.10312504567005,55.69750747409596,-0.86
3,984,145.10312504567005,55.69750747409596,-0.86
4,985,145.10312504567005,55.69750747409596,-0.86
5,986,145.10312504567005,55.69750747409596,-0.86
6,987,145.10312504567005,55.69750747409596,-0.86
7,988,145.10312504567005,55.69750747409596,-0.86
8,989,145.10312504567005,55.69750747409596,-0.86
9,990,145.10312504567005,55.69750747409596,-0.86
10,991,145.10312504567005,55.69750747409596,-0.86
11,992,145.10312504567005,55.69750747409596,-0.86
12,993,145.10312504567005,55.69750747409596,-0.86
13,994,145.10312504567005,55.69750747409596,-0.86
14,995,145.10312504567005,55.69750747409596,-0.86
15,996,145.10312504567005,55.69750747409596,-0.86
16,997,145.10312504567005,55.69750747409596,-0.86
17,998,145.10312504567005,55.69750747409596,-0.86
18,999,145.10312504567005,55.69750747409596,-0.86
19,1000,145.10312504567005,55.69750747409596,-0.86
0,981,145.58321181167167,56.42520226041982,-0.85
1,982,145.58321181167173,56.42520226041984,-0.85
2,983,145.5832118116717,56.42520226041982,-0.85
3,984,145.58321181167167,56.42520226041982,-0.85
4,985,145.58321181167173,56.42520226041984,-0.85
5,986,145.5832118116717,56.42520226041982,-0.85
6,987,145.58321181167167,56.42520226041982,-0.85
7,988,145.58321181167173,56.42520226041984,-0.85
8,989,145.5832118116717,56.42520226041982,-0.85
9,990,145.58321181167167,56.42520226041982,-0.85
10,991,145.58321181167173,56.42520226041984,-0.85
11,992,145.5832118116717,56.42520226041982,-0.85
12,993,145.58321181167167,56.42520226041982,-0.85
13,994,145.58321181167173,56.42520226041984,-0.85
14,995,145.5832118116717,56.42520226041982,-0.85
15,996,145.58321181167167,56.42520226041982,-0.85
16,997,145.58321181167173,56.42520226041984,-0.85
17,998,145.5832118116717,56.42520226041982,-0.85
18,999,145.58321181167167,56.42520226041982,-0.85
19,1000,145.58321181167173,56.42520226041984,-0.85
0,981,146.05364156102988,57.1583745065839,-0.84
1,982,146.05364156102985,57.15837450658389,-0.84
2,983,146.05364156102988,57.1583745065839,-0.84
3,984,146.05364156102985,57.15837450658389,-0.84
4,985,146.05364156102988,57.1583745065839,-0.84
5,986,146.05364156102985,57.15837450658389,-0.84
6,987,146.05364156102988,57.1583745065839,-0.84
7,988,146.05364156102985,57.15837450658389,-0.84
8,989,146.05364156102988,57.1583745065839,-0.84
9,990,146.05364156102985,57.15837450658389,-0.84
10,991,146.05364156102988,57.1583745065839,-0.84
11,992,146.05364156102985,57.15837450658389,-0.84
12,993,146.05364156102988,57.1583745065839,-0.84
13,994,146.05364156102985,57.15837450658389,-0.84
14,995,146.05364156102988,57.1583745065839,-0.84
15,996,146.05364156102985,57.15837450658389,-0.84
16,997,146.05364156102988,57.1583745065839,-0.84
17,998,146.05364156102985,57.15837450658389,-0.84
18,999,146.05364156102988,57.1583745065839,-0.84
19,1000,146.05364156102985,57.15837450658389,-0.84
0,981,146.514405495663,57.897029202859976,-0.83
1,982,146.514405495663,57.897029202859976,-0.83
2,983,146.514405495663,57.897029202859976,-0.83
3,984,146.514405495663,57.897029202859976,-0.83
4,985,146.514405495663,57.897029202859976,-0.83
5,986,146.514405495663,57.897029202859976,-0.83
6,987,146.514405495663,57.897029202859976,-0.83
7,988,146.514405495663,57.897029202859976,-0.83
8,989,146.514405495663,57.897029202859976,-0.83
9,990,146.514405495663,57.897029202859976,-0.83
10,991,146.514405495663,57.897029202859976,-0.83
11,992,146.514405495663,57.897029202859976,-0.83
12,993,146.514405495663,57.897029202859976,-0.83
13,994,146.514405495663,57.897029202859976,-0.83
14,995,146.514405495663,57.897029202859976,-0.83
15,996,146.514405495663,57.897029202859976,-0.83
16,997,146.514405495663,57.897029202859976,-0.83
17,998,146.514405495663,57.897029202859976,-0.83
18,999,146.514405495663,57.897029202859976,-0.83
19,1000,146.514405495663,57.897029202859976,-0.83
0,981,146.96549576009278,58.64117080487539,-0.82
1,982,146.9654957600928,58.641170804875394,-0.82
2,983,146.96549576009278,58.64117080487539,-0.82
3,984,146.9654957600928,58.641170804875394,-0.82
4,985,146.96549576009278,58.64117080487539,-0.82
5,986,146.9654957600928,58.641170804875394,-0.82
6,987,146.96549576009278,58.64117080487539,-0.82
7,988,146.9654957600928,58.641170804875394,-0.82
8,989,146.96549576009278,58.64117080487539,-0.82
9,990,146.9654957600928,58.641170804875394,-0.82
10,991,146.96549576009278,58.64117080487539,-0.82
11,992,146.9654957600928,58.641170804875394,-0.82
12,993,146.96549576009278,58.64117080487539,-0.82
13,994,146.9654957600928,58.641170804875394,-0.82
14,995,146.96549576009278,58.64117080487539,-0.82
15,996,146.9654957600928,58.641170804875394,-0.82
16,997,146.96549576009278,58.64117080487539,-0.82
17,998,146.9654957600928,58.641170804875394,-0.82
18,999,146.96549576009278,58.64117080487539,-0.82
19,1000,146.9654957600928,58.641170804875394,-0.82
0,981,147.40690545099744,59.39080322819425,-0.81
1,982,147.40690545099747,59.390803228194265,-0.81
2,983,147.40690545099744,59.39080322819425,-0.81
3,984,147.40690545099747,59.390803228194265,-0.81
4,985,147.40690545099744,59.39080322819425,-0.81
5,986,147.40690545099747,59.390803228194265,-0.81
6,987,147.40690545099744,59.39080322819425,-0.81
7,988,147.40690545099747,59.390803228194265,-0.81
8,989,147.40690545099744,59.39080322819425,-0.81
9,990,147.40690545099747,59.390803228194265,-0.81
10,991,147.40690545099744,59.39080322819425,-0.81
11,992,147.40690545099747,59.390803228194265,-0.81
12,993,147.40690545099744,59.39080322819425,-0.81
13,994,147.40690545099747,59.390803228194265,-0.81
14,995,147.40690545099744,59.39080322819425,-0.81
15,996,147.40690545099747,59.390803228194265,-0.81
16,997,147.40690545099744,59.39080322819425,-0.81
17,998,147.40690545099747,59.390803228194265,-0.81
18,999,147.40690545099744,59.39080322819425,-0.81
19,1000,147.40690545099747,59.390803228194265,-0.81
0,981,147.83862862656196,60.14592984301408,-0.8
1,982,147.83862862656196,60.14592984301408,-0.8
2,983,147.83862862656196,60.14592984301408,-0.8
3,984,147.83862862656196,60.14592984301408,-0.8
4,985,147.83862862656196,60.14592984301408,-0.8
5,986,147.83862862656196,60.14592984301408,-0.8
6,987,147.83862862656196,60.14592984301408,-0.8
7,988,147.83862862656196,60.14592984301408,-0.8
8,989,147.83862862656196,60.14592984301408,-0.8
9,990,147.83862862656196,60.14592984301408,-0.8
10,991,147.83862862656196,60.14592984301408,-0.8
11,992,147.83862862656196,60.14592984301408,-0.8
12,993,147.83862862656196,60.14592984301408,-0.8
13,994,147.83862862656196,60.14592984301408,-0.8
14,995,147.83862862656196,60.14592984301408,-0.8
15,996,147.83862862656196,60.14592984301408,-0.8
16,997,147.83862862656196,60.14592984301408,-0.8
17,998,147.83862862656196,60.14592984301408,-0.8
18,999,147.83862862656196,60.14592984301408,-0.8
19,1000,147.83862862656196,60.14592984301408,-0.8
0,981,148.26066031561743,60.9065534689818,-0.79
1,982,148.26066031561743,60.9065534689818,-0.79
2,983,148.26066031561743,60.9065534689818,-0.79
3,984,148.26066031561743,60.9065534689818,-0.79
4,985,148.26066031561743,60.9065534689818,-0.79
5,986,148.26066031561743,60.9065534689818,-0.79
6,987,148.26066031561743,60.9065534689818,-0.79
7,988,148.26066031561743,60.9065534689818,-0.79
8,989,148.26066031561743,60.9065534689818,-0.79
9,990,148.26066031561743,60.9065534689818,-0.79
10,991,148.26066031561743,60.9065534689818,-0.79
11,992,148.26066031561743,60.9065534689818,-0.79
12,993,148.26066031561743,60.9065534689818,-0.79
13,994,148.26066031561743,60.9065534689818,-0.79
14,995,148.26066031561743,60.9065534689818,-0.79
15,996,148.26066031561743,60.9065534689818,-0.79
16,997,148.26066031561743,60.9065534689818,-0.79
17,998,148.26066031561743,60.9065534689818,-0.79
18,999,148.26066031561743,60.9065534689818,-0.79
19,1000,148.26066031561743,60.9065534689818,-0.79
0,981,148.6729965265624,61.67267637013382,-0.78
1,982,148.67299652656237,61.672676370133814,-0.78
2,983,148.6729965265624,61.67267637013382,-0.78
3,984,148.67299652656237,61.672676370133814,-0.78
4,985,148.6729965265624,61.67267637013382,-0.78
5,986,148.67299652656237,61.672676370133814,-0.78
6,987,148.6729965265624,61.67267637013382,-0.78
7,988,148.67299652656237,61.672676370133814,-0.78
8,989,148.6729965265624,61.67267637013382,-0.78
9,990,148.67299652656237,61.672676370133814,-0.78
10,991,148.6729965265624,61.67267637013382,-0.78
11,992,148.67299652656237,61.672676370133814,-0.78
12,993,148.6729965265624,61.67267637013382,-0.78
13,994,148.67299652656237,61.672676370133814,-0.78
14,995,148.6729965265624,61.67267637013382,-0.78
15,996,148.67299652656237,61.672676370133814,-0.78
16,997,148.6729965265624,61.67267637013382,-0.78
17,998,148.67299652656237,61.672676370133814,-0.78
18,999,148.6729965265624,61.67267637013382,-0.78
19,1000,148.67299652656237,61.672676370133814,-0.78
0,981,149.0756342560576,62.44430024996414,-0.77
1,982,149.0756342560576,62.44430024996414,-0.77
2,983,149.0756342560576,62.44430024996414,-0.77
3,984,149.0756342560576,62.44430024996414,-0.77
4,985,149.0756342560576,62.44430024996414,-0.77
5,986,149.0756342560576,62.44430024996414,-0.77
6,987,149.0756342560576,62.44430024996414,-0.77
7,988,149.0756342560576,62.44430024996414,-0.77
8,989,149.0756342560576,62.44430024996414,-0.77
9,990,149.0756342560576,62.44430024996414,-0.77
