,Time,Non-breeding,Breeding,rnb
19,1000,262.8494866584685,86.05156583070409,-0.94
0,981,263.157104943615,87.00013205342756,-0.93
1,982,263.1571049436151,87.00013205342758,-0.93
2,983,263.157104943615,87.00013205342756,-0.93
3,984,263.1571049436151,87.00013205342758,-0.93
4,985,263.157104943615,87.00013205342756,-0.93
5,986,263.1571049436151,87.00013205342758,-0.93
6,987,263.157104943615,87.00013205342756,-0.93
7,988,263.1571049436151,87.00013205342758,-0.93
8,989,263.157104943615,87.00013205342756,-0.93
9,990,263.1571049436151,87.00013205342758,-0.93
10,991,263.157104943615,87.00013205342756,-0.93
11,992,263.1571049436151,87.00013205342758,-0.93
12,993,263.157104943615,87.00013205342756,-0.93
13,994,263.1571049436151,87.00013205342758,-0.93
14,995,263.157104943615,87.00013205342756,-0.93
15,996,263.1571049436151,87.00013205342758,-0.93
16,997,263.157104943615,87.00013205342756,-0.93
17,998,263.1571049436151,87.00013205342758,-0.93
18,999,263.157104943615,87.00013205342756,-0.93
19,1000,263.1571049436151,87.00013205342758,-0.93
0,981,263.44133587812195,87.95260864117802,-0.92
1,982,263.44133587812195,87.95260864117802,-0.92
2,983,263.44133587812195,87.95260864117802,-0.92
3,984,263.44133587812195,87.95260864117802,-0.92
4,985,263.44133587812195,87.95260864117802,-0.92
5,986,263.44133587812195,87.95260864117802,-0.92
6,987,263.44133587812195,87.95260864117802,-0.92
7,988,263.44133587812195,87.95260864117802,-0.92
8,989,263.44133587812195,87.95260864117802,-0.92
9,990,263.44133587812195,87.95260864117802,-0.92
10,991,263.44133587812195,87.95260864117802,-0.92
11,992,263.44133587812195,87.95260864117802,-0.92
12,993,263.44133587812195,87.95260864117802,-0.92
13,994,263.44133587812195,87.95260864117802,-0.92
14,995,263.44133587812195,87.95260864117802,-0.92
15,996,263.44133587812195,87.95260864117802,-0.92
16,997,263.44133587812195,87.95260864117802,-0.92
17,998,263.44133587812195,87.95260864117802,-0.92
18,999,263.44133587812195,87.95260864117802,-0.92
19,1000,263.44133587812195,87.95260864117802,-0.92
0,981,263.7023457432593,88.90896779172708,-0.91
1,982,263.7023457432593,88.90896779172708,-0.91
2,983,263.7023457432593,88.90896779172708,-0.91
3,984,263.7023457432593,88.90896779172708,-0.91
4,985,263.7023457432593,88.90896779172708,-0.91
5,986,263.7023457432593,88.90896779172708,-0.91
6,987,263.7023457432593,88.90896779172708,-0.91
7,988,263.7023457432593,88.90896779172708,-0.91
8,989,263.7023457432593,88.90896779172708,-0.91
9,990,263.7023457432593,88.90896779172708,-0.91
10,991,263.7023457432593,88.90896779172708,-0.91
11,992,263.7023457432593,88.90896779172708,-0.91
12,993,263.7023457432593,88.90896779172708,-0.91
13,994,263.7023457432593,88.90896779172708,-0.91
14,995,263.7023457432593,88.90896779172708,-0.91
15,996,263.7023457432593,88.90896779172708,-0.91
16,997,263.7023457432593,88.90896779172708,-0.91
17,998,263.7023457432593,88.90896779172708,-0.91
18,999,263.7023457432593,88.90896779172708,-0.91
19,1000,263.7023457432593,88.90896779172708,-0.91
0,981,263.94030365710785,89.86918122853162,-0.9
1,982,263.94030365710785,89.86918122853162,-0.9
2,983,263.94030365710785,89.86918122853162,-0.9
3,984,263.94030365710785,89.86918122853162,-0.9
4,985,263.94030365710785,89.86918122853162,-0.9
5,986,263.94030365710785,89.86918122853162,-0.9
6,987,263.94030365710785,89.86918122853162,-0.9
7,988,263.94030365710785,89.86918122853162,-0.9
8,989,263.94030365710785,89.86918122853162,-0.9
9,990,263.94030365710785,89.86918122853162,-0.9
10,991,263.94030365710785,89.86918122853162,-0.9
11,992,263.94030365710785,89.86918122853162,-0.9
12,993,263.94030365710785,89.86918122853162,-0.9
13,994,263.94030365710785,89.86918122853162,-0.9
14,995,263.94030365710785,89.86918122853162,-0.9
15,996,263.94030365710785,89.86918122853162,-0.9
16,997,263.94030365710785,89.86918122853162,-0.9
17,998,263.94030365710785,89.86918122853162,-0.9
18,999,263.94030365710785,89.86918122853162,-0.9
19,1000,263.94030365710785,89.86918122853162,-0.9
0,981,264.15538152950086,90.83322020826749,-0.89
1,982,264.15538152950086,90.83322020826749,-0.89
2,983,264.15538152950086,90.83322020826749,-0.89
3,984,264.15538152950086,90.83322020826749,-0.89
4,985,264.15538152950086,90.83322020826749,-0.89
5,986,264.15538152950086,90.83322020826749,-0.89
6,987,264.15538152950086,90.83322020826749,-0.89
7,988,264.15538152950086,90.83322020826749,-0.89
8,989,264.15538152950086,90.83322020826749,-0.89
9,990,264.15538152950086,90.83322020826749,-0.89
10,991,264.15538152950086,90.83322020826749,-0.89
11,992,264.15538152950086,90.83322020826749,-0.89
12,993,264.15538152950086,90.83322020826749,-0.89
13,994,264.15538152950086,90.83322020826749,-0.89
14,995,264.15538152950086,90.83322020826749,-0.89
15,996,264.15538152950086,90.83322020826749,-0.89
16,997,264.15538152950086,90.83322020826749,-0.89
17,998,264.15538152950086,90.83322020826749,-0.89
18,999,264.15538152950086,90.83322020826749,-0.89
19,1000,264.15538152950086,90.83322020826749,-0.89
0,981,264.3477540153894,91.80105552862689,-0.88
1,982,264.34775401538946,91.8010555286269,-0.88
2,983,264.3477540153894,91.80105552862689,-0.88
3,984,264.34775401538946,91.8010555286269,-0.88
4,985,264.3477540153894,91.80105552862689,-0.88
5,986,264.34775401538946,91.8010555286269,-0.88
6,987,264.3477540153894,91.80105552862689,-0.88
7,988,264.34775401538946,91.8010555286269,-0.88
8,989,264.3477540153894,91.80105552862689,-0.88
9,990,264.34775401538946,91.8010555286269,-0.88
10,991,264.3477540153894,91.80105552862689,-0.88
11,992,264.34775401538946,91.8010555286269,-0.88
12,993,264.3477540153894,91.80105552862689,-0.88
13,994,264.34775401538946,91.8010555286269,-0.88
14,995,264.3477540153894,91.80105552862689,-0.88
15,996,264.34775401538946,91.8010555286269,-0.88
16,997,264.3477540153894,91.80105552862689,-0.88
17,998,264.34775401538946,91.8010555286269,-0.88
18,999,264.3477540153894,91.80105552862689,-0.88
19,1000,264.34775401538946,91.8010555286269,-0.88
0,981,264.5175984666612,92.77265753637425,-0.87
1,982,264.5175984666612,92.77265753637425,-0.87
2,983,264.5175984666612,92.77265753637425,-0.87
3,984,264.5175984666612,92.77265753637425,-0.87
4,985,264.5175984666612,92.77265753637425,-0.87
5,986,264.5175984666612,92.77265753637425,-0.87
6,987,264.5175984666612,92.77265753637425,-0.87
7,988,264.5175984666612,92.77265753637425,-0.87
8,989,264.5175984666612,92.77265753637425,-0.87
9,990,264.5175984666612,92.77265753637425,-0.87
10,991,264.5175984666612,92.77265753637425,-0.87
11,992,264.5175984666612,92.77265753637425,-0.87
12,993,264.5175984666612,92.77265753637425,-0.87
13,994,264.5175984666612,92.77265753637425,-0.87
14,995,264.5175984666612,92.77265753637425,-0.87
15,996,264.5175984666612,92.77265753637425,-0.87
16,997,264.5175984666612,92.77265753637425,-0.87
17,998,264.5175984666612,92.77265753637425,-0.87
18,999,264.5175984666612,92.77265753637425,-0.87
19,1000,264.5175984666612,92.77265753637425,-0.87
0,981,264.6650948824445,93.7479961356553,-0.86
1,982,264.6650948824445,93.7479961356553,-0.86
2,983,264.6650948824445,93.7479961356553,-0.86
3,984,264.6650948824445,93.7479961356553,-0.86
4,985,264.6650948824445,93.7479961356553,-0.86
5,986,264.6650948824445,93.7479961356553,-0.86
6,987,264.6650948824445,93.7479961356553,-0.86
7,988,264.6650948824445,93.7479961356553,-0.86
8,989,264.6650948824445,93.7479961356553,-0.86
9,990,264.6650948824445,93.7479961356553,-0.86
10,991,264.6650948824445,93.7479961356553,-0.86
11,992,264.6650948824445,93.7479961356553,-0.86
12,993,264.6650948824445,93.7479961356553,-0.86
13,994,264.6650948824445,93.7479961356553,-0.86
14,995,264.6650948824445,93.7479961356553,-0.86
15,996,264.6650948824445,93.7479961356553,-0.86
16,997,264.6650948824445,93.7479961356553,-0.86
17,998,264.6650948824445,93.7479961356553,-0.86
18,999,264.6650948824445,93.7479961356553,-0.86
19,1000,264.6650948824445,93.7479961356553,-0.86
0,981,264.79042585793235,94.72704079655371,-0.85
1,982,264.7904258579324,94.72704079655372,-0.85
2,983,264.79042585793246,94.72704079655374,-0.85
3,984,264.79042585793235,94.72704079655371,-0.85
4,985,264.7904258579324,94.72704079655372,-0.85
5,986,264.79042585793246,94.72704079655374,-0.85
6,987,264.79042585793235,94.72704079655371,-0.85
7,988,264.7904258579324,94.72704079655372,-0.85
8,989,264.79042585793246,94.72704079655374,-0.85
9,990,264.79042585793235,94.72704079655371,-0.85
10,991,264.7904258579324,94.72704079655372,-0.85
11,992,264.79042585793246,94.72704079655374,-0.85
12,993,264.79042585793235,94.72704079655371,-0.85
13,994,264.7904258579324,94.72704079655372,-0.85
14,995,264.79042585793246,94.72704079655374,-0.85
15,996,264.79042585793235,94.72704079655371,-0.85
16,997,264.7904258579324,94.72704079655372,-0.85
17,998,264.79042585793246,94.72704079655374,-0.85
18,999,264.79042585793235,94.72704079655371,-0.85
19,1000,264.7904258579324,94.72704079655372,-0.85
0,981,264.89377653176166,95.70976056388949,-0.84
1,982,264.89377653176166,95.70976056388949,-0.84
2,983,264.89377653176166,95.70976056388949,-0.84
3,984,264.89377653176166,95.70976056388949,-0.84
4,985,264.89377653176166,95.70976056388949,-0.84
5,986,264.89377653176166,95.70976056388949,-0.84
6,987,264.89377653176166,95.70976056388949,-0.84
7,988,264.89377653176166,95.70976056388949,-0.84
8,989,264.89377653176166,95.70976056388949,-0.84
9,990,264.89377653176166,95.70976056388949,-0.84
10,991,264.89377653176166,95.70976056388949,-0.84
11,992,264.89377653176166,95.70976056388949,-0.84
12,993,264.89377653176166,95.70976056388949,-0.84
13,994,264.89377653176166,95.70976056388949,-0.84
14,995,264.89377653176166,95.70976056388949,-0.84
15,996,264.89377653176166,95.70976056388949,-0.84
16,997,264.89377653176166,95.70976056388949,-0.84
17,998,264.89377653176166,95.70976056388949,-0.84
18,999,264.89377653176166,95.70976056388949,-0.84
19,1000,264.89377653176166,95.70976056388949,-0.84
0,981,264.9753345319847,96.69612406625218,-0.83
1,982,264.9753345319847,96.69612406625218,-0.83
2,983,264.9753345319847,96.69612406625218,-0.83
3,984,264.9753345319847,96.69612406625218,-0.83
4,985,264.9753345319847,96.69612406625218,-0.83
5,986,264.9753345319847,96.69612406625218,-0.83
6,987,264.9753345319847,96.69612406625218,-0.83
7,988,264.9753345319847,96.69612406625218,-0.83
8,989,264.9753345319847,96.69612406625218,-0.83
9,990,264.9753345319847,96.69612406625218,-0.83
10,991,264.9753345319847,96.69612406625218,-0.83
11,992,264.9753345319847,96.69612406625218,-0.83
12,993,264.9753345319847,96.69612406625218,-0.83
13,994,264.9753345319847,96.69612406625218,-0.83
14,995,264.9753345319847,96.69612406625218,-0.83
15,996,264.9753345319847,96.69612406625218,-0.83
16,997,264.9753345319847,96.69612406625218,-0.83
17,998,264.9753345319847,96.69612406625218,-0.83
18,999,264.9753345319847,96.69612406625218,-0.83
19,1000,264.9753345319847,96.69612406625218,-0.83
0,981,265.0352899206739,97.68609952526333,-0.82
1,982,265.03528992067396,97.68609952526333,-0.82
2,983,265.0352899206739,97.68609952526333,-0.82
3,984,265.03528992067396,97.68609952526333,-0.82
4,985,265.0352899206739,97.68609952526333,-0.82
5,986,265.03528992067396,97.68609952526333,-0.82
6,987,265.0352899206739,97.68609952526333,-0.82
7,988,265.03528992067396,97.68609952526333,-0.82
8,989,265.0352899206739,97.68609952526333,-0.82
9,990,265.03528992067396,97.68609952526333,-0.82
10,991,265.0352899206739,97.68609952526333,-0.82
11,992,265.03528992067396,97.68609952526333,-0.82
12,993,265.0352899206739,97.68609952526333,-0.82
13,994,265.03528992067396,97.68609952526333,-0.82
14,995,265.0352899206739,97.68609952526333,-0.82
15,996,265.03528992067396,97.68609952526333,-0.82
16,997,265.0352899206739,97.68609952526333,-0.82
17,998,265.03528992067396,97.68609952526333,-0.82
18,999,265.0352899206739,97.68609952526333,-0.82
19,1000,265.03528992067396,97.68609952526333,-0.82
0,981,265.07383513719935,98.67965476506028,-0.81
1,982,265.07383513719935,98.67965476506028,-0.81
2,983,265.07383513719935,98.67965476506028,-0.81
3,984,265.07383513719935,98.67965476506028,-0.81
4,985,265.07383513719935,98.67965476506028,-0.81
5,986,265.07383513719935,98.67965476506028,-0.81
6,987,265.07383513719935,98.67965476506028,-0.81
7,988,265.07383513719935,98.67965476506028,-0.81
8,989,265.07383513719935,98.67965476506028,-0.81
9,990,265.07383513719935,98.67965476506028,-0.81
10,991,265.07383513719935,98.67965476506028,-0.81
11,992,265.07383513719935,98.67965476506028,-0.81
12,993,265.07383513719935,98.67965476506028,-0.81
13,994,265.07383513719935,98.67965476506028,-0.81
14,995,265.07383513719935,98.67965476506028,-0.81
15,996,265.07383513719935,98.67965476506028,-0.81
16,997,265.07383513719935,98.67965476506028,-0.81
17,998,265.07383513719935,98.67965476506028,-0.81
18,999,265.07383513719935,98.67965476506028,-0.81
19,1000,265.07383513719935,98.67965476506028,-0.81
0,981,265.09116494022226,99.67675722199485,-0.8
1,982,265.09116494022226,99.67675722199485,-0.8
2,983,265.09116494022226,99.67675722199485,-0.8
3,984,265.09116494022226,99.67675722199485,-0.8
4,985,265.09116494022226,99.67675722199485,-0.8
5,986,265.09116494022226,99.67675722199485,-0.8
6,987,265.09116494022226,99.67675722199485,-0.8
7,988,265.09116494022226,99.67675722199485,-0.8
8,989,265.09116494022226,99.67675722199485,-0.8
9,990,265.09116494022226,99.67675722199485,-0.8
10,991,265.09116494022226,99.67675722199485,-0.8
11,992,265.09116494022226,99.67675722199485,-0.8
12,993,265.09116494022226,99.67675722199485,-0.8
13,994,265.09116494022226,99.67675722199485,-0.8
14,995,265.09116494022226,99.67675722199485,-0.8
15,996,265.09116494022226,99.67675722199485,-0.8
16,997,265.09116494022226,99.67675722199485,-0.8
17,998,265.09116494022226,99.67675722199485,-0.8
18,999,265.09116494022226,99.67675722199485,-0.8
19,1000,265.09116494022226,99.67675722199485,-0.8
0,981,265.08747634844974,100.6773739545392,-0.79
1,982,265.08747634844974,100.6773739545392,-0.79
2,983,265.08747634844974,100.6773739545392,-0.79
3,984,265.08747634844974,100.6773739545392,-0.79
4,985,265.08747634844974,100.6773739545392,-0.79
5,986,265.08747634844974,100.6773739545392,-0.79
6,987,265.08747634844974,100.6773739545392,-0.79
7,988,265.08747634844974,100.6773739545392,-0.79
8,989,265.08747634844974,100.6773739545392,-0.79
9,990,265.08747634844974,100.6773739545392,-0.79
10,991,265.08747634844974,100.6773739545392,-0.79
11,992,265.08747634844974,100.6773739545392,-0.79
12,993,265.08747634844974,100.6773739545392,-0.79
13,994,265.08747634844974,100.6773739545392,-0.79
14,995,265.08747634844974,100.6773739545392,-0.79
15,996,265.08747634844974,100.6773739545392,-0.79
16,997,265.08747634844974,100.6773739545392,-0.79
17,998,265.08747634844974,100.6773739545392,-0.79
18,999,265.08747634844974,100.6773739545392,-0.79
19,1000,265.08747634844974,100.6773739545392,-0.79
0,981,265.0629685801953,101.68147165339137,-0.78
1,982,265.0629685801953,101.68147165339137,-0.78
2,983,265.0629685801953,101.68147165339137,-0.78
3,984,265.0629685801953,101.68147165339137,-0.78
4,985,265.0629685801953,101.68147165339137,-0.78
5,986,265.0629685801953,101.68147165339137,-0.78
6,987,265.0629685801953,101.68147165339137,-0.78
7,988,265.0629685801953,101.68147165339137,-0.78
8,989,265.0629685801953,101.68147165339137,-0.78
9,990,265.0629685801953,101.68147165339137,-0.78
10,991,265.0629685801953,101.68147165339137,-0.78
11,992,265.0629685801953,101.68147165339137,-0.78
12,993,265.0629685801953,101.68147165339137,-0.78
13,994,265.0629685801953,101.68147165339137,-0.78
14,995,265.0629685801953,101.68147165339137,-0.78
15,996,265.0629685801953,101.68147165339137,-0.78
16,997,265.0629685801953,101.68147165339137,-0.78
17,998,265.0629685801953,101.68147165339137,-0.78
18,999,265.0629685801953,101.68147165339137,-0.78
19,1000,265.0629685801953,101.68147165339137,-0.78
0,981,265.01784299179315,102.68901665177218,-0.77
1,982,265.01784299179326,102.6890166517722,-0.77
2,983,265.01784299179315,102.68901665177218,-0.77
3,984,265.01784299179326,102.6890166517722,-0.77
4,985,265.01784299179315,102.68901665177218,-0.77
5,986,265.01784299179326,102.6890166517722,-0.77
6,987,265.01784299179315,102.68901665177218,-0.77
7,988,265.01784299179326,102.6890166517722,-0.77
8,989,265.01784299179315,102.68901665177218,-0.77
9,990,265.01784299179326,102.6890166517722,-0.77
10,991,265.01784299179315,102.68901665177218,-0.77
11,992,265.01784299179326,102.6890166517722,-0.77
12,993,265.01784299179315,102.68901665177218,-0.77
13,994,265.01784299179326,102.6890166517722,-0.77
14,995,265.01784299179315,102.68901665177218,-0.77
15,996,265.01784299179326,102.6890166517722,-0.77
16,997,265.01784299179315,102.68901665177218,-0.77
17,998,265.01784299179326,102.6890166517722,-0.77
18,999,265.01784299179315,102.68901665177218,-0.77
19,1000,265.01784299179326,102.6890166517722,-0.77
0,981,264.95230301491574,103.69997493590607,-0.76
1,982,264.9523030149158,103.6999749359061,-0.76
2,983,264.95230301491574,103.69997493590607,-0.76
3,984,264.9523030149158,103.6999749359061,-0.76
4,985,264.95230301491574,103.69997493590607,-0.76
5,986,264.9523030149158,103.6999749359061,-0.76
6,987,264.95230301491574,103.69997493590607,-0.76
7,988,264.9523030149158,103.6999749359061,-0.76
8,989,264.95230301491574,103.69997493590607,-0.76
9,990,264.9523030149158,103.6999749359061,-0.76
10,991,264.95230301491574,103.69997493590607,-0.76
11,992,264.9523030149158,103.6999749359061,-0.76
12,993,264.95230301491574,103.69997493590607,-0.76
13,994,264.9523030149158,103.6999749359061,-0.76
14,995,264.95230301491574,103.69997493590607,-0.76
15,996,264.9523030149158,103.6999749359061,-0.76
16,997,264.95230301491574,103.69997493590607,-0.76
17,998,264.9523030149158,103.6999749359061,-0.76
18,999,264.95230301491574,103.69997493590607,-0.76
19,1000,264.9523030149158,103.6999749359061,-0.76
0,981,264.86655409284293,104.71431215567668,-0.75
1,982,264.86655409284293,104.71431215567668,-0.75
2,983,264.86655409284293,104.71431215567668,-0.75
3,984,264.86655409284293,104.71431215567668,-0.75
4,985,264.86655409284293,104.71431215567668,-0.75
5,986,264.86655409284293,104.71431215567668,-0.75
6,987,264.86655409284293,104.71431215567668,-0.75
7,988,264.86655409284293,104.71431215567668,-0.75
8,989,264.86655409284293,104.71431215567668,-0.75
9,990,264.86655409284293,104.71431215567668,-0.75
10,991,264.86655409284293,104.71431215567668,-0.75
11,992,264.86655409284293,104.71431215567668,-0.75
12,993,264.86655409284293,104.71431215567668,-0.75
13,994,264.86655409284293,104.71431215567668,-0.75
14,995,264.86655409284293,104.71431215567668,-0.75
15,996,264.86655409284293,104.71431215567668,-0.75
16,997,264.86655409284293,104.71431215567668,-0.75
17,998,264.86655409284293,104.71431215567668,-0.75
18,999,264.86655409284293,104.71431215567668,-0.75
19,1000,264.86655409284293,104.71431215567668,-0.75
0,981,264.7608036157354,105.73199363544906,-0.74
1,982,264.7608036157354,105.73199363544906,-0.74
2,983,264.7608036157354,105.73199363544906,-0.74
3,984,264.7608036157354,105.73199363544906,-0.74
4,985,264.7608036157354,105.73199363544906,-0.74
5,986,264.7608036157354,105.73199363544906,-0.74
6,987,264.7608036157354,105.73199363544906,-0.74
7,988,264.7608036157354,105.73199363544906,-0.74
8,989,264.7608036157354,105.73199363544906,-0.74
9,990,264.7608036157354,105.73199363544906,-0.74
10,991,264.7608036157354,105.73199363544906,-0.74
11,992,264.7608036157354,105.73199363544906,-0.74
12,993,264.7608036157354,105.73199363544906,-0.74
13,994,264.7608036157354,105.73199363544906,-0.74
14,995,264.7608036157354,105.73199363544906,-0.74
15,996,264.7608036157354,105.73199363544906,-0.74
16,997,264.7608036157354,105.73199363544906,-0.74
17,998,264.7608036157354,105.73199363544906,-0.74
18,999,264.7608036157354,105.73199363544906,-0.74
19,1000,264.7608036157354,105.73199363544906,-0.74
0,981,264.63526085496517,106.75298438504986,-0.73
1,982,264.63526085496517,106.75298438504986,-0.73
2,983,264.63526085496517,106.75298438504986,-0.73
3,984,264.63526085496517,106.75298438504986,-0.73
4,985,264.63526085496517,106.75298438504986,-0.73
5,986,264.63526085496517,106.75298438504986,-0.73
6,987,264.63526085496517,106.75298438504986,-0.73
7,988,264.63526085496517,106.75298438504986,-0.73
8,989,264.63526085496517,106.75298438504986,-0.73
9,990,264.63526085496517,106.75298438504986,-0.73
10,991,264.63526085496517,106.75298438504986,-0.73
11,992,264.63526085496517,106.75298438504986,-0.73
12,993,264.63526085496517,106.75298438504986,-0.73
13,994,264.63526085496517,106.75298438504986,-0.73
14,995,264.63526085496517,106.75298438504986,-0.73
15,996,264.63526085496517,106.75298438504986,-0.73
16,997,264.63526085496517,106.75298438504986,-0.73
17,998,264.63526085496517,106.75298438504986,-0.73
18,999,264.63526085496517,106.75298438504986,-0.73
19,1000,264.63526085496517,106.75298438504986,-0.73
0,981,264.49013689655476,107.77724911089605,-0.72
1,982,264.49013689655476,107.77724911089605,-0.72
2,983,264.49013689655476,107.77724911089605,-0.72
3,984,264.49013689655476,107.77724911089605,-0.72
4,985,264.49013689655476,107.77724911089605,-0.72
5,986,264.49013689655476,107.77724911089605,-0.72
6,987,264.49013689655476,107.77724911089605,-0.72
7,988,264.49013689655476,107.77724911089605,-0.72
8,989,264.49013689655476,107.77724911089605,-0.72
9,990,264.49013689655476,107.77724911089605,-0.72
10,991,264.49013689655476,107.77724911089605,-0.72
11,992,264.49013689655476,107.77724911089605,-0.72
12,993,264.49013689655476,107.77724911089605,-0.72
13,994,264.49013689655476,107.77724911089605,-0.72
14,995,264.49013689655476,107.77724911089605,-0.72
15,996,264.49013689655476,107.77724911089605,-0.72
16,997,264.49013689655476,107.77724911089605,-0.72
17,998,264.49013689655476,107.77724911089605,-0.72
18,999,264.49013689655476,107.77724911089605,-0.72
19,1000,264.49013689655476,107.77724911089605,-0.72
0,981,264.32564457378214,108.80475222726363,-0.71
1,982,264.32564457378214,108.80475222726363,-0.71
2,983,264.32564457378214,108.80475222726363,-0.71
3,984,264.32564457378214,108.80475222726363,-0.71
4,985,264.32564457378214,108.80475222726363,-0.71
5,986,264.32564457378214,108.80475222726363,-0.71
6,987,264.32564457378214,108.80475222726363,-0.71
7,988,264.32564457378214,108.80475222726363,-0.71
8,989,264.32564457378214,108.80475222726363,-0.71
9,990,264.32564457378214,108.80475222726363,-0.71
10,991,264.32564457378214,108.80475222726363,-0.71
11,992,264.32564457378214,108.80475222726363,-0.71
12,993,264.32564457378214,108.80475222726363,-0.71
13,994,264.32564457378214,108.80475222726363,-0.71
14,995,264.32564457378214,108.80475222726363,-0.71
15,996,264.32564457378214,108.80475222726363,-0.71
16,997,264.32564457378214,108.80475222726363,-0.71
17,998,264.32564457378214,108.80475222726363,-0.71
18,999,264.32564457378214,108.80475222726363,-0.71
19,1000,264.32564457378214,108.80475222726363,-0.71
0,981,264.1419983990046,109.83545786768647,-0.7
1,982,264.1419983990046,109.83545786768647,-0.7
2,983,264.1419983990046,109.83545786768647,-0.7
3,984,264.1419983990046,109.83545786768647,-0.7
4,985,264.1419983990046,109.83545786768647,-0.7
5,986,264.1419983990046,109.83545786768647,-0.7
6,987,264.1419983990046,109.83545786768647,-0.7
7,988,264.1419983990046,109.83545786768647,-0.7
8,989,264.1419983990046,109.83545786768647,-0.7
9,990,264.1419983990046,109.83545786768647,-0.7
10,991,264.1419983990046,109.83545786768647,-0.7
11,992,264.1419983990046,109.83545786768647,-0.7
12,993,264.1419983990046,109.83545786768647,-0.7
13,994,264.1419983990046,109.83545786768647,-0.7
14,995,264.1419983990046,109.83545786768647,-0.7
15,996,264.1419983990046,109.83545786768647,-0.7
16,997,264.1419983990046,109.83545786768647,-0.7
17,998,264.1419983990046,109.83545786768647,-0.7
18,999,264.1419983990046,109.83545786768647,-0.7
19,1000,264.1419983990046,109.83545786768647,-0.7
0,981,263.93941449475943,110.86932989647624,-0.69
1,982,263.93941449475943,110.86932989647624,-0.69
2,983,263.93941449475943,110.86932989647624,-0.69
3,984,263.93941449475943,110.86932989647624,-0.69
4,985,263.93941449475943,110.86932989647624,-0.69
5,986,263.93941449475943,110.86932989647624,-0.69
6,987,263.93941449475943,110.86932989647624,-0.69
7,988,263.93941449475943,110.86932989647624,-0.69
8,989,263.93941449475943,110.86932989647624,-0.69
9,990,263.93941449475943,110.86932989647624,-0.69
10,991,263.93941449475943,110.86932989647624,-0.69
11,992,263.93941449475943,110.86932989647624,-0.69
12,993,263.93941449475943,110.86932989647624,-0.69
13,994,263.93941449475943,110.86932989647624,-0.69
14,995,263.93941449475943,110.86932989647624,-0.69
15,996,263.93941449475943,110.86932989647624,-0.69
16,997,263.93941449475943,110.86932989647624,-0.69
17,998,263.93941449475943,110.86932989647624,-0.69
18,999,263.93941449475943,110.86932989647624,-0.69
19,1000,263.93941449475943,110.86932989647624,-0.69
0,981,263.718110524198,111.9063319203541,-0.68
1,982,263.718110524198,111.9063319203541,-0.68
2,983,263.718110524198,111.9063319203541,-0.68
3,984,263.718110524198,111.9063319203541,-0.68
4,985,263.718110524198,111.9063319203541,-0.68
5,986,263.718110524198,111.9063319203541,-0.68
6,987,263.718110524198,111.9063319203541,-0.68
7,988,263.718110524198,111.9063319203541,-0.68
8,989,263.718110524198,111.9063319203541,-0.68
9,990,263.718110524198,111.9063319203541,-0.68
10,991,263.718110524198,111.9063319203541,-0.68
11,992,263.718110524198,111.9063319203541,-0.68
12,993,263.718110524198,111.9063319203541,-0.68
13,994,263.718110524198,111.9063319203541,-0.68
14,995,263.718110524198,111.9063319203541,-0.68
15,996,263.718110524198,111.9063319203541,-0.68
16,997,263.718110524198,111.9063319203541,-0.68
17,998,263.718110524198,111.9063319203541,-0.68
18,999,263.718110524198,111.9063319203541,-0.68
19,1000,263.718110524198,111.9063319203541,-0.68
0,981,263.4783056209099,112.94642730018386,-0.67
1,982,263.47830562090996,112.94642730018388,-0.67
2,983,263.4783056209099,112.94642730018386,-0.67
3,984,263.47830562090996,112.94642730018388,-0.67
4,985,263.4783056209099,112.94642730018386,-0.67
5,986,263.47830562090996,112.94642730018388,-0.67
6,987,263.4783056209099,112.94642730018386,-0.67
7,988,263.47830562090996,112.94642730018388,-0.67
8,989,263.4783056209099,112.94642730018386,-0.67
9,990,263.47830562090996,112.94642730018388,-0.67
10,991,263.4783056209099,112.94642730018386,-0.67
11,992,263.47830562090996,112.94642730018388,-0.67
12,993,263.4783056209099,112.94642730018386,-0.67
13,994,263.47830562090996,112.94642730018388,-0.67
14,995,263.4783056209099,112.94642730018386,-0.67
15,996,263.47830562090996,112.94642730018388,-0.67
16,997,263.4783056209099,112.94642730018386,-0.67
17,998,263.47830562090996,112.94642730018388,-0.67
18,999,263.4783056209099,112.94642730018386,-0.67
19,1000,263.47830562090996,112.94642730018388,-0.67
0,981,263.2202203181975,113.98957916279738,-0.66
1,982,263.2202203181975,113.98957916279738,-0.66
2,983,263.2202203181975,113.98957916279738,-0.66
3,984,263.2202203181975,113.98957916279738,-0.66
4,985,263.2202203181975,113.98957916279738,-0.66
5,986,263.2202203181975,113.98957916279738,-0.66
6,987,263.2202203181975,113.98957916279738,-0.66
7,988,263.2202203181975,113.98957916279738,-0.66
8,989,263.2202203181975,113.98957916279738,-0.66
9,990,263.2202203181975,113.98957916279738,-0.66
10,991,263.2202203181975,113.98957916279738,-0.66
11,992,263.2202203181975,113.98957916279738,-0.66
12,993,263.2202203181975,113.98957916279738,-0.66
13,994,263.2202203181975,113.98957916279738,-0.66
14,995,263.2202203181975,113.98957916279738,-0.66
15,996,263.2202203181975,113.98957916279738,-0.66
16,997,263.2202203181975,113.98957916279738,-0.66
17,998,263.2202203181975,113.98957916279738,-0.66
