,Time,Non-breeding,Breeding,rnb
10,991,326.9831741595448,137.0267306964786,-0.65
11,992,326.9831741595448,137.0267306964786,-0.65
12,993,326.9831741595448,137.0267306964786,-0.65
13,994,326.9831741595448,137.0267306964786,-0.65
14,995,326.9831741595448,137.0267306964786,-0.65
15,996,326.9831741595448,137.0267306964786,-0.65
16,997,326.9831741595448,137.0267306964786,-0.65
17,998,326.9831741595448,137.0267306964786,-0.65
18,999,326.9831741595448,137.0267306964786,-0.65
19,1000,326.9831741595448,137.0267306964786,-0.65
0,981,326.0348865935282,138.0904556209149,-0.64
1,982,326.0348865935283,138.09045562091495,-0.64
2,983,326.0348865935282,138.0904556209149,-0.64
3,984,326.0348865935283,138.09045562091495,-0.64
4,985,326.0348865935282,138.0904556209149,-0.64
5,986,326.0348865935283,138.09045562091495,-0.64
6,987,326.0348865935282,138.0904556209149,-0.64
7,988,326.0348865935283,138.09045562091495,-0.64
8,989,326.0348865935282,138.0904556209149,-0.64
9,990,326.0348865935283,138.09045562091495,-0.64
10,991,326.0348865935282,138.0904556209149,-0.64
11,992,326.0348865935283,138.09045562091495,-0.64
12,993,326.0348865935282,138.0904556209149,-0.64
13,994,326.0348865935283,138.09045562091495,-0.64
14,995,326.0348865935282,138.0904556209149,-0.64
15,996,326.0348865935283,138.09045562091495,-0.64
16,997,326.0348865935282,138.0904556209149,-0.64
17,998,326.0348865935283,138.09045562091495,-0.64
18,999,326.0348865935282,138.0904556209149,-0.64
19,1000,326.0348865935283,138.09045562091495,-0.64
0,981,325.0689758661506,139.1553648217947,-0.63
1,982,325.0689758661506,139.1553648217947,-0.63
2,983,325.0689758661506,139.1553648217947,-0.63
3,984,325.0689758661506,139.1553648217947,-0.63
4,985,325.0689758661506,139.1553648217947,-0.63
5,986,325.0689758661506,139.1553648217947,-0.63
6,987,325.0689758661506,139.1553648217947,-0.63
7,988,325.0689758661506,139.1553648217947,-0.63
8,989,325.0689758661506,139.1553648217947,-0.63
9,990,325.0689758661506,139.1553648217947,-0.63
10,991,325.0689758661506,139.1553648217947,-0.63
11,992,325.0689758661506,139.1553648217947,-0.63
12,993,325.0689758661506,139.1553648217947,-0.63
13,994,325.0689758661506,139.1553648217947,-0.63
14,995,325.0689758661506,139.1553648217947,-0.63
15,996,325.0689758661506,139.1553648217947,-0.63
16,997,325.0689758661506,139.1553648217947,-0.63
17,998,325.0689758661506,139.1553648217947,-0.63
18,999,325.0689758661506,139.1553648217947,-0.63
19,1000,325.0689758661506,139.1553648217947,-0.63
0,981,324.0858719965106,140.2214294018345,-0.62
1,982,324.0858719965106,140.2214294018345,-0.62
2,983,324.0858719965106,140.2214294018345,-0.62
3,984,324.0858719965106,140.2214294018345,-0.62
4,985,324.0858719965106,140.2214294018345,-0.62
5,986,324.0858719965106,140.2214294018345,-0.62
6,987,324.0858719965106,140.2214294018345,-0.62
7,988,324.0858719965106,140.2214294018345,-0.62
8,989,324.0858719965106,140.2214294018345,-0.62
9,990,324.0858719965106,140.2214294018345,-0.62
10,991,324.0858719965106,140.2214294018345,-0.62
11,992,324.0858719965106,140.2214294018345,-0.62
12,993,324.0858719965106,140.2214294018345,-0.62
13,994,324.0858719965106,140.2214294018345,-0.62
14,995,324.0858719965106,140.2214294018345,-0.62
15,996,324.0858719965106,140.2214294018345,-0.62
16,997,324.0858719965106,140.2214294018345,-0.62
17,998,324.0858719965106,140.2214294018345,-0.62
18,999,324.0858719965106,140.2214294018345,-0.62
19,1000,324.0858719965106,140.2214294018345,-0.62
0,981,323.08600158454783,141.2886206935184,-0.61
1,982,323.08600158454783,141.2886206935184,-0.61
2,983,323.08600158454783,141.2886206935184,-0.61
3,984,323.08600158454783,141.2886206935184,-0.61
4,985,323.08600158454783,141.2886206935184,-0.61
5,986,323.08600158454783,141.2886206935184,-0.61
6,987,323.08600158454783,141.2886206935184,-0.61
7,988,323.08600158454783,141.2886206935184,-0.61
8,989,323.08600158454783,141.2886206935184,-0.61
9,990,323.08600158454783,141.2886206935184,-0.61
10,991,323.08600158454783,141.2886206935184,-0.61
11,992,323.08600158454783,141.2886206935184,-0.61
12,993,323.08600158454783,141.2886206935184,-0.61
13,994,323.08600158454783,141.2886206935184,-0.61
14,995,323.08600158454783,141.2886206935184,-0.61
15,996,323.08600158454783,141.2886206935184,-0.61
16,997,323.08600158454783,141.2886206935184,-0.61
17,998,323.08600158454783,141.2886206935184,-0.61
18,999,323.08600158454783,141.2886206935184,-0.61
19,1000,323.08600158454783,141.2886206935184,-0.61
0,981,322.0697877099952,142.35691026588833,-0.6
1,982,322.06978770999524,142.35691026588836,-0.6
2,983,322.0697877099952,142.35691026588833,-0.6
3,984,322.06978770999524,142.35691026588836,-0.6
4,985,322.0697877099952,142.35691026588833,-0.6
5,986,322.06978770999524,142.35691026588836,-0.6
6,987,322.0697877099952,142.35691026588833,-0.6
7,988,322.06978770999524,142.35691026588836,-0.6
8,989,322.0697877099952,142.35691026588833,-0.6
9,990,322.06978770999524,142.35691026588836,-0.6
10,991,322.0697877099952,142.35691026588833,-0.6
11,992,322.06978770999524,142.35691026588836,-0.6
12,993,322.0697877099952,142.35691026588833,-0.6
13,994,322.06978770999524,142.35691026588836,-0.6
14,995,322.0697877099952,142.35691026588833,-0.6
15,996,322.06978770999524,142.35691026588836,-0.6
16,997,322.0697877099952,142.35691026588833,-0.6
17,998,322.06978770999524,142.35691026588836,-0.6
18,999,322.0697877099952,142.35691026588833,-0.6
19,1000,322.06978770999524,142.35691026588836,-0.6
0,981,321.0376498356047,143.4262699310474,-0.59
1,982,321.0376498356047,143.4262699310474,-0.59
2,983,321.0376498356047,143.4262699310474,-0.59
3,984,321.0376498356047,143.4262699310474,-0.59
4,985,321.0376498356047,143.4262699310474,-0.59
5,986,321.0376498356047,143.4262699310474,-0.59
6,987,321.0376498356047,143.4262699310474,-0.59
7,988,321.0376498356047,143.4262699310474,-0.59
8,989,321.0376498356047,143.4262699310474,-0.59
9,990,321.0376498356047,143.4262699310474,-0.59
10,991,321.0376498356047,143.4262699310474,-0.59
11,992,321.0376498356047,143.4262699310474,-0.59
12,993,321.0376498356047,143.4262699310474,-0.59
13,994,321.0376498356047,143.4262699310474,-0.59
14,995,321.0376498356047,143.4262699310474,-0.59
15,996,321.0376498356047,143.4262699310474,-0.59
16,997,321.0376498356047,143.4262699310474,-0.59
17,998,321.0376498356047,143.4262699310474,-0.59
18,999,321.0376498356047,143.4262699310474,-0.59
19,1000,321.0376498356047,143.4262699310474,-0.59
0,981,319.99000371464064,144.49667175037615,-0.58
1,982,319.9900037146407,144.49667175037618,-0.58
2,983,319.99000371464064,144.49667175037615,-0.58
3,984,319.9900037146407,144.49667175037618,-0.58
4,985,319.99000371464064,144.49667175037615,-0.58
5,986,319.9900037146407,144.49667175037618,-0.58
6,987,319.99000371464064,144.49667175037615,-0.58
7,988,319.9900037146407,144.49667175037618,-0.58
8,989,319.99000371464064,144.49667175037615,-0.58
9,990,319.9900037146407,144.49667175037618,-0.58
10,991,319.99000371464064,144.49667175037615,-0.58
11,992,319.9900037146407,144.49667175037618,-0.58
12,993,319.99000371464064,144.49667175037615,-0.58
13,994,319.9900037146407,144.49667175037618,-0.58
14,995,319.99000371464064,144.49667175037615,-0.58
15,996,319.9900037146407,144.49667175037618,-0.58
16,997,319.99000371464064,144.49667175037615,-0.58
17,998,319.9900037146407,144.49667175037618,-0.58
18,999,319.99000371464064,144.49667175037615,-0.58
19,1000,319.9900037146407,144.49667175037618,-0.58
0,981,318.92726130262974,145.5680880404633,-0.57
1,982,318.92726130262974,145.5680880404633,-0.57
2,983,318.92726130262974,145.5680880404633,-0.57
3,984,318.92726130262974,145.5680880404633,-0.57
4,985,318.92726130262974,145.5680880404633,-0.57
5,986,318.92726130262974,145.5680880404633,-0.57
6,987,318.92726130262974,145.5680880404633,-0.57
7,988,318.92726130262974,145.5680880404633,-0.57
8,989,318.92726130262974,145.5680880404633,-0.57
9,990,318.92726130262974,145.5680880404633,-0.57
10,991,318.92726130262974,145.5680880404633,-0.57
11,992,318.92726130262974,145.5680880404633,-0.57
12,993,318.92726130262974,145.5680880404633,-0.57
13,994,318.92726130262974,145.5680880404633,-0.57
14,995,318.92726130262974,145.5680880404633,-0.57
15,996,318.92726130262974,145.5680880404633,-0.57
16,997,318.92726130262974,145.5680880404633,-0.57
17,998,318.92726130262974,145.5680880404633,-0.57
18,999,318.92726130262974,145.5680880404633,-0.57
19,1000,318.92726130262974,145.5680880404633,-0.57
0,981,317.8498306733504,146.64049137875085,-0.56
1,982,317.8498306733504,146.64049137875085,-0.56
2,983,317.8498306733504,146.64049137875085,-0.56
3,984,317.8498306733504,146.64049137875085,-0.56
4,985,317.8498306733504,146.64049137875085,-0.56
5,986,317.8498306733504,146.64049137875085,-0.56
6,987,317.8498306733504,146.64049137875085,-0.56
7,988,317.8498306733504,146.64049137875085,-0.56
8,989,317.8498306733504,146.64049137875085,-0.56
9,990,317.8498306733504,146.64049137875085,-0.56
10,991,317.8498306733504,146.64049137875085,-0.56
11,992,317.8498306733504,146.64049137875085,-0.56
12,993,317.8498306733504,146.64049137875085,-0.56
13,994,317.8498306733504,146.64049137875085,-0.56
14,995,317.8498306733504,146.64049137875085,-0.56
15,996,317.8498306733504,146.64049137875085,-0.56
16,997,317.8498306733504,146.64049137875085,-0.56
17,998,317.8498306733504,146.64049137875085,-0.56
18,999,317.8498306733504,146.64049137875085,-0.56
19,1000,317.8498306733504,146.64049137875085,-0.56
0,981,316.75811593903904,147.71385460889658,-0.55
1,982,316.75811593903904,147.71385460889658,-0.55
2,983,316.75811593903904,147.71385460889658,-0.55
3,984,316.75811593903904,147.71385460889658,-0.55
4,985,316.75811593903904,147.71385460889658,-0.55
5,986,316.75811593903904,147.71385460889658,-0.55
6,987,316.75811593903904,147.71385460889658,-0.55
7,988,316.75811593903904,147.71385460889658,-0.55
8,989,316.75811593903904,147.71385460889658,-0.55
9,990,316.75811593903904,147.71385460889658,-0.55
10,991,316.75811593903904,147.71385460889658,-0.55
11,992,316.75811593903904,147.71385460889658,-0.55
12,993,316.75811593903904,147.71385460889658,-0.55
13,994,316.75811593903904,147.71385460889658,-0.55
14,995,316.75811593903904,147.71385460889658,-0.55
15,996,316.75811593903904,147.71385460889658,-0.55
16,997,316.75811593903904,147.71385460889658,-0.55
17,998,316.75811593903904,147.71385460889658,-0.55
18,999,316.75811593903904,147.71385460889658,-0.55
19,1000,316.75811593903904,147.71385460889658,-0.55
0,981,315.6525171747855,148.78815084585443,-0.54
1,982,315.6525171747855,148.78815084585443,-0.54
2,983,315.6525171747855,148.78815084585443,-0.54
3,984,315.6525171747855,148.78815084585443,-0.54
4,985,315.6525171747855,148.78815084585443,-0.54
5,986,315.6525171747855,148.78815084585443,-0.54
6,987,315.6525171747855,148.78815084585443,-0.54
7,988,315.6525171747855,148.78815084585443,-0.54
8,989,315.6525171747855,148.78815084585443,-0.54
9,990,315.6525171747855,148.78815084585443,-0.54
10,991,315.6525171747855,148.78815084585443,-0.54
11,992,315.6525171747855,148.78815084585443,-0.54
12,993,315.6525171747855,148.78815084585443,-0.54
13,994,315.6525171747855,148.78815084585443,-0.54
14,995,315.6525171747855,148.78815084585443,-0.54
15,996,315.6525171747855,148.78815084585443,-0.54
16,997,315.6525171747855,148.78815084585443,-0.54
17,998,315.6525171747855,148.78815084585443,-0.54
18,999,315.6525171747855,148.78815084585443,-0.54
19,1000,315.6525171747855,148.78815084585443,-0.54
0,981,314.5334303470847,149.86335348067593,-0.53
1,982,314.5334303470847,149.86335348067593,-0.53
2,983,314.5334303470847,149.86335348067593,-0.53
3,984,314.5334303470847,149.86335348067593,-0.53
4,985,314.5334303470847,149.86335348067593,-0.53
5,986,314.5334303470847,149.86335348067593,-0.53
6,987,314.5334303470847,149.86335348067593,-0.53
7,988,314.5334303470847,149.86335348067593,-0.53
8,989,314.5334303470847,149.86335348067593,-0.53
9,990,314.5334303470847,149.86335348067593,-0.53
10,991,314.5334303470847,149.86335348067593,-0.53
11,992,314.5334303470847,149.86335348067593,-0.53
12,993,314.5334303470847,149.86335348067593,-0.53
13,994,314.5334303470847,149.86335348067593,-0.53
14,995,314.5334303470847,149.86335348067593,-0.53
15,996,314.5334303470847,149.86335348067593,-0.53
16,997,314.5334303470847,149.86335348067593,-0.53
17,998,314.5334303470847,149.86335348067593,-0.53
18,999,314.5334303470847,149.86335348067593,-0.53
19,1000,314.5334303470847,149.86335348067593,-0.53
0,981,313.40124724650656,150.93943618503477,-0.52
1,982,313.40124724650667,150.9394361850348,-0.52
2,983,313.40124724650656,150.93943618503477,-0.52
3,984,313.40124724650667,150.9394361850348,-0.52
4,985,313.40124724650656,150.93943618503477,-0.52
5,986,313.40124724650667,150.9394361850348,-0.52
6,987,313.40124724650656,150.93943618503477,-0.52
7,988,313.40124724650667,150.9394361850348,-0.52
8,989,313.40124724650656,150.93943618503477,-0.52
9,990,313.40124724650667,150.9394361850348,-0.52
10,991,313.40124724650656,150.93943618503477,-0.52
11,992,313.40124724650667,150.9394361850348,-0.52
12,993,313.40124724650656,150.93943618503477,-0.52
13,994,313.40124724650667,150.9394361850348,-0.52
14,995,313.40124724650656,150.93943618503477,-0.52
15,996,313.40124724650667,150.9394361850348,-0.52
16,997,313.40124724650656,150.93943618503477,-0.52
17,998,313.40124724650667,150.9394361850348,-0.52
18,999,313.40124724650656,150.93943618503477,-0.52
19,1000,313.40124724650667,150.9394361850348,-0.52
0,981,312.2563554244429,152.01637291547743,-0.51
1,982,312.25635542444303,152.0163729154775,-0.51
2,983,312.2563554244429,152.01637291547743,-0.51
3,984,312.25635542444303,152.0163729154775,-0.51
4,985,312.2563554244429,152.01637291547743,-0.51
5,986,312.25635542444303,152.0163729154775,-0.51
6,987,312.2563554244429,152.01637291547743,-0.51
7,988,312.25635542444303,152.0163729154775,-0.51
8,989,312.2563554244429,152.01637291547743,-0.51
9,990,312.25635542444303,152.0163729154775,-0.51
10,991,312.2563554244429,152.01637291547743,-0.51
11,992,312.25635542444303,152.0163729154775,-0.51
12,993,312.2563554244429,152.01637291547743,-0.51
13,994,312.25635542444303,152.0163729154775,-0.51
14,995,312.2563554244429,152.01637291547743,-0.51
15,996,312.25635542444303,152.0163729154775,-0.51
16,997,312.2563554244429,152.01637291547743,-0.51
17,998,312.25635542444303,152.0163729154775,-0.51
18,999,312.2563554244429,152.01637291547743,-0.51
19,1000,312.25635542444303,152.0163729154775,-0.51
0,981,311.0991381338827,153.0941379174031,-0.5
1,982,311.0991381338827,153.0941379174031,-0.5
2,983,311.0991381338827,153.0941379174031,-0.5
3,984,311.0991381338827,153.0941379174031,-0.5
4,985,311.0991381338827,153.0941379174031,-0.5
5,986,311.0991381338827,153.0941379174031,-0.5
6,987,311.0991381338827,153.0941379174031,-0.5
7,988,311.0991381338827,153.0941379174031,-0.5
8,989,311.0991381338827,153.0941379174031,-0.5
9,990,311.0991381338827,153.0941379174031,-0.5
10,991,311.0991381338827,153.0941379174031,-0.5
11,992,311.0991381338827,153.0941379174031,-0.5
12,993,311.0991381338827,153.0941379174031,-0.5
13,994,311.0991381338827,153.0941379174031,-0.5
14,995,311.0991381338827,153.0941379174031,-0.5
15,996,311.0991381338827,153.0941379174031,-0.5
16,997,311.0991381338827,153.0941379174031,-0.5
17,998,311.0991381338827,153.0941379174031,-0.5
18,999,311.0991381338827,153.0941379174031,-0.5
19,1000,311.0991381338827,153.0941379174031,-0.5
0,981,309.929974274167,154.17270572877595,-0.49
1,982,309.9299742741671,154.17270572877598,-0.49
2,983,309.929974274167,154.17270572877595,-0.49
3,984,309.9299742741671,154.17270572877598,-0.49
4,985,309.929974274167,154.17270572877595,-0.49
5,986,309.9299742741671,154.17270572877598,-0.49
6,987,309.929974274167,154.17270572877595,-0.49
7,988,309.9299742741671,154.17270572877598,-0.49
8,989,309.929974274167,154.17270572877595,-0.49
9,990,309.9299742741671,154.17270572877598,-0.49
10,991,309.929974274167,154.17270572877595,-0.49
11,992,309.9299742741671,154.17270572877598,-0.49
12,993,309.929974274167,154.17270572877595,-0.49
13,994,309.9299742741671,154.17270572877598,-0.49
14,995,309.929974274167,154.17270572877595,-0.49
15,996,309.9299742741671,154.17270572877598,-0.49
16,997,309.929974274167,154.17270572877595,-0.49
17,998,309.9299742741671,154.17270572877598,-0.49
18,999,309.929974274167,154.17270572877595,-0.49
19,1000,309.9299742741671,154.17270572877598,-0.49
0,981,308.7492383396681,155.2520511835743,-0.48
1,982,308.7492383396682,155.25205118357434,-0.48
2,983,308.7492383396681,155.2520511835743,-0.48
3,984,308.7492383396682,155.25205118357434,-0.48
4,985,308.7492383396681,155.2520511835743,-0.48
5,986,308.7492383396682,155.25205118357434,-0.48
6,987,308.7492383396681,155.2520511835743,-0.48
7,988,308.7492383396682,155.25205118357434,-0.48
8,989,308.7492383396681,155.2520511835743,-0.48
9,990,308.7492383396682,155.25205118357434,-0.48
10,991,308.7492383396681,155.2520511835743,-0.48
11,992,308.7492383396682,155.25205118357434,-0.48
12,993,308.7492383396681,155.2520511835743,-0.48
13,994,308.7492383396682,155.25205118357434,-0.48
14,995,308.7492383396681,155.2520511835743,-0.48
15,996,308.7492383396682,155.25205118357434,-0.48
16,997,308.7492383396681,155.2520511835743,-0.48
17,998,308.7492383396682,155.25205118357434,-0.48
18,999,308.7492383396681,155.2520511835743,-0.48
19,1000,308.7492383396682,155.25205118357434,-0.48
0,981,307.55730037233394,156.33214941497917,-0.47
1,982,307.557300372334,156.3321494149792,-0.47
2,983,307.55730037233394,156.33214941497917,-0.47
3,984,307.557300372334,156.3321494149792,-0.47
4,985,307.55730037233394,156.33214941497917,-0.47
5,986,307.557300372334,156.3321494149792,-0.47
6,987,307.55730037233394,156.33214941497917,-0.47
7,988,307.557300372334,156.3321494149792,-0.47
8,989,307.55730037233394,156.33214941497917,-0.47
9,990,307.557300372334,156.3321494149792,-0.47
10,991,307.55730037233394,156.33214941497917,-0.47
11,992,307.557300372334,156.3321494149792,-0.47
12,993,307.55730037233394,156.33214941497917,-0.47
13,994,307.557300372334,156.3321494149792,-0.47
14,995,307.55730037233394,156.33214941497917,-0.47
15,996,307.557300372334,156.3321494149792,-0.47
16,997,307.55730037233394,156.33214941497917,-0.47
17,998,307.557300372334,156.3321494149792,-0.47
18,999,307.55730037233394,156.33214941497917,-0.47
19,1000,307.557300372334,156.3321494149792,-0.47
0,981,306.3545259180378,157.41297585830787,-0.46
1,982,306.3545259180378,157.41297585830787,-0.46
2,983,306.3545259180378,157.41297585830787,-0.46
3,984,306.3545259180378,157.41297585830787,-0.46
4,985,306.3545259180378,157.41297585830787,-0.46
5,986,306.3545259180378,157.41297585830787,-0.46
6,987,306.3545259180378,157.41297585830787,-0.46
7,988,306.3545259180378,157.41297585830787,-0.46
8,989,306.3545259180378,157.41297585830787,-0.46
9,990,306.3545259180378,157.41297585830787,-0.46
10,991,306.3545259180378,157.41297585830787,-0.46
11,992,306.3545259180378,157.41297585830787,-0.46
12,993,306.3545259180378,157.41297585830787,-0.46
13,994,306.3545259180378,157.41297585830787,-0.46
14,995,306.3545259180378,157.41297585830787,-0.46
15,996,306.3545259180378,157.41297585830787,-0.46
16,997,306.3545259180378,157.41297585830787,-0.46
17,998,306.3545259180378,157.41297585830787,-0.46
18,999,306.3545259180378,157.41297585830787,-0.46
19,1000,306.3545259180378,157.41297585830787,-0.46
0,981,305.1412759866667,158.49450625369602,-0.45
1,982,305.1412759866667,158.49450625369602,-0.45
2,983,305.1412759866667,158.49450625369602,-0.45
3,984,305.1412759866667,158.49450625369602,-0.45
4,985,305.1412759866667,158.49450625369602,-0.45
5,986,305.1412759866667,158.49450625369602,-0.45
6,987,305.1412759866667,158.49450625369602,-0.45
7,988,305.1412759866667,158.49450625369602,-0.45
8,989,305.1412759866667,158.49450625369602,-0.45
9,990,305.1412759866667,158.49450625369602,-0.45
10,991,305.1412759866667,158.49450625369602,-0.45
11,992,305.1412759866667,158.49450625369602,-0.45
12,993,305.1412759866667,158.49450625369602,-0.45
13,994,305.1412759866667,158.49450625369602,-0.45
14,995,305.1412759866667,158.49450625369602,-0.45
15,996,305.1412759866667,158.49450625369602,-0.45
16,997,305.1412759866667,158.49450625369602,-0.45
17,998,305.1412759866667,158.49450625369602,-0.45
18,999,305.1412759866667,158.49450625369602,-0.45
19,1000,305.1412759866667,158.49450625369602,-0.45
0,981,303.9179070158825,159.5767166485327,-0.44
1,982,303.9179070158825,159.5767166485327,-0.44
2,983,303.9179070158825,159.5767166485327,-0.44
3,984,303.9179070158825,159.5767166485327,-0.44
4,985,303.9179070158825,159.5767166485327,-0.44
5,986,303.9179070158825,159.5767166485327,-0.44
6,987,303.9179070158825,159.5767166485327,-0.44
7,988,303.9179070158825,159.5767166485327,-0.44
8,989,303.9179070158825,159.5767166485327,-0.44
9,990,303.9179070158825,159.5767166485327,-0.44
10,991,303.9179070158825,159.5767166485327,-0.44
11,992,303.9179070158825,159.5767166485327,-0.44
12,993,303.9179070158825,159.5767166485327,-0.44
13,994,303.9179070158825,159.5767166485327,-0.44
14,995,303.9179070158825,159.5767166485327,-0.44
15,996,303.9179070158825,159.5767166485327,-0.44
16,997,303.9179070158825,159.5767166485327,-0.44
17,998,303.9179070158825,159.5767166485327,-0.44
18,999,303.9179070158825,159.5767166485327,-0.44
19,1000,303.9179070158825,159.5767166485327,-0.44
0,981,302.6847708384842,160.65958339965388,-0.43
1,982,302.6847708384842,160.65958339965388,-0.43
2,983,302.6847708384842,160.65958339965388,-0.43
3,984,302.6847708384842,160.65958339965388,-0.43
4,985,302.6847708384842,160.65958339965388,-0.43
5,986,302.6847708384842,160.65958339965388,-0.43
6,987,302.6847708384842,160.65958339965388,-0.43
7,988,302.6847708384842,160.65958339965388,-0.43
8,989,302.6847708384842,160.65958339965388,-0.43
9,990,302.6847708384842,160.65958339965388,-0.43
10,991,302.6847708384842,160.65958339965388,-0.43
11,992,302.6847708384842,160.65958339965388,-0.43
12,993,302.6847708384842,160.65958339965388,-0.43
13,994,302.6847708384842,160.65958339965388,-0.43
14,995,302.6847708384842,160.65958339965388,-0.43
15,996,302.6847708384842,160.65958339965388,-0.43
16,997,302.6847708384842,160.65958339965388,-0.43
17,998,302.6847708384842,160.65958339965388,-0.43
18,999,302.6847708384842,160.65958339965388,-0.43
19,1000,302.6847708384842,160.65958339965388,-0.43
0,981,301.44221465329855,161.74308317529838,-0.42
1,982,301.44221465329855,161.74308317529838,-0.42
2,983,301.44221465329855,161.74308317529838,-0.42
3,984,301.44221465329855,161.74308317529838,-0.42
4,985,301.44221465329855,161.74308317529838,-0.42
5,986,301.44221465329855,161.74308317529838,-0.42
6,987,301.44221465329855,161.74308317529838,-0.42
7,988,301.44221465329855,161.74308317529838,-0.42
8,989,301.44221465329855,161.74308317529838,-0.42
9,990,301.44221465329855,161.74308317529838,-0.42
10,991,301.44221465329855,161.74308317529838,-0.42
11,992,301.44221465329855,161.74308317529838,-0.42
12,993,301.44221465329855,161.74308317529838,-0.42
13,994,301.44221465329855,161.74308317529838,-0.42
14,995,301.44221465329855,161.74308317529838,-0.42
15,996,301.44221465329855,161.74308317529838,-0.42
16,997,301.44221465329855,161.74308317529838,-0.42
17,998,301.44221465329855,161.74308317529838,-0.42
18,999,301.44221465329855,161.74308317529838,-0.42
19,1000,301.44221465329855,161.74308317529838,-0.42
0,981,300.1905809995256,162.8271929568319,-0.41
1,982,300.1905809995256,162.8271929568319,-0.41
2,983,300.1905809995256,162.8271929568319,-0.41
3,984,300.1905809995256,162.8271929568319,-0.41
4,985,300.1905809995256,162.8271929568319,-0.41
5,986,300.1905809995256,162.8271929568319,-0.41
6,987,300.1905809995256,162.8271929568319,-0.41
7,988,300.1905809995256,162.8271929568319,-0.41
8,989,300.1905809995256,162.8271929568319,-0.41
9,990,300.1905809995256,162.8271929568319,-0.41
10,991,300.1905809995256,162.8271929568319,-0.41
11,992,300.1905809995256,162.8271929568319,-0.41
12,993,300.1905809995256,162.8271929568319,-0.41
13,994,300.1905809995256,162.8271929568319,-0.41
14,995,300.1905809995256,162.8271929568319,-0.41
15,996,300.1905809995256,162.8271929568319,-0.41
16,997,300.1905809995256,162.8271929568319,-0.41
17,998,300.1905809995256,162.8271929568319,-0.41
18,999,300.1905809995256,162.8271929568319,-0.41
19,1000,300.1905809995256,162.8271929568319,-0.41
0,981,298.9302077344597,163.91189004024432,-0.4
1,982,298.93020773445977,163.91189004024434,-0.4
2,983,298.9302077344597,163.91189004024432,-0.4
3,984,298.93020773445977,163.91189004024434,-0.4
4,985,298.9302077344597,163.91189004024432,-0.4
5,986,298.93020773445977,163.91189004024434,-0.4
6,987,298.9302077344597,163.91189004024432,-0.4
7,988,298.93020773445977,163.91189004024434,-0.4
8,989,298.9302077344597,163.91189004024432,-0.4
9,990,298.93020773445977,163.91189004024434,-0.4
10,991,298.9302077344597,163.91189004024432,-0.4
11,992,298.93020773445977,163.91189004024434,-0.4
12,993,298.9302077344597,163.91189004024432,-0.4
13,994,298.93020773445977,163.91189004024434,-0.4
14,995,298.9302077344597,163.91189004024432,-0.4
15,996,298.93020773445977,163.91189004024434,-0.4
16,997,298.9302077344597,163.91189004024432,-0.4
17,998,298.93020773445977,163.91189004024434,-0.4
18,999,298.9302077344597,163.91189004024432,-0.4
19,1000,298.93020773445977,163.91189004024434,-0.4
0,981,297.6614280145099,164.9971520374249,-0.39
1,982,297.66142801451,164.99715203742497,-0.39
2,983,297.6614280145099,164.9971520374249,-0.39
3,984,297.66142801451,164.99715203742497,-0.39
4,985,297.6614280145099,164.9971520374249,-0.39
5,986,297.66142801451,164.99715203742497,-0.39
6,987,297.6614280145099,164.9971520374249,-0.39
7,988,297.66142801451,164.99715203742497,-0.39
8,989,297.6614280145099,164.9971520374249,-0.39
9,990,297.66142801451,164.99715203742497,-0.39
10,991,297.6614280145099,164.9971520374249,-0.39
11,992,297.66142801451,164.99715203742497,-0.39
12,993,297.6614280145099,164.9971520374249,-0.39
13,994,297.66142801451,164.99715203742497,-0.39
14,995,297.6614280145099,164.9971520374249,-0.39
15,996,297.66142801451,164.99715203742497,-0.39
16,997,297.6614280145099,164.9971520374249,-0.39
17,998,297.66142801451,164.99715203742497,-0.39
18,999,297.6614280145099,164.9971520374249,-0.39
19,1000,297.66142801451,164.99715203742497,-0.39
0,981,296.38457027943645,166.0829568772219,-0.38
1,982,296.38457027943645,166.0829568772219,-0.38
2,983,296.38457027943645,166.0829568772219,-0.38
3,984,296.38457027943645,166.0829568772219,-0.38
4,985,296.38457027943645,166.0829568772219,-0.38
5,986,296.38457027943645,166.0829568772219,-0.38
6,987,296.38457027943645,166.0829568772219,-0.38
7,988,296.38457027943645,166.0829568772219,-0.38
8,989,296.38457027943645,166.0829568772219,-0.38
9,990,296.38457027943645,166.0829568772219,-0.38
10,991,296.38457027943645,166.0829568772219,-0.38
11,992,296.38457027943645,166.0829568772219,-0.38
12,993,296.38457027943645,166.0829568772219,-0.38
13,994,296.38457027943645,166.0829568772219,-0.38
14,995,296.38457027943645,166.0829568772219,-0.38
15,996,296.38457027943645,166.0829568772219,-0.38
16,997,296.38457027943645,166.0829568772219,-0.38
17,998,296.38457027943645,166.0829568772219,-0.38
18,999,296.38457027943645,166.0829568772219,-0.38
19,1000,296.38457027943645,166.0829568772219,-0.38
0,981,295.0999582397239,167.1692828062906,-0.37
1,982,295.0999582397239,167.1692828062906,-0.37
2,983,295.0999582397239,167.1692828062906,-0.37
3,984,295.0999582397239,167.1692828062906,-0.37
4,985,295.0999582397239,167.1692828062906,-0.37
5,986,295.0999582397239,167.1692828062906,-0.37
6,987,295.0999582397239,167.1692828062906,-0.37
7,988,295.0999582397239,167.1692828062906,-0.37
8,989,295.0999582397239,167.1692828062906,-0.37
