Variable,rb,rnb,State variable,Smoothing,Residuals,Standard deviation,Variance,Lag-1 AC,Lag-2 AC,Lag-3 AC,Coefficient of variation,Skewness,Kurtosis,Smax,Smax/Var,Smax/Mean
Non-breeding,2.1,-1.5,194.3297002794258,232.45306929923305,-38.12336901980726,15.279810099902988,233.4725966890974,0.46045383983405513,0.2270693702529343,0.121995236464433,0.0663875281496716,-0.33014408703141235,0.16060014934536113,20.50082702684046,0.08780827950502595,0.08907173730808084
Breeding,2.1,-1.5,38.47969556572653,44.45865498569063,-5.978959419964099,5.141229997379956,26.4322458859595,0.4529078495995374,0.21864762689402495,0.11615974436090247,0.11699365932018273,0.08431241990584379,-0.03508963362565233,2.337300041297715,0.08842608575078599,0.053187522227168896
Non-breeding,2.1,-1.4,225.42672148204997,254.49192126656808,-29.065199784518114,12.581983342817674,158.3063048389414,0.37876377332351696,0.1586006957675977,0.07960386826240766,0.049804782190508566,-0.42244202773932543,0.3138356828941916,12.028001933250604,0.0759792981428486,0.04761189076080969
Breeding,2.1,-1.4,48.31356436341145,53.003861210973575,-4.690296847562124,5.4120264712539115,29.290030525553064,0.371755213305201,0.15077635905538328,0.07461386643343218,0.10303811037441146,0.06884307246492473,-0.0003641741198671803,2.2448630198921937,0.07664256334365174,0.042739340771460625
Non-breeding,2.1,-1.3,251.64326729518075,271.8550057786395,-20.21173848345876,9.81707762756591,96.3750131456551,0.2982648394815496,0.10340119315555621,0.052365992530677585,0.036306219421266855,-0.528342509262031,0.5053167027475894,6.322159330414787,0.06559956905904517,0.02338106232568932
Breeding,2.1,-1.3,58.54506263279239,61.849530326662624,-3.3044676938702366,5.617351193412815,31.554634430136375,0.2918815204083882,0.0961481831689967,0.04835094821047547,0.0914750305372358,0.05595604755948615,0.024156513338051588,2.0921881336957657,0.06630367207479398,0.03406996764665306
Non-breeding,2.1,-1.2,272.1979554493102,284.79075960787316,-12.592804158562956,7.16455074910441,51.33078743649256,0.21870716043153496,0.06059082271483375,0.036073172021316206,0.025254479517662545,-0.6559502046359302,0.7777411612665979,2.9048745557631555,0.05659127203838676,0.010239454997100838
Breeding,2.1,-1.2,68.98990022101896,70.9830833043891,-1.9931830833701412,5.766307273558406,33.25029957309258,0.21274734592505487,0.05383490414736138,0.033635970911947116,0.08169577362144216,0.04561171533368327,0.03959596480419027,1.9053204805012705,0.05730235531601432,0.026994161647454662
Non-breeding,2.1,-1.1,286.8387001407724,293.5701137856525,-6.731413644880092,4.784811628128835,22.894422316676913,0.14014292787808055,0.029507666829795352,0.0258892452900399,0.01634130305200018,-0.7931640713339136,1.19257852861806,1.1792149695068157,0.051506648789641826,0.004027307797632523
Breeding,2.1,-1.1,79.50603251382782,80.39012379090244,-0.8840912770746172,5.867770787905802,34.43073401940068,0.13385936032125081,0.023317358665384678,0.02728274762374923,0.0733209656093357,0.03806142071463639,0.04829004869547374,1.707059781773765,0.04957953498208572,0.021330634081769387
Non-breeding,2.1,-1.0,295.77231813416,298.46842529659494,-2.6961071624349415,2.908957510871674,8.462033800056725,0.06340750683419975,0.009115834266962606,0.012470388425685371,0.009759317316271313,-0.7187031846032635,1.4084430661388458,0.39024666010900755,0.04611736012049391,0.0013092460008044763
Breeding,2.1,-1.0,89.99417183469558,90.04898278208803,-0.05481094739245407,5.93102627687063,35.17707269692988,0.05480381001962162,0.004473203112926993,0.02643184728212032,0.06610290831706371,0.03356177165123404,0.05310666040078756,1.5559319052473686,0.04423142080788218,0.01734128619211385
Non-breeding,2.1,-0.9,299.54419974186453,299.9898553972187,-0.4456556553541873,2.1117929161635915,4.459669320758726,-0.014082670347059942,-0.0009560365833071653,-0.007894053292746728,0.007042254133577438,-0.13840814092727008,0.1652379707008973,0.17754402643396375,0.03981102939797296,0.0005920609660524626
Breeding,2.1,-0.9,100.39357711220042,99.93625754041733,0.45731957178308846,5.96603635014654,35.593589731269844,-0.024761517142936052,-0.002494118732037105,0.028279862167425694,0.05987323470956005,0.03216529139590924,0.05638213205992738,1.6708191556833016,0.04694157482563344,0.016767807233188936
Non-breeding,2.1,-0.8,298.9045952401018,298.79917752913246,0.10541771096933417,2.705460690096549,7.319517545657695,-0.09998787528598956,0.005825055226068306,0.004158843228317224,0.009059474843052574,-0.4795308357639156,0.6211933411987662,0.3366410880975364,0.0459922509916311,0.0011272725121903875
Breeding,2.1,-0.8,110.67637070750091,110.01995675041258,0.6564139570883327,5.9838291101527314,35.80621081951123,-0.10507454163335643,0.0029237818299304853,0.029881876670292688,0.054516095912009684,0.033619490891760674,0.05943705985082349,1.8642022187079637,0.0520636553279784,0.016983945410812478
Non-breeding,2.1,-0.7,294.6848290078395,294.96775168059384,-0.2829226727543528,3.7508109226917745,14.068582577783921,-0.1847120226079448,0.02636829192791108,0.012172920844263982,0.012724415539936534,-0.46153722279528675,0.3593726499462766,0.7423751751806462,0.05276829922816467,0.0025184661157893235
Breeding,2.1,-0.7,120.84091967769852,120.27532976870725,0.5655899089912708,5.996845649286761,35.96215774136955,-0.1863163517974636,0.02145877774798239,0.02791301995669376,0.0499525846364889,0.03728289593148174,0.062216809288794785,2.048614943361753,0.05696585166259646,0.01706457316573172
Non-breeding,2.1,-0.6,287.6956767535688,288.882304744371,-1.186627990802208,4.7523483931983375,22.584815250334824,-0.2689340477390071,0.06057608724507623,0.006376911196385178,0.016460234875003817,-0.34845599150756673,0.17531643910197472,1.3911209669279616,0.06159541052288829,0.004818286868014354
Breeding,2.1,-0.6,130.90313679477939,130.67742228338915,0.2257145113902368,6.01992088254633,36.23944743211739,-0.2686154696187267,0.05407329997158372,0.01852710667871062,0.046136306856174265,0.042159795831891764,0.06381905745923623,2.235535383963109,0.061687899302290544,0.01713300697379449
Non-breeding,2.1,-0.5,278.6528843431501,281.0106295015444,-2.357745158394266,5.623759485099721,31.626670746249083,-0.3539725741162595,0.11005966106320325,-0.013947690004337956,0.020022414322631972,-0.2597909859077614,0.0879933817766226,2.3282387404693807,0.07361630818335532,0.008289287766874359
Breeding,2.1,-0.5,140.88414422856135,141.19896701828222,-0.3148227897208642,6.072101047578951,36.8704111320094,-0.35210414244661226,0.10197357411833614,-0.002783155453631368,0.04305621381180838,0.04701839806844324,0.06303828558815566,2.728901883696498,0.0740133293856161,0.019350169250350466
Non-breeding,2.1,-0.4,268.1300138402799,271.72811292535573,-3.5980990850758303,6.384654511416361,40.763813230149296,-0.44037788697976177,0.17634044207935168,-0.052460984069548446,0.023505700376509186,-0.19714861570804262,0.041069212623420094,3.667714865743775,0.08997477358254352,0.013503033961584967
Breeding,2.1,-0.4,150.79307817679347,151.82085672138754,-1.0277785445940708,6.1802563354751765,38.19556837218106,-0.43702976597794735,0.16663893678019198,-0.04131482898308707,0.0407496349947268,0.05054400676377553,0.05837232306627709,3.4533718520417156,0.09041289341192019,0.022769871479925256
Non-breeding,2.1,-0.3,256.5335546169866,261.37944027270413,-4.845885655717552,7.09530844546553,50.34340193629448,-0.5285057114129346,0.26095144986060526,-0.11438860118976034,0.027153146770605718,-0.15211854460333607,0.010793659933268503,5.674551901973565,0.1127168940461007,0.021716031351699548
Breeding,2.1,-0.3,160.60327910227912,162.51454531589263,-1.9112662136135157,6.386787443328508,40.7910538462587,-0.5238039245875226,0.24988991477490352,-0.10317696301547792,0.039335031959410675,0.051371480084228614,0.04745766623614548,4.618552597690896,0.11322464516602587,0.028444803533607472
Non-breeding,2.1,-0.2,244.08746145605735,250.26765931162052,-6.180197855563165,7.854059716865616,61.6862540360912,-0.618667365597369,0.36540304505051185,-0.20586928829928847,0.03138663856718105,-0.11771500674306222,-0.014683925805010099,9.015838393365115,0.14615636067137674,0.036029374773533684
Breeding,2.1,-0.2,170.21593458546445,173.2655950731635,-3.049660487699043,6.766583295068546,45.78664948910071,-0.6130555392912862,0.3537932489266815,-0.1952336943370216,0.039085706932725915,0.047624760906638836,0.024510336533573894,6.720797855481449,0.1467850985052161,0.038821237229856594
Non-breeding,2.1,-0.1,230.81576729685787,238.6736832329678,-7.857915936109919,8.834720681577126,78.05228952148661,-0.7110778937068536,0.4910077314192366,-0.33356438188547743,0.0370158529926249,-0.08751680731967881,-0.04988638752452369,15.54830128183864,0.19920365407805787,0.0651445195923092
Breeding,2.1,-0.1,179.40141265363405,184.05156614489252,-4.6501534912584646,7.471274239644063,55.81993876396898,-0.7054138130649413,0.48032185708522335,-0.3246913473948662,0.04062578393823105,0.03636617249691107,-0.024496901174272185,11.161270915137372,0.19995132854466374,0.06069050153030325
Non-breeding,2.1,0.0,216.62740964077256,226.81650606902224,-10.189096428249684,10.435427184401446,108.8981405209447,-0.8056343147828844,0.6384488934188849,-0.5040505325973023,0.046001112018002874,-0.0537956694873379,-0.11932382874535076,31.867126095734232,0.292632417259734,0.1404756327956473
Breeding,2.1,0.0,187.78663719203573,194.87653240461336,-7.0898952125776304,8.876907307699781,78.79948334949378,-0.8010449511370062,0.630451854031275,-0.4981402414766247,0.04559205711928819,0.015232536427330962,-0.12076432711068133,23.106792640056515,0.2932353317289225,0.11867716687491107
Non-breeding,2.2,-2.1,18.501995686486442,51.0095419252866,-32.50754623880016,17.946222618975018,322.06690628981056,0.9026652287364438,0.8230123055880103,0.7529106170876276,0.3932750428489427,0.4223740989547276,-0.29116828578305964,46.9629659418835,0.1458174218608604,1.029150414281584
Breeding,2.2,-2.1,2.1685265581335234,6.0123246749165995,-3.843798116783076,2.2435906935310923,5.033699200099327,0.8992911945893828,0.8175138530499904,0.7460086258048085,0.4165524030466119,0.5317878817418296,-0.10482762077209212,0.7303886051561137,0.14509977178248978,0.1356063427758312
Non-breeding,2.2,-2.0,48.52301416214031,101.26819758842858,-52.745183426288264,23.105572876782915,533.8674979643263,0.809358649744833,0.6661557316975328,0.5524214645132391,0.23944736068575137,0.115520895805618,-0.3030674647701812,87.64775463324321,0.16417510893142992,0.9083100267144094
Breeding,2.2,-2.0,6.334162080822491,12.782454860535399,-6.448292779712908,3.3191759047554217,11.01692868670897,0.8032007130867179,0.6572937347622781,0.5426754763287973,0.2724918243404869,0.29711910473559255,-0.17166978411726097,1.7827673518816176,0.1618207217799623,0.1463584763292854
Non-breeding,2.2,-1.9,85.19051080080527,146.7018113943225,-61.511300593517234,24.477244424531136,599.1354946182406,0.7198138297743486,0.5305288860191925,0.39585864970171064,0.1719542329917658,-0.03971762652633369,-0.22153803148802173,84.92850763076922,0.14175175464255257,0.596628286072442
Breeding,2.2,-1.9,12.104967173736455,19.8790853231772,-7.774118149440746,4.093451361845685,16.756344051796294,0.7118417782702013,0.5202291954707446,0.385915277430852,0.21234760600277405,0.20378624479186047,-0.15967361120759038,2.3346952812507564,0.13933202099657743,0.12111221311691275
Non-breeding,2.2,-1.8,124.53666694932865,187.05826215390445,-62.5215952045758,23.790151789714365,565.9713221776497,0.6330685039416988,0.41414226419286465,0.27677337920804884,0.1298984859770232,-0.14953377547459634,-0.11603881344027211,66.04002077355696,0.11668439404219146,0.3605903311674165
Breeding,2.2,-1.8,19.12466131977635,27.288663480379697,-8.164002160603346,4.703188264780813,22.119979853971955,0.6242052918195061,0.40356595234296666,0.2676604194733409,0.1761969375813624,0.15510578461847804,-0.1279700300516474,2.5405481398749954,0.1148530946522903,0.09517730884303915
Non-breeding,2.2,-1.7,164.64228279535743,222.22595079131676,-57.58366799595933,21.830865851224758,476.5867038141712,0.5488404313297213,0.31546479302529584,0.1889257586895448,0.09976730046301834,-0.24669474966391775,0.012152975918219306,48.43915569143791,0.10163765649308823,0.22136748184779345
Breeding,2.2,-1.7,27.251404322488483,35.014774246664764,-7.763369924176281,5.195103260085197,26.989097882947842,0.5398231926812075,0.3052764277528835,0.1808861348079368,0.15086350027851522,0.12361954578859241,-0.08406548414770364,2.755929722084377,0.10211270247108255,0.08003097986322341
Non-breeding,2.2,-1.6,203.56011505905727,252.24191708317247,-48.6818020241152,19.092412760645782,364.5202250228699,0.4668065765174771,0.23285130728507564,0.12635752519400464,0.07657117697890362,-0.34295802187249497,0.1591630576402882,32.35478114286766,0.08875990664396667,0.12976063864022683
Breeding,2.2,-1.6,36.303602424362346,43.06085697551837,-6.757254551156024,5.591755437797852,31.267728876141845,0.45816857797170857,0.2233467545086004,0.11926645723066664,0.1315416174346557,0.09976292252833613,-0.04173889664500865,2.791472021026904,0.0892764559934788,0.06566716816464974
Non-breeding,2.2,-1.5,239.28715424025876,277.15351513871303,-37.866360898454275,15.929163139496465,253.73823832469287,0.3865480400583251,0.16467363812819538,0.08363917305981235,0.05797709183583191,-0.4456873947339723,0.33120332319305984,19.548587131867148,0.07704233804465864,0.07115064498239865
Breeding,2.2,-1.5,46.05006770682316,51.43039251145949,-5.380324804636331,5.9065743418339505,34.88762045561116,0.3786160310129587,0.15589531235641346,0.07729824316307995,0.11601429569898421,0.08015074983592022,-0.0073639365436520944,2.708091093479812,0.07762326745458087,0.053191115986394664
Non-breeding,2.2,-1.4,270.1252142783686,297.07602795035626,-26.950813671987646,12.613763154950602,159.1070209291894,0.30767369996931965,0.10958806116153895,0.05611942263147546,0.042738099912934244,-0.5635839833402725,0.549536462902632,10.620400349865275,0.0667500421278825,0.03598416473277133
Breeding,2.2,-1.4,56.256803590415785,60.1194023922588,-3.8625988018430135,6.149465906811996,37.815930939043085,0.30056133078020436,0.10143423669273714,0.05044216817662883,0.1031113372747247,0.06375227873490029,0.017541548738399745,2.5485310354167576,0.06739305293117946,0.042732563629122096
Non-breeding,2.2,-1.3,294.92384635859577,312.18092801896313,-17.257081660367362,9.362564435751716,87.65761281360284,0.22986989696177712,0.06661009399858643,0.039796205157438196,0.03013448702835641,-0.710144989081599,0.865959602353823,5.066478856760063,0.057798503679692255,0.016307043058146904
Breeding,2.2,-1.3,66.72113698817077,69.11954951891724,-2.3984125307464694,6.329011194271234,40.056382697210594,0.22342426860345857,0.05890004373371196,0.03498604201391812,0.09215435850205418,0.05046773908278388,0.03362750664526802,2.3424735801770633,0.05847940883439248,0.03410787932949518
Non-breeding,2.2,-1.2,313.15610630177184,322.74471117169725,-9.588604869925405,6.359523475518641,40.44353883567269,0.1530754302090618,0.035157349128542556,0.03073293781166105,0.019771275687693046,-0.9005520899122841,1.3991944626159944,2.1169882023847286,0.05234428695733884,0.0065815556052379745
Breeding,2.2,-1.2,77.28576742861532,78.41455524479267,-1.1287878161773506,6.453687820887911,41.65008648947695,0.1466699939580131,0.027664215841053354,0.027856058865236896,0.08272423247568607,0.04054732752286126,0.04296060365680316,2.1112346845633256,0.050689803131543004,0.027062088174032498
Non-breeding,2.2,-1.1,324.8665284645452,329.01617007002466,-4.149641605479474,3.821562530780498,14.604340176665444,0.07798850219680466,0.014769497323850547,0.022246424977655416,0.011638795239020163,-1.0528588393927583,2.218300551712635,0.6957294380402836,0.0476385396138545,0.0021188852480861125
Breeding,2.2,-1.1,87.8392485540558,87.98713790368731,-0.14788934963151235,6.532418838449948,42.67249588093577,0.06979932603678564,0.007478394816904962,0.026341649732397093,0.0745480772918484,0.03423545952054571,0.04811424912851159,1.9317654978538779,0.045269569027409695,0.022045341427909468
Non-breeding,2.2,-1.0,330.54513712590375,331.34210060696296,-0.7969634810592083,2.3039498015355098,5.308184687995515,0.00478834639900817,0.003685441459130405,-0.00027426760016648126,0.006957444625011401,-0.4271125451731528,0.90946944810701,0.21577246409265546,0.04064901219066962,0.0006515875343839489
Breeding,2.2,-1.0,98.31051863518279,97.81578891213995,0.4947297230428376,6.575016083657581,43.23083650035587,-0.007615421980113434,-0.0015371389809392738,0.027870731982112214,0.06744210691541387,0.03157948903298589,0.05144715137387899,1.983460405764388,0.04588068532395991,0.020345007076186274
Non-breeding,2.2,-0.9,330.974390064535,330.6891008737125,0.28528919082248194,2.700686310548347,7.293706547983244,-0.0796385329066717,0.004594346835287558,0.003545473055857672,0.008171889445019067,-0.6063085889328987,0.9826876601172635,0.32533248898815625,0.044604548708929444,0.0009844094527010426
Breeding,2.2,-0.9,108.66234615269742,107.86750166230377,0.7948444903936576,6.592486941315872,43.4608840714203,-0.0858946161027559,0.0010828233781592003,0.029790491784497348,0.06127984741326323,0.032319421867233314,0.05449880319694756,2.2130022563994824,0.05091940266937054,0.020570756044652708
Non-breeding,2.2,-0.8,327.08086439945157,327.0698745593854,0.010989840066145007,3.9876303008034,15.901195415885416,-0.16351885293457372,0.02057167914267753,0.015053378047779226,0.012201786251446519,-0.6016284845028377,0.5679654930430117,0.8185504001903002,0.05147728700777818,0.0025046898197021382
Breeding,2.2,-0.8,118.88513028540623,118.11561370176274,0.7695165836434938,6.5972016470307135,43.523069571584756,-0.16528681596355338,0.016061799997730664,0.029109676033648956,0.0559730741932137,0.03580604843458208,0.05747454194217024,2.4302388145000813,0.055837946138034576,0.020619035880533466
Non-breeding,2.2,-0.7,319.80895386103595,320.7949928405037,-0.9860389794677644,5.254595330390156,27.610772086158036,-0.24603768503906076,0.049935726926511624,0.012540392259237768,0.01639108442586155,-0.4338624634699738,0.24922197400008916,1.6194435609775317,0.05865259964205778,0.005051661348187903
Breeding,2.2,-0.7,128.98997857006142,128.52842253018235,0.46155603987907057,6.603601599564098,43.607554085765514,-0.24595037513532214,0.04437962885704357,0.022343982670564724,0.051464898270632206,0.04103494557528569,0.05966053382944189,2.629723653313459,0.06030431443463737,0.020494643454351653
Non-breeding,2.2,-0.6,310.02401553543655,312.41650678339124,-2.3924912479546947,6.339289414552202,40.186590281453604,-0.32939242308142924,0.09392158464820277,-0.0032996412931595638,0.0203022379333759,-0.31135457032955366,0.11673162115226426,2.808378591209041,0.06988347534687778,0.00899412641341798
Breeding,2.2,-0.6,138.99895201587185,139.08529238891833,-0.08634037304648245,6.6293985746428925,43.94892546147722,-0.32803209545831713,0.08723141676818638,0.005325046971989333,0.0477288372600203,0.04673162574733263,0.05969905695691531,3.0847832711333534,0.07019018642076413,0.022209121547392848
Non-breeding,2.2,-0.5,298.4467731990817,302.37307147492595,-3.9262982758442604,7.25253076653134,52.59920251948366,-0.41425627853038677,0.15405127522531623,-0.035526753180939646,0.023995507859049327,-0.22911772620732665,0.05373314037218368,4.45655541429599,0.0847266726647653,0.014744826862578489
Breeding,2.2,-0.5,148.93060648031056,149.7598943242257,-0.8292878439151536,6.6984411801936785,44.869114244514485,-0.4117008497740455,0.14608516742679253,-0.026896612833213828,0.04477898629762335,0.05156683841066131,0.05612293730681312,3.817675269122193,0.08508470321740141,0.025521106174713818
Non-breeding,2.2,-0.4,285.6160584626882,291.0513543664346,-5.4352959037464075,8.056647747025218,64.90957291964654,-0.5009903534048956,0.23194290601030948,-0.08914680089212548,0.027688832340054835,-0.1721144618035005,0.01625863460656093,6.8232309482159375,0.10511902391751392,0.023449864469050754
Breeding,2.2,-0.4,158.7792763724954,160.51545355467792,-1.73617718218253,6.8465307748844895,46.87498365144041,-0.4972418633260862,0.22272142739340114,-0.08014961714216488,0.04269416076507119,0.05428925279178638,0.04689771653707377,4.946706107200137,0.10552976709247622,0.030847077555409844
Non-breeding,2.2,-0.3,271.8692888892951,278.8134583105278,-6.9441694212326865,8.850928730132365,78.33893938588251,-0.58991034232865,0.32929350781785083,-0.17028328537976894,0.0317490348833194,-0.13033665067801417,-0.012987437274240368,10.54586157087669,0.1346183858697628,0.03782890328204172
Breeding,2.2,-0.3,168.48421272496603,171.33910130854912,-2.85488858358309,7.134240521411945,50.89738781735618,-0.5851777983555436,0.31921312892398884,-0.1611961115280218,0.04167349948089879,0.053439511012168414,0.027554127930827555,6.876740215425802,0.13510988501222868,0.04016935354754567
Non-breeding,2.2,-0.2,257.3218699177144,265.96808364774336,-8.646213730028933,9.79778902941823,95.9966698649882,-0.6813225782669977,0.44775507622934896,-0.28584170205737186,0.03683697943761131,-0.0964703773912605,-0.0475698910995347,17.31337318605117,0.18035389363402993,0.06509349916959044
Breeding,2.2,-0.2,177.8777176103582,182.207168804248,-4.32945119388981,7.679318510573824,58.971932786841776,-0.6761566098213697,0.43780299084921737,-0.27750998095096163,0.04217947996099618,0.0465889386298734,-0.01256524749191414,10.6701741556404,0.1809364837033322,0.058607075140648564
Non-breeding,2.2,-0.1,241.86948059527043,252.78838034092055,-10.918899745650123,11.23130599093589,126.14223426203245,-0.7753707237383496,0.588642994070211,-0.4430778148222001,0.044421118018245276,-0.06287619909487727,-0.11047632404245909,32.58885422095744,0.25835006341540884,0.12889269872950113
Breeding,2.2,-0.1,186.61956693087197,193.11299959344004,-6.493432662568068,8.7561474810194,76.67011870936238,-0.770693161435581,0.5803361195834467,-0.43669835861274403,0.04537989373247933,0.03020242486064099,-0.09556241778061512,19.84765121313081,0.2588707510466807,0.10286308046359356
Non-breeding,2.2,0.0,225.62621178257356,239.48361394770737,-13.857402165133806,14.160954695257148,200.53263788112548,-0.8713394655158536,0.7516475262937036,-0.647714833885646,0.059102832927589596,-0.01994641824961467,-0.2334793051565622,82.10087231709394,0.40941401451948606,0.3426600991380726
Breeding,2.2,0.0,194.42278005585393,204.0506259482865,-9.62784589243256,11.236681567847489,126.26301265720349,-0.8681842755538962,0.7464507519135304,-0.6441123799510204,0.055123457934754046,0.0058453667162561,-0.23551402949840217,51.67813473785383,0.409289574597407,0.2535159040654681
Non-breeding,2.3,-2.2,16.419996087727498,52.78490045451833,-36.36490436679083,20.85844642218612,435.07478714720895,0.9039099244156539,0.825649934386325,0.7568610561923457,0.44777317955238527,0.5115562585876335,-0.20394782396865074,62.11644623246579,0.14277188213953776,1.3334683738680317
Breeding,2.3,-2.2,1.729368049404442,5.607086000152698,-3.8777179507482558,2.3455983859428917,5.501831788137899,0.9000645736655498,0.8194052265118327,0.7490293136760232,0.47264175799720287,0.6269628631895292,0.029768912673620848,0.782092553772362,0.14215130230963713,0.15759287768391692
Non-breeding,2.3,-2.1,45.38540221220036,107.06349440676041,-61.67809219456005,27.45719780105583,753.8977110863051,0.8114830493875541,0.6699391387794927,0.5575889377557813,0.2706283881829705,0.1631975603893257,-0.3067531751236512,124.08542289604316,0.16459185519643796,1.223032235069054
Breeding,2.3,-2.1,5.361996250867032,12.158188104323465,-6.796191853456433,3.528754913444394,12.452111239157954,0.8044396123931705,0.6598304421401325,0.5463871576185807,0.305968236620361,0.35507813705646185,-0.12964179515719582,2.017155188166689,0.16199302667834942,0.17490175176562311
Non-breeding,2.3,-2.0,82.560097033085,156.43992891404633,-73.87983188096133,29.47399919766963,868.7166287042301,0.7230036277584658,0.5351938603859708,0.40134010121483016,0.19487285741046423,-0.013110161129939001,-0.2434109727340062,124.36853136559002,0.14316352105645427,0.8222858023648076
Breeding,2.3,-2.0,10.634928195914274,19.029511204718638,-8.394583008804364,4.382784485039162,19.20879984229999,0.7138396531980326,0.5234436656096919,0.38984891658793913,0.23817458829957955,0.24467047514195356,-0.14447793060614234,2.696277769497683,0.14036680019748912,0.14652439559452377
Non-breeding,2.3,-1.9,123.89804082998145,200.6446086996883,-76.74656786970684,28.99013017841837,840.4276477616435,0.6373312755992999,0.4193665960827781,0.282018244808744,0.14798468889289904,-0.13698665056135298,-0.14150116632727935,99.31743667721292,0.11817488030258219,0.5069815098401678
Breeding,2.3,-1.9,17.240367162046468,26.21828214537956,-8.977914983333093,5.061445585064083,25.618231410564704,0.6271301317658682,0.40734244324573105,0.27145809623742273,0.19777886725343505,0.18581021486890803,-0.1256582822655707,2.9642391890634654,0.11570819006034283,0.11582933358233274
Non-breeding,2.3,-1.8,167.3664707350128,239.51800776390786,-72.15153702889506,26.925669990214683,724.9917044219475,0.5542245808149123,0.3210895385707734,0.1937664567118438,0.11443055679757984,-0.24560051557527962,-0.007640183816466616,74.31241200107617,0.10250105145730896,0.31581797910115805
Breeding,2.3,-1.8,25.056088464534813,33.72819743638167,-8.672108971846857,5.61550853001964,31.533936050723334,0.5438665442102244,0.3095704835017977,0.18441156933290492,0.16957869606526996,0.14738580881331895,-0.08748048514432387,3.2428096993414868,0.10283555132874389,0.09792727363201355
Non-breeding,2.3,-1.7,210.7652710107856,273.03130916549446,-62.266038154708866,23.852915662701726,568.9615856119613,0.4734286799037631,0.2387924195748065,0.13076737338910782,0.0885502816875367,-0.35239818114507787,0.1520346565273428,51.0699895462582,0.08975999581997889,0.1895894834849091
Breeding,2.3,-1.7,33.90408323827553,41.567304300507594,-7.663221062232061,6.06859492664279,36.827844383674616,0.4635644511763601,0.22813052512901047,0.12244423992819323,0.14809436280056976,0.11809928900813452,-0.04761522240057988,3.3202615289359048,0.09015628214199092,0.08102567750901583
Non-breeding,2.3,-1.6,251.67694637328194,301.179651053269,-49.50270467998709,20.185875867243855,407.46958452777784,0.39458269461327683,0.1708454563403917,0.0876268828260001,0.06771928511655513,-0.465322642900986,0.3433769329985379,31.84114246624297,0.07814360549915428,0.10682020534008027
Breeding,2.3,-1.6,43.54046857332888,49.742308727404144,-6.2018401540752635,6.434122927642777,41.397937848018465,0.385623230976107,0.1610867428596439,0.08004225313515523,0.1308156381873527,0.09394563078826414,-0.013933602771896836,3.2551351017516663,0.0786303683459314,0.06618191484844743
Non-breeding,2.3,-1.5,287.9108428069588,324.0221902240296,-36.11134741707082,16.248331414379933,264.00827375152585,0.317324424470243,0.11583101589243455,0.05969926009533053,0.05054357014183543,-0.5936314367164889,0.5881441943761465,17.936188089526258,0.06793797722569517,0.055793974018637386
Breeding,2.3,-1.5,53.70985146131601,58.25509952823448,-4.545248066918468,6.721423311962986,45.17753133859948,0.3094263013320609,0.1068247514442523,0.05261314020856958,0.11642249711198567,0.07364142375072043,0.011218291760906114,3.095240869871174,0.06851283764650093,0.05361300047745917
Non-breeding,2.3,-1.4,317.8451333830993,341.6725204276254,-23.827387044526063,12.301851476096052,151.33554973992662,0.24133124009711282,0.0726593126180958,0.043096829902111965,0.036218227518510095,-0.7528761488274324,0.9414792221240835,8.937300531585564,0.05905618704226803,0.02631255829118415
Breeding,2.3,-1.4,64.18787265627734,67.100516646336,-2.912643990058669,6.938385707942857,48.1411962321857,0.23437426439962966,0.06415028601758802,0.03644926563933633,0.10415486783159192,0.05702088033580774,0.028015017126975853,2.8738712224424727,0.05969671398653555,0.04314082409628076
Non-breeding,2.3,-1.3,340.5761134569187,354.3709246419008,-13.794811184982109,8.565864502267178,73.37403467120095,0.166445439569705,0.04066574421105249,0.03438825552364679,0.024276640054428048,-0.9707985881332207,1.5461264019388052,3.8985082343190482,0.05313198670059232,0.011048818380064
Breeding,2.3,-1.3,74.79988611713192,76.26392880595091,-1.4640426888189921,7.092790900626449,50.30768276000935,0.15988995803395606,0.032295484095320515,0.02854330281933439,0.09354617744551838,0.04433134792762341,0.03808964190836171,2.6152658924132086,0.05198541751344865,0.03449250523052783
Non-breeding,2.3,-1.2,355.90140081378036,362.3547987969629,-6.453397983182526,5.26247742258592,27.693668623226543,0.09310090640254075,0.019606546655566486,0.029080716038348376,0.014565030716148793,-1.2626416245695016,2.7373560549736635,1.3498367125955129,0.04874170811242435,0.0037359615257176832
Breeding,2.3,-1.2,85.42184132703193,85.73264334421035,-0.3108020171784176,7.192952938240482,51.738571971742374,0.0853999403529764,0.010869406279849036,0.026314998403466554,0.08429491245702246,0.035831895674792114,0.04368337631035679,2.3976553507839924,0.046341738076835594,0.028098355380855266
Non-breeding,2.3,-1.1,364.1958413357101,365.8108302114737,-1.6149888757635722,2.853902178822259,8.144757646286436,0.023313879937392777,0.008768931429789965,0.013533016387572505,0.007810057667547134,-1.0848577357870106,3.2035514092795885,0.35526809220599476,0.04361923431423126,0.0009722352462386475
Breeding,2.3,-1.1,95.97286929603082,95.48502636522281,0.48784293080801433,7.248345819039531,52.538517112387844,0.010395729064566128,-0.00011313277253029088,0.027413309885442588,0.07620079030684432,0.031591632444765406,0.04715267598344904,2.350873464063369,0.04474571406411214,0.024714385922711798
