Realisation number,Variable,index,Lag-1 AC,Lag-2 AC,Coefficient of variation,Kurtosis,Smax/Var,Lag-3 AC,Variance,Standard deviation,Skewness,Smax,Cross correlation
43,Non-breeding,0,0.9670963781461019,0.9667280540208717,0.9971761817065685,0.29772866789441377,0.4152046783625731,0.9364027010435851,0.13529772866789444,0.13529772866789444,0.8011049723756906,0.3216374269005848,0.968846265620459
43,Breeding,0,0.9639975170701428,0.9436374922408441,0.9852265673494723,0.846058348851645,0.46405228758169936,0.9052762259466169,-0.8757293606455617,-0.8757293606455617,0.7255121042830539,-0.4901960784313726,0.9685076380728556
43,Total,0,0.96353591160221,0.9651319828115409,0.9965623081645182,0.23106200122774712,0.28654970760233917,0.9403314917127072,0.13001841620626153,0.13001841620626153,0.8025782688766114,0.2631578947368421,0.968846265620459
44,Non-breeding,0,0.9447496218453945,0.9133826924607914,0.9961786481967997,-0.5984396146803599,0.7833333333333333,0.8036780511105803,0.05373775973250537,0.05373775973250537,-0.13605604649311362,0.8499999999999999,0.9374532395630705
44,Breeding,0,0.8042409094573895,0.8132709828267355,0.9227606224300574,0.0036281544787551403,0.35,0.49866967669112316,-0.9638797065226156,-0.9638797065226156,-0.036523421752801745,-0.8166666666666667,0.9371354995076876
44,Total,0,0.9251651938539925,0.9041477589363904,0.9925165193853992,-0.6598996895151661,0.6833333333333333,0.7817052782421782,-0.03176498686410318,-0.03176498686410318,-0.38492158267653853,0.7333333333333334,0.9374532395630705
45,Non-breeding,0,0.6415155969296096,0.5138004246284501,0.9864445533235342,0.11807937285644292,0.5499999999999999,0.48293320267842554,-0.45435244161358807,-0.45435244161358807,0.7042299526375958,0.31666666666666665,0.7092247527030136
45,Breeding,0,0.5991728701406122,0.1598014888337469,0.9200992555831266,0.8140612076095948,0.25,-0.15186104218362284,-0.9758478081058727,-0.9758478081058727,0.7351530190239869,-0.8333333333333333,0.7052795031055901
45,Total,0,0.3375796178343949,0.3697533888616691,0.9799118079372856,-0.053568512167238284,0.41666666666666663,0.41744243018128363,-0.6248570961946758,-0.6248570961946758,0.67989547607382,-0.03333333333333333,0.7092247527030136
46,Non-breeding,0,0.8055215558275534,0.7692098463212295,0.9904800761593907,0.48742010063919494,0.4509803921568628,0.76390588875289,-0.5346117231062152,-0.5346117231062152,0.6537467700258399,-0.3856209150326798,0.7693888032871083
46,Breeding,0,0.6448572411420709,0.6692122463020296,0.9269349845201239,0.9097351221190232,0.21568627450980396,0.4999656002751978,-0.985139318885449,-0.985139318885449,0.5313381492948057,-0.8300653594771243,0.767012987012987
46,Total,0,0.7349381204950362,0.7263701890384878,0.9857201142390861,0.6560587515299877,0.33333333333333337,0.7210662314701484,-0.5982592139262887,-0.5982592139262887,0.5819393444852442,-0.46405228758169936,0.7693888032871083
47,Non-breeding,0,0.8911953278740559,0.8565352631244842,0.9893353646924397,0.037770583380943315,0.607843137254902,0.8397765504983178,-0.25766520662730913,-0.25766520662730913,0.8642798197168794,0.15032679738562094,0.8933525490902541
47,Breeding,0,0.8271700051361067,0.7940421160760144,0.9678993323061119,0.6019517205957884,0.47712418300653603,0.8197226502311248,-0.9622496147919877,-0.9622496147919877,0.6729583975346688,-0.8169934640522877,0.8922955497541133
47,Total,0,0.8339363930679872,0.8414270297721069,0.9874309655303752,0.034723544721640326,0.4901960784313726,0.860344061448613,-0.3414587697581413,-0.3414587697581413,0.8291119151907573,0.032679738562091505,0.8933525490902541
48,Non-breeding,0,0.7350914706581136,0.6078641007365171,0.9820622475647424,-0.12924685198384417,0.4269005847953216,0.4786172487526729,-0.46495604656688055,-0.46495604656688055,0.8853646947018295,-0.2631578947368421,0.722278509512552
48,Breeding,0,0.7067195099981985,0.6586801176965111,0.9418723353149584,0.8761784663424009,0.5672514619883041,0.45811565483696637,-0.971416561580496,-0.971416561580496,0.3808923317120039,-0.49707602339181284,0.7224940266241894
48,Total,0,0.6546685673556665,0.5858873841767641,0.9760038013779997,-0.10525065336184368,0.3567251461988304,0.40567830838679025,-0.48728914231408893,-0.48728914231408893,0.8686148728914233,-0.2982456140350877,0.722278509512552
49,Non-breeding,0,0.9122307411464039,0.8831690397955458,0.9970792259948887,0.2714129244249726,0.1764705882352941,0.839503468419131,-0.4913472070098576,-0.4913472070098576,0.3400511135450895,-0.3676470588235294,0.9284485724114208
49,Breeding,0,0.8629711751662972,0.7728011825572801,0.9584626755358464,0.0031042128603104217,0.24999999999999997,0.7807834441980783,-0.9741315594974133,-0.9741315594974133,-0.32461197339246123,-0.8382352941176471,0.9266272189349114
49,Total,0,0.8621394669587441,0.8567360350492881,0.9956188389923329,0.29258853596202994,-0.1176470588235294,0.8192040890836072,-0.5668492150419862,-0.5668492150419862,0.3685286600949252,-0.5441176470588235,0.9284485724114208
50,Non-breeding,0,0.948558758314856,0.9280118255728013,0.9865484109386549,-0.27967479674796747,0.3529411764705882,0.8381374722838137,-0.1691056910569106,-0.1691056910569106,0.28898743532889876,-0.014705882352941175,0.9423599025408982
50,Breeding,0,0.9027382911865929,0.8960047882687416,0.921143199162053,0.21068382462965735,0.3823529411764705,0.547508603920395,-0.9823432590154123,-0.9823432590154123,0.3914409696244202,-0.764705882352941,0.9437869822485209
50,Total,0,0.9172209903917222,0.9040650406504065,0.9834441980783445,-0.27154471544715447,0.2794117647058823,0.8140428677014043,-0.41197339246119735,-0.41197339246119735,0.3014042867701404,-0.20588235294117643,0.9423599025408982
51,Non-breeding,0,0.8355954297983285,0.9013879303734377,0.9953991258339085,0.2587991718426501,0.30882352941176466,0.8895790200138027,-0.13948316846867573,-0.13948316846867573,0.7971014492753624,-0.2352941176470588,0.8454656951157926
51,Breeding,0,0.8135093167701863,0.8927018633540372,0.9549689440993788,0.8430124223602484,0.588235294117647,0.8645962732919255,-0.9854037267080745,-0.9854037267080745,0.5745341614906831,-0.926470588235294,0.844614822928076
51,Total,0,0.8314546430488461,0.9018480177900469,0.9949390384172994,0.3747412008281574,0.2352941176470588,0.8888122076527875,-0.17935741124146923,-0.17935741124146923,0.8326815428264704,-0.2941176470588235,0.8454656951157926
52,Non-breeding,0,0.9419729206963249,0.9648424166571851,0.9923768346797133,0.5778814427124815,0.8362573099415204,0.9472067356923427,-0.644328137444533,-0.644328137444533,0.6380703151666857,0.4502923976608187,0.9469991364421417
52,Breeding,0,0.9189235811626704,0.9420389856822494,0.9247886838019665,0.6612040710712438,0.7777777777777777,0.9097234201598529,-0.9802196538439423,-0.9802196538439423,-0.06664366626415962,-0.871345029239766,0.9473167539267016
52,Total,0,0.9404937990670156,0.9593810444874274,0.990897713050404,0.5097280691773808,0.8011695906432749,0.9509614290590511,-0.6724314484014109,-0.6724314484014109,0.5568324041415406,0.3216374269005848,0.9469991364421417
53,Non-breeding,0,0.8577227382180943,0.8370829033367734,0.9961472308221534,0.2151358789129687,0.5816993464052289,0.8677674578603372,-0.17784657722738217,-0.17784657722738217,0.9036807705538357,0.47712418300653603,0.8596103896103896
53,Breeding,0,0.7404803341454926,0.6999651931778629,0.9693699965193179,0.7933867037939437,0.3235294117647059,0.7311521058127394,-0.9894187260703099,-0.9894187260703099,0.7694396101635922,-0.8676470588235293,0.8570771756978652
53,Total,0,0.7915376676986584,0.8234606123151015,0.9944960440316477,0.23371173030615758,0.47712418300653603,0.8646026831785346,-0.22944616443068458,-0.22944616443068458,0.8907464740282078,-0.019607843137254905,0.8596103896103896
54,Non-breeding,0,0.9493184411217199,0.9495586380832284,0.9945955683660603,0.12784483276286557,0.8362573099415204,0.9178526391641146,-0.2366540563261875,-0.2366540563261875,0.8958746171860926,0.391812865497076,0.9622255091591762
54,Breeding,0,0.9108736567300104,0.8717746342055736,0.9672151053366524,0.6145953494019794,0.847953216374269,0.808147653451521,-0.9797219355230407,-0.9797219355230407,0.8461538461538463,-0.6959064327485379,0.961704329825772
54,Total,0,0.9248183510478593,0.9470365699873897,0.9939950759622892,0.12508256770551854,0.7777777777777777,0.9019996397045578,-0.28601453191617127,-0.28601453191617127,0.8988770792049482,0.27485380116959063,0.9622255091591762
55,Non-breeding,0,0.9265425337714495,0.8970427163198247,0.9948886454910552,-0.22146768893756846,0.4705882352941176,0.8327856882073751,0.27579408543263967,0.27579408543263967,0.3472070098576123,0.41176470588235287,0.9281733746130032
55,Breeding,0,0.9272727272727272,0.9204730229120474,0.9806356245380636,0.21832963784183299,0.7205882352941176,0.8789356984478935,-0.9466371027346638,-0.9466371027346638,0.1321507760532151,-0.014705882352941175,0.9315001740341109
55,Total,0,0.9097480832420592,0.9018619934282585,0.9940124132895218,-0.038773274917853234,0.4411764705882352,0.8400876232201533,0.19824753559693317,0.19824753559693317,0.32238043081416573,0.3823529411764705,0.9281733746130032
56,Non-breeding,0,0.8450267681036913,0.786559594251902,0.9926739926739927,0.1551141166525782,0.6029411764705882,0.7869822485207102,-0.5250774866159482,-0.5250774866159482,0.8005071851225699,-0.10294117647058822,0.8438641950700949
56,Breeding,0,0.6578272027373824,0.6991730824066155,0.938408896492729,0.010835471913316226,0.24999999999999997,0.6213287710293699,-0.9773310521813517,-0.9773310521813517,0.3550042771599658,-0.8382352941176471,0.8411076757628714
56,Total,0,0.7159763313609468,0.780501549732319,0.9898562975486053,0.020428289659058893,0.45588235294117646,0.7776838546069316,-0.6903353057199212,-0.6903353057199212,0.7751479289940829,-0.49999999999999994,0.8438641950700949
57,Non-breeding,0,0.9459002535925615,0.9304029304029305,0.993519301211609,0.5097210481825867,0.14705882352941174,0.896449704142012,-0.42688081149619617,-0.42688081149619617,0.9095519864750635,-0.20588235294117643,0.9529599362168626
57,Breeding,0,0.90347875677217,0.9017678927858569,0.9592244083262048,0.5818363273453094,0.3823529411764705,0.8019674935842602,-0.9734816082121472,-0.9734816082121472,0.7922725976618192,-0.8676470588235293,0.9528162387417664
57,Total,0,0.9342068188222036,0.9316708932093548,0.992392223161454,0.6475063398140322,0.0588235294117647,0.897999436460975,-0.5184559030712877,-0.5184559030712877,0.9091293322062555,-0.3235294117647059,0.9529599362168626
58,Non-breeding,0,0.9361792054099748,0.9349112426035504,0.9959143420681883,0.12299239222316145,0.5147058823529411,0.8865877712031559,0.09932375316990703,0.09932375316990703,0.8096646942800789,0.45588235294117646,0.931831771975284
58,Breeding,0,0.8964927288280582,0.9016253207869975,0.9667807242657543,0.2319646421442829,0.45588235294117646,0.8749643570002853,-0.9699173082406616,-0.9699173082406616,0.4873110921015113,-0.8382352941176471,0.9315768248420487
58,Total,0,0.911242603550296,0.9308255846717386,0.9942237249929559,0.22048464356156666,0.3529411764705882,0.8918005071851226,0.0005635390250774867,0.0005635390250774867,0.675119752042829,0.39705882352941174,0.931831771975284
59,Non-breeding,0,0.953353945422772,0.8919209571178922,0.9975803199354752,-0.31563382175023524,-0.05882352941176472,0.7457991665546445,0.043688667831697815,0.043688667831697815,0.7814222341712597,-0.05882352941176472,0.9687678537421445
59,Breeding,0,0.95593635250918,0.857201142390861,0.9820481436148512,0.473140214878281,0.17647058823529413,0.7753297973616211,-0.9241126070991433,-0.9241126070991433,0.6926424588603292,-0.5816993464052289,0.9690549563430919
59,Total,0,0.9346686382578304,0.8739077833042076,0.9973114665949725,-0.25998118026616485,-0.20261437908496735,0.7472778599274096,-0.006452480172066138,-0.006452480172066138,0.7522516467267106,-0.11111111111111112,0.9687678537421445
60,Non-breeding,0,0.968678585831429,0.9257964780212395,0.9955639198817047,-0.14397096383922572,0.5816993464052289,0.830622395483264,-0.18134157816910876,-0.18134157816910876,0.8576421562037908,0.4509803921568628,0.9737192915635118
60,Breeding,0,0.9476404188766491,0.8018495852033185,0.9696722426220591,0.6198830409356726,0.5032679738562092,0.680810553515572,-0.9760641914864682,-0.9760641914864682,0.5804433564531484,-0.8300653594771243,0.974191063174114
60,Total,0,0.9503965586772416,0.9181341578169109,0.9948917865304477,-0.0176098938029305,0.4248366013071896,0.8704126898776717,-0.22677779271407447,-0.22677779271407447,0.8505175426804679,0.05882352941176472,0.9737192915635118
61,Non-breeding,0,0.9295273173726213,0.9066912216083487,0.9975445058317987,0.5668508287292818,0.7309941520467835,0.8030693677102518,-0.21166359729895645,-0.21166359729895645,0.6169429097605894,0.27485380116959063,0.9107236268526588
61,Breeding,0,0.8835505896958411,0.8780881440099316,0.964245810055866,0.500310366232154,0.803921568627451,0.8076970825574177,-0.9766604593420235,-0.9766604593420235,-0.31992551210428305,-0.542483660130719,0.9149236192714453
61,Total,0,0.9195825659914059,0.9022713321055863,0.9965623081645182,0.6748925721301413,0.6842105263157894,0.8173112338858196,-0.26752608962553714,-0.26752608962553714,0.6082259054634745,0.21637426900584794,0.9107236268526588
62,Non-breeding,0,0.9177548517422986,0.8702835293268885,0.9958155977202223,0.367433807084626,0.30882352941176466,0.8881754563162831,0.1414760839766251,0.1414760839766251,0.856720294351057,0.6029411764705882,0.9485924112607099
62,Breeding,0,0.9155896312522819,0.8799561883899234,0.9560423512230741,0.5253742241694049,0.3235294117647059,0.8993793355239138,-0.9649507119386638,-0.9649507119386638,0.8190580503833517,-0.7499999999999999,0.9479876160990713
62,Total,0,0.8883197460500687,0.8754779597431643,0.9942284106485825,0.24666329990621172,0.19117647058823525,0.8774980160161605,-0.03196017603347522,-0.03196017603347522,0.8773537262823752,0.45588235294117646,0.9485924112607099
63,Non-breeding,0,0.8791423001949317,0.9205792258423836,0.9924255082149819,0.5077694235588972,0.6608187134502924,0.9010860484544694,-0.17237538290169868,-0.17237538290169868,0.6034530771372877,0.43859649122807015,0.8318794607454403
63,Breeding,0,0.6992007204773162,0.68704266576607,0.9479905437352245,0.6644151750534729,0.5672514619883041,0.807497467071935,-0.9637509850275807,-0.9637509850275807,0.6468535404705618,-0.7309941520467835,0.8297099513914854
63,Total,0,0.7198551935394041,0.8985240879977722,0.9903091060985798,0.6300751879699248,0.6023391812865496,0.8814814814814814,-0.42400445558340294,-0.42400445558340294,0.6319688109161793,0.3567251461988304,0.8318794607454403
64,Non-breeding,0,0.7492938296403239,0.7531856129558723,0.9854371979160128,0.16376875274621805,0.7385620915032681,0.7636055489297595,-0.23921913250894483,-0.23921913250894483,0.7310903270353398,0.33333333333333337,0.7906866239011643
64,Breeding,0,0.7689329016695233,0.7947057703294611,0.9488351425125374,0.8677077382085953,0.6993464052287582,0.7244969212213547,-0.9664825747476672,-0.9664825747476672,0.7201802831206755,-0.411764705882353,0.7924698252567105
64,Total,0,0.6719603289184609,0.7515535747912874,0.9814198732031888,0.18008913439206578,0.7385620915032681,0.7617224279706233,-0.29558721988575737,-0.29558721988575737,0.7128868244303559,0.24183006535947715,0.7906866239011643
65,Non-breeding,0,0.9583537481626654,0.9570471990854156,0.9980401763841253,0.5920300506287768,0.75,0.8926996570308672,0.19091948391311447,0.19091948391311447,0.5639392454679079,0.6666666666666667,0.9627329192546585
65,Breeding,0,0.9105045492142266,0.9058726220016543,0.9890818858560794,0.8870140612076096,0.7333333333333334,0.6431761786600497,-0.927874276261373,-0.927874276261373,0.7808105872622002,-0.3666666666666667,0.962111801242236
65,Total,0,0.9451249387555118,0.9506777723338232,0.9973869018455006,0.680712069247101,0.6833333333333333,0.8809407153356197,0.12853176547444062,0.12853176547444062,0.5260493222276661,0.5666666666666667,0.9627329192546585
66,Non-breeding,0,0.95252867758459,0.8828367361662219,0.9959598874540078,-0.2584950580766179,0.2794117647058823,0.7798138662434169,0.31635524132457976,0.31635524132457976,0.5932472404588414,0.5147058823529411,0.9476404188766491
66,Breeding,0,0.9106243154435926,0.8183278568820738,0.97298284045272,0.5629061701350858,-0.0588235294117647,0.7629791894852136,-0.9551661190215408,-0.9551661190215408,0.49017889740781306,-0.7499999999999999,0.9482628138974889
66,Total,0,0.909674626650314,0.868840631989034,0.9936512517134407,-0.19457470600966742,0.14705882352941174,0.7646634441959456,0.22963711131952963,0.22963711131952963,0.5219681119688335,0.3529411764705882,0.9476404188766491
67,Non-breeding,0,0.8749895266024297,0.791034771679933,0.9902806870548805,0.6038542103058231,0.6,0.5743611227482195,-0.7241726015919564,-0.7241726015919564,0.8997905320485965,-0.26666666666666666,0.8770440251572327
67,Breeding,0,0.8222561751973516,0.6754095577624989,0.9127408539173244,0.8799762329174093,0.6166666666666666,0.26406926406926406,-0.9692725575078515,-0.9692725575078515,0.7349970291146761,-0.8666666666666667,0.8746915054533875
67,Total,0,0.7883535819019689,0.7067448680351905,0.9864264767490573,0.6730624214495181,0.5499999999999999,0.5762044407205696,-0.7658986175115207,-0.7658986175115207,0.89208211143695,-0.43333333333333335,0.8770440251572327
68,Non-breeding,0,0.9653400812821105,0.9381949237021702,0.9927919638064567,-0.3064949006977993,0.5588235294117646,0.95828540756077,-0.21002990568207963,-0.21002990568207963,0.7320757610612684,0.588235294117647,0.9717192121780537
68,Breeding,0,0.9504658385093168,0.9015527950310559,0.9568322981366459,0.4201863354037267,0.5441176470588235,0.9256211180124223,-0.9590062111801242,-0.9590062111801242,0.19953416149068323,-0.8235294117647057,0.97166849215042
68,Total,0,0.9438693351736831,0.9368146614523427,0.9915650640288322,-0.2486772486772487,0.45588235294117646,0.9590522199217852,-0.2952994402269765,-0.2952994402269765,0.6935817805383024,0.338235294117647,0.9717192121780537
69,Non-breeding,0,0.9242424242424242,0.9358974358974358,0.9994172494172494,-0.6381118881118881,0.40952380952380957,0.9096736596736598,0.6703574203574203,0.6703574203574203,0.7472804972804973,0.8285714285714286,0.9452203881734083
69,Breeding,0,0.9306608884073672,0.9395252634689254,0.9860139860139859,-0.5595390524967989,0.5428571428571429,0.9214025411208508,-0.9304639022948881,-0.9304639022948881,0.33911159263271934,-0.580952380952381,0.9452105166390882
69,Total,0,0.9137529137529138,0.9324009324009324,0.9992229992229992,-0.5802253302253302,0.08571428571428572,0.9195804195804196,0.6421911421911422,0.6421911421911422,0.7433954933954934,0.7333333333333334,0.9452203881734083
70,Non-breeding,0,0.9531412376003779,0.9149740198393954,0.9975436939064715,0.14426074633915917,0.10476190476190476,0.8998582900330657,0.14388285309400095,0.14388285309400095,0.8943788379782711,0.29523809523809524,0.9544370860927152
70,Breeding,0,0.9258620689655173,0.9204980842911876,0.9846743295019156,0.6402298850574712,0.37142857142857144,0.9111111111111111,-0.8967432950191571,-0.8967432950191571,0.7890804597701149,-0.8857142857142857,0.9536465324384787
70,Total,0,0.9308455361360416,0.9113840340103921,0.9975436939064715,0.27897968823807273,-0.12380952380952381,0.8936230514879546,0.03240434577231932,0.03240434577231932,0.8822862541332073,0.18095238095238098,0.9544370860927152
71,Non-breeding,0,0.8636561954624783,0.7310209424083769,0.9970549738219896,0.5909685863874345,0.031578947368421054,0.706369982547993,-0.5512652705061082,-0.5512652705061082,0.8759816753926702,-0.4631578947368421,0.8943333678649124
71,Breeding,0,0.8546155965830807,0.7084596307522734,0.9713419674841552,0.8820611738771011,0.4210526315789474,0.7550840451915128,-0.9839074125103333,-0.9839074125103333,0.7824193992835492,-0.8736842105263158,0.8933542647828364
71,Total,0,0.7768324607329843,0.7292757417102967,0.9970549738219896,0.6599040139616057,-0.12631578947368421,0.7294938917975567,-0.6397251308900525,-0.6397251308900525,0.8863438045375218,-0.5789473684210527,0.8943333678649124
72,Non-breeding,0,0.9279140259024524,0.9168917057040507,0.994599063102783,0.48845411959217416,0.6842105263157895,0.9271424634885643,-0.10675117112152108,-0.10675117112152108,0.743731055387159,0.4421052631578947,0.9472527472527473
72,Breeding,0,0.9301587301587302,0.9172375382901699,0.9594541910331383,0.5829573934837092,0.5555555555555555,0.9059871901977165,-0.9655806182121971,-0.9655806182121971,0.5809523809523809,-0.9181286549707602,0.9468146973301614
72,Total,0,0.8899972444199503,0.9364012124552218,0.9940479470928629,0.718820611738771,0.5473684210526316,0.9344171948195095,-0.18666299255993385,-0.18666299255993385,0.7946541747037751,0.23157894736842105,0.9472527472527473
73,Non-breeding,0,0.8703539466258164,0.7050713537047489,0.9977424816576635,0.6455696202531647,0.38333333333333336,0.6879787148270581,-0.06538740627267597,-0.06538740627267597,0.8964766588728534,0.41666666666666663,0.8991138377641444
73,Breeding,0,0.7344439000489955,0.70276008492569,0.9568838804507594,0.16642168871468233,0.5333333333333333,0.5366650334803201,-0.9769720725134737,-0.9769720725134737,0.5606728727747836,-0.8166666666666667,0.8978605935127676
73,Total,0,0.7500604692413126,0.6884624687575587,0.9959687172458277,0.6844311860033863,0.31666666666666665,0.6995888091590744,-0.2988793033943401,-0.2988793033943401,0.9009916955575265,0.19999999999999998,0.8991138377641444
74,Non-breeding,0,0.8262890955198648,0.6730064806987884,0.989715412792336,0.4291349675965061,0.6176470588235293,0.7906452521837138,-0.5834037757114681,-0.5834037757114681,0.6961115807269654,-0.13235294117647056,0.884393063583815
74,Breeding,0,0.793840889649273,0.6665240946678073,0.9573709723410323,0.9073282007413745,0.6176470588235293,0.6860564585115484,-0.9820359281437127,-0.9820359281437127,0.019960079840319365,-0.6911764705882353,0.88291437021105
74,Total,0,0.6379261763877149,0.6730064806987884,0.987883910960834,0.5005635390250776,0.5441176470588235,0.7541561003099465,-0.6452521837137223,-0.6452521837137223,0.5918568610876304,-0.2794117647058823,0.884393063583815
75,Non-breeding,0,0.8649146194375675,0.8283501555259316,0.9927632831841555,0.07649336634291881,0.607843137254902,0.8746905351361646,-0.08652320192979115,-0.08652320192979115,0.5321526058528534,0.3856209150326798,0.8973157989551432
75,Breeding,0,0.846045197740113,0.7704160246533127,0.9578839239856188,0.7688751926040062,0.7647058823529412,0.8601694915254238,-0.9504365690806369,-0.9504365690806369,-0.01219825372367745,-0.7777777777777779,0.8963025924351893
75,Total,0,0.807274804799086,0.8256839966990416,0.991239763854504,0.13540278042277662,0.5163398692810458,0.8663111788230814,-0.1095029518187012,-0.1095029518187012,0.5924585793182251,0.17647058823529413,0.8973157989551432
76,Non-breeding,0,0.9729320913939973,0.9641748268449966,0.9953825332377996,-0.17825013932011782,0.7833333333333333,0.9461826287715946,-0.12602499800971262,-0.12602499800971262,0.739351962423374,0.8166666666666667,0.9476283106389347
76,Breeding,0,0.8327823913569298,0.6504071595581714,0.9779085705071354,0.7697331290816738,0.8333333333333333,0.4677094251390793,-0.9692009997581231,-0.9692009997581231,0.700395065709909,-0.8333333333333333,0.9471332272968264
76,Total,0,0.9547806703287955,0.9614680359843961,0.9952233102459996,-0.16519385399251654,0.8333333333333333,0.9549398933205956,-0.2468752487859247,-0.2468752487859247,0.7043229042273705,0.7666666666666667,0.9476283106389347
77,Non-breeding,0,0.9725624693777559,0.9704393271272251,0.9988567695574065,0.3220643475420545,0.8166666666666667,0.940552016985138,0.11383308835538133,0.11383308835538133,0.6611138330883554,0.6833333333333333,0.9777624415305576
77,Breeding,0,0.9675765095119935,0.9505376344086022,0.9880893300248138,0.9349875930521092,0.8333333333333333,0.8934656741108353,-0.8483043837882548,-0.8483043837882548,0.956989247311828,-0.7,0.9779503105590062
77,Total,0,0.966519679895476,0.9709292830311939,0.998530132288094,0.39098481136697694,0.75,0.9397354238118569,0.03397027600849257,0.03397027600849257,0.7288910664706842,0.5333333333333333,0.9777624415305576
78,Non-breeding,0,0.9572259507829978,0.9532885906040268,0.9933780760626398,0.03713646532438478,0.8285714285714286,0.9498881431767336,-0.02478747203579418,-0.02478747203579418,0.7691275167785234,0.6952380952380953,0.9524088814411394
78,Breeding,0,0.9031380373662252,0.9278070016325048,0.9488481770360965,0.31035733720297476,0.8476190476190477,0.9109377834210048,-0.9454017776165425,-0.9454017776165425,0.6566297841465626,-0.009523809523809525,0.9517867753161869
78,Total,0,0.9303803131991051,0.9514988814317672,0.9912304250559283,0.09780760626398209,0.8285714285714286,0.9439821029082773,-0.08510067114093958,-0.08510067114093958,0.7614317673378075,0.6190476190476191,0.9524088814411394
79,Non-breeding,0,0.717269076305221,0.7508579773640014,0.9890470974808325,0.04549105512960935,0.3529411764705882,0.659437751004016,-0.677692588535962,-0.677692588535962,0.7555312157721796,-0.3823529411764705,0.5302373581011353
79,Breeding,0,-0.06459719142645973,0.5176644493717665,0.9209164818920917,-0.14811529933481155,0.16176470588235295,0.25587583148558757,-0.9929046563192906,-0.9929046563192906,0.524168514412417,-0.8676470588235293,0.5218934911242604
79,Total,0,0.20671778021175613,0.6971157356699526,0.98583424607521,-0.17897042716319825,0.1764705882352941,0.6823658269441403,-0.8336619204089084,-0.8336619204089084,0.6858707557502738,-0.5735294117647058,0.5302373581011353
80,Non-breeding,0,0.8488013136288999,0.8022988505747126,0.9864696223316912,-0.5217077175697865,0.18954248366013074,0.8055829228243021,-0.08781609195402297,-0.08781609195402297,0.857208538587849,0.11111111111111112,0.8851644941030415
80,Breeding,0,0.8119726264035612,0.5911235133878148,0.952561291608531,0.7463291475649458,0.08496732026143793,0.6555710584014351,-0.9610657099196066,-0.9610657099196066,0.26330476380306955,-0.7516339869281047,0.8843763731090326
80,Total,0,0.7850903119868636,0.7769458128078818,0.9835796387520526,-0.6311330049261082,0.12418300653594773,0.7841707717569786,-0.13195402298850575,-0.13195402298850575,0.8658784893267651,-0.25490196078431376,0.8851644941030415
81,Non-breeding,0,0.9185033704461106,0.8983564341437551,0.9986366734832991,0.6446262213133378,0.7499999999999999,0.8442778156479588,-0.10944482314625463,-0.10944482314625463,-0.2251760963417405,0.5588235294117646,0.9211576846307387
81,Breeding,0,0.8561460010735374,0.8963269687907369,0.9766889042251362,0.17583007438079903,0.6323529411764706,0.8650410244613144,-0.9009278429568286,-0.9009278429568286,-0.5027988651177058,-0.7499999999999999,0.9210735156193638
81,Total,0,0.8782094978413996,0.8806331894266454,0.9980307505869878,0.7406650003787018,0.7352941176470588,0.8644247519503143,-0.20321139135045066,-0.20321139135045066,-0.34908732863743086,0.5147058823529411,0.9211576846307387
82,Non-breeding,0,0.9475240206947525,0.9271249076127126,0.9983739837398374,0.7213599408721361,0.3529411764705882,0.8616407982261641,0.0903178122690318,0.0903178122690318,0.659127864005913,0.39705882352941174,0.9548903585102682
82,Breeding,0,0.8880742181654946,0.9181505311985635,0.97590902289391,0.8711656441717791,0.588235294117647,0.8102648511147689,-0.8985485560377077,-0.8985485560377077,0.6896603321861441,-0.4705882352941176,0.9532262609185687
82,Total,0,0.9361419068736143,0.9167775314116778,0.9982261640798227,0.7497413155949741,0.2647058823529411,0.8475979305247598,0.03651145602365115,0.03651145602365115,0.6484848484848484,0.2647058823529411,0.9548903585102682
83,Non-breeding,0,0.6480402010050251,0.7121608040201004,0.9875376884422109,0.5121608040201004,0.5368421052631579,0.7668341708542713,-0.6723618090452261,-0.6723618090452261,0.728643216080402,-0.16842105263157894,0.7312290769966522
83,Breeding,0,0.6742297345312421,0.722856707781331,0.9462971422770419,0.6775798182833359,0.5894736842105264,0.7593015582965332,-0.9872087711283692,-0.9872087711283692,0.27658494492665353,-0.8421052631578948,0.7272288225635082
83,Total,0,0.6101507537688442,0.7156783919597989,0.9844221105527639,0.5720603015075377,0.5157894736842106,0.76,-0.7980904522613065,-0.7980904522613065,0.6973869346733668,-0.25263157894736843,0.7312290769966522
84,Non-breeding,0,0.9616591146741027,0.9245381666085746,0.9980829557337052,0.13680724991286164,0.6833333333333333,0.9278494248867203,0.6054374346462182,0.6054374346462182,0.7263855001742768,0.6833333333333333,0.9616201208557896
84,Breeding,0,0.9168211920529802,0.9267108167770419,0.9664459161147904,0.516644591611479,0.7333333333333334,0.9464900662251655,-0.8730242825607063,-0.8730242825607063,0.3631788079470199,-0.26666666666666666,0.9606286186931349
84,Total,0,0.9384803067270827,0.9315092366678286,0.9961659114674104,-0.024573021958870688,0.5499999999999999,0.9217497385848729,0.6167654234925062,0.6167654234925062,0.7061693970024399,0.6166666666666666,0.9616201208557896
85,Non-breeding,0,0.6584953508030432,0.6058044519582981,0.988588334742181,0.08664412510566358,0.48529411764705876,0.7186531417300649,-0.47351366582135823,-0.47351366582135823,0.9072978303747535,-0.1176470588235294,0.7155006311872965
