r,Frequency,0
0.8,-0.471238898038469,0.047994947733887704
0.8,-0.3141592653589793,0.0518637657809643
0.8,-0.15707963267948966,0.04211777911751234
0.8,0.0,0.01561630781031124
0.8,0.15707963267948966,0.04211777911751234
0.8,0.3141592653589793,0.0518637657809643
0.8,0.471238898038469,0.047994947733887704
0.8,0.6283185307179586,0.047801820228653286
0.8,0.7853981633974483,0.04295213673945293
0.8,0.942477796076938,0.041862847173112505
0.8,1.0995574287564276,0.03979164983949637
0.8,1.2566370614359172,0.041474601947899245
0.8,1.413716694115407,0.04190664812895296
0.8,1.5707963267948966,0.035327510453060464
0.8,1.7278759594743864,0.03436362359256211
0.8,1.884955592153876,0.0336441677931911
0.8,2.0420352248333655,0.03251142602364654
0.8,2.199114857512855,0.0315108626476317
0.8,2.356194490192345,0.02709563180434245
0.8,2.5132741228718345,0.026288691891976433
0.8,2.6703537555513246,0.02771399568353572
0.8,2.827433388230814,0.027578573146513616
0.8,2.9845130209103035,0.02606423766919279
0.8,3.141592653589793,0.027680491251248312
0.85,-3.141592653589793,0.030627830008603692
0.85,-2.9845130209103035,0.028806074784864282
0.85,-2.827433388230814,0.03039437339120199
0.85,-2.6703537555513246,0.03042427800487148
0.85,-2.5132741228718345,0.02872043935765274
0.85,-2.356194490192345,0.029409959142976422
0.85,-2.199114857512855,0.03398412317973897
0.85,-2.0420352248333655,0.03477993832361364
0.85,-1.884955592153876,0.035613472660399575
0.85,-1.7278759594743864,0.03596066818083478
0.85,-1.5707963267948966,0.036458362326215424
0.85,-1.413716694115407,0.04259023761671942
0.85,-1.2566370614359172,0.04153440708243766
0.85,-1.0995574287564276,0.03910049671480104
0.85,-0.942477796076938,0.040411286205067225
0.85,-0.7853981633974483,0.04073941633723806
0.85,-0.6283185307179586,0.04457201871127864
0.85,-0.471238898038469,0.04412720532092769
0.85,-0.3141592653589793,0.04711655473059699
0.85,-0.15707963267948966,0.03802170438703442
0.85,0.0,0.01413430283817678
0.85,0.15707963267948966,0.03802170438703442
0.85,0.3141592653589793,0.04711655473059699
0.85,0.471238898038469,0.04412720532092769
0.85,0.6283185307179586,0.04457201871127864
0.85,0.7853981633974483,0.04073941633723806
0.85,0.942477796076938,0.040411286205067225
0.85,1.0995574287564276,0.03910049671480104
0.85,1.2566370614359172,0.04153440708243766
0.85,1.413716694115407,0.04259023761671942
0.85,1.5707963267948966,0.036458362326215424
0.85,1.7278759594743864,0.03596066818083478
0.85,1.884955592153876,0.035613472660399575
0.85,2.0420352248333655,0.03477993832361364
0.85,2.199114857512855,0.03398412317973897
0.85,2.356194490192345,0.029409959142976422
0.85,2.5132741228718345,0.02872043935765274
0.85,2.6703537555513246,0.03042427800487148
0.85,2.827433388230814,0.03039437339120199
0.85,2.9845130209103035,0.028806074784864282
0.85,3.141592653589793,0.030627830008603692
0.9,-3.141592653589793,0.03383411119946872
0.9,-2.9845130209103035,0.031782232807029846
0.9,-2.827433388230814,0.033427199373302505
0.9,-2.6703537555513246,0.03331339337258737
0.9,-2.5132741228718345,0.031269171750064745
0.9,-2.356194490192345,0.03177863382048118
0.9,-2.199114857512855,0.03644487484996502
0.9,-2.0420352248333655,0.03695215216273731
0.9,-1.884955592153876,0.03739783258063982
0.9,-1.7278759594743864,0.03729399973889314
0.9,-1.5707963267948966,0.03725604276031789
0.9,-1.413716694115407,0.0428395977721267
0.9,-1.2566370614359172,0.041169266714280645
0.9,-1.0995574287564276,0.03805847736967242
0.9,-0.942477796076938,0.0386846568580569
0.9,-0.7853981633974483,0.03838867066743355
0.9,-0.6283185307179586,0.04137722721076428
0.9,-0.471238898038469,0.04047954721069143
0.9,-0.3141592653589793,0.04278949413829894
0.9,-0.15707963267948966,0.03435287551011043
0.9,0.0,0.012805452332306583
0.9,0.15707963267948966,0.03435287551011043
0.9,0.3141592653589793,0.04278949413829894
0.9,0.471238898038469,0.04047954721069143
0.9,0.6283185307179586,0.04137722721076428
0.9,0.7853981633974483,0.03838867066743355
0.9,0.942477796076938,0.0386846568580569
0.9,1.0995574287564276,0.03805847736967242
0.9,1.2566370614359172,0.041169266714280645
0.9,1.413716694115407,0.0428395977721267
0.9,1.5707963267948966,0.03725604276031789
0.9,1.7278759594743864,0.03729399973889314
0.9,1.884955592153876,0.03739783258063982
0.9,2.0420352248333655,0.03695215216273731
0.9,2.199114857512855,0.03644487484996502
0.9,2.356194490192345,0.03177863382048118
0.9,2.5132741228718345,0.031269171750064745
0.9,2.6703537555513246,0.03331339337258737
0.9,2.827433388230814,0.033427199373302505
0.9,2.9845130209103035,0.031782232807029846
0.9,3.141592653589793,0.03383411119946872
0.95,-3.141592653589793,0.03733737978541007
0.95,-2.9845130209103035,0.035025970941723085
0.95,-2.827433388230814,0.03670223551790035
0.95,-2.6703537555513246,0.03639507009775161
0.95,-2.5132741228718345,0.033933391803088804
0.95,-2.356194490192345,0.03418509585875078
0.95,-2.199114857512855,0.03885993713907435
0.95,-2.0420352248333655,0.038984640273134766
0.95,-1.884955592153876,0.03895208303143868
0.95,-1.7278759594743864,0.03832602919272369
0.95,-1.5707963267948966,0.037700124524575766
0.95,-1.413716694115407,0.04265929812317562
0.95,-1.2566370614359172,0.04041027204815568
0.95,-1.0995574287564276,0.03671989867017734
0.95,-0.942477796076938,0.03675220010667327
0.95,-0.7853981633974483,0.0359643721396705
0.95,-0.6283185307179586,0.0382625461923513
0.95,-0.471238898038469,0.03705782419744342
0.95,-0.3141592653589793,0.03884210526776315
0.95,-0.15707963267948966,0.031052933295700306
0.95,0.0,0.011608554000687716
0.95,0.15707963267948966,0.031052933295700306
0.95,0.3141592653589793,0.03884210526776315
0.95,0.471238898038469,0.03705782419744342
0.95,0.6283185307179586,0.0382625461923513
0.95,0.7853981633974483,0.0359643721396705
0.95,0.942477796076938,0.03675220010667327
0.95,1.0995574287564276,0.03671989867017734
0.95,1.2566370614359172,0.04041027204815568
0.95,1.413716694115407,0.04265929812317562
0.95,1.5707963267948966,0.037700124524575766
0.95,1.7278759594743864,0.03832602919272369
0.95,1.884955592153876,0.03895208303143868
0.95,2.0420352248333655,0.038984640273134766
0.95,2.199114857512855,0.03885993713907435
0.95,2.356194490192345,0.03418509585875078
0.95,2.5132741228718345,0.033933391803088804
0.95,2.6703537555513246,0.03639507009775161
0.95,2.827433388230814,0.03670223551790035
0.95,2.9845130209103035,0.035025970941723085
0.95,3.141592653589793,0.03733737978541007
1.0,-3.141592653589793,0.04118287275984867
1.0,-2.9845130209103035,0.03857637209590649
1.0,-2.827433388230814,0.04024742146356936
1.0,-2.6703537555513246,0.039682188133299476
1.0,-2.5132741228718345,0.03670719235922594
1.0,-2.356194490192345,0.0366060094297005
1.0,-2.199114857512855,0.041188096207886556
1.0,-2.0420352248333655,0.04082812958942007
1.0,-1.884955592153876,0.04022996130419467
1.0,-1.7278759594743864,0.03902343807968484
1.0,-1.5707963267948966,0.03777902780397115
1.0,-1.413716694115407,0.04206570277350455
1.0,-1.2566370614359172,0.039296882604935135
1.0,-1.0995574287564276,0.03513935295045044
1.0,-0.942477796076938,0.03467538440887525
1.0,-0.7853981633974483,0.03351729748679214
1.0,-0.6283185307179586,0.03525782558388203
1.0,-0.471238898038469,0.033859207398773836
1.0,-0.3141592653589793,0.035236042883002604
1.0,-0.15707963267948966,0.02807270179255316
1.0,0.0,0.010525867834683395
1.0,0.15707963267948966,0.02807270179255316
1.0,0.3141592653589793,0.035236042883002604
1.0,0.471238898038469,0.033859207398773836
1.0,0.6283185307179586,0.03525782558388203
1.0,0.7853981633974483,0.03351729748679214
1.0,0.942477796076938,0.03467538440887525
1.0,1.0995574287564276,0.03513935295045044
1.0,1.2566370614359172,0.039296882604935135
1.0,1.413716694115407,0.04206570277350455
1.0,1.5707963267948966,0.03777902780397115
1.0,1.7278759594743864,0.03902343807968484
1.0,1.884955592153876,0.04022996130419467
1.0,2.0420352248333655,0.04082812958942007
1.0,2.199114857512855,0.041188096207886556
1.0,2.356194490192345,0.0366060094297005
1.0,2.5132741228718345,0.03670719235922594
1.0,2.6703537555513246,0.039682188133299476
1.0,2.827433388230814,0.04024742146356936
1.0,2.9845130209103035,0.03857637209590649
1.0,3.141592653589793,0.04118287275984867
1.05,-3.141592653589793,0.04542513486064059
1.05,-2.9845130209103035,0.042479914080129764
1.05,-2.827433388230814,0.04409383246673475
1.05,-2.6703537555513246,0.04318602054123409
1.05,-2.5132741228718345,0.03957883696854419
1.05,-2.356194490192345,0.03901003912001105
1.05,-2.199114857512855,0.043379821832969165
1.05,-2.0420352248333655,0.04242875269500421
1.05,-1.884955592153876,0.0411864887798161
1.05,-1.7278759594743864,0.0393595615640934
1.05,-1.5707963267948966,0.03749114397966976
1.05,-1.413716694115407,0.041086018267167006
1.05,-1.2566370614359172,0.03787455534430795
1.05,-1.0995574287564276,0.03336952750617796
1.05,-0.942477796076938,0.03250725520965612
1.05,-0.7853981633974483,0.031086481822327795
1.05,-0.6283185307179586,0.032381663843165154
1.05,-0.471238898038469,0.030875712377186212
1.05,-0.3141592653589793,0.03193617406081109
1.05,-0.15707963267948966,0.025370846867544393
1.05,0.0,0.009542552573102795
1.05,0.15707963267948966,0.025370846867544393
1.05,0.3141592653589793,0.03193617406081109
1.05,0.471238898038469,0.030875712377186212
1.05,0.6283185307179586,0.032381663843165154
1.05,0.7853981633974483,0.031086481822327795
1.05,0.942477796076938,0.03250725520965612
1.05,1.0995574287564276,0.03336952750617796
1.05,1.2566370614359172,0.03787455534430795
1.05,1.413716694115407,0.041086018267167006
1.05,1.5707963267948966,0.03749114397966976
1.05,1.7278759594743864,0.0393595615640934
1.05,1.884955592153876,0.0411864887798161
1.05,2.0420352248333655,0.04242875269500421
1.05,2.199114857512855,0.043379821832969165
1.05,2.356194490192345,0.03901003912001105
1.05,2.5132741228718345,0.03957883696854419
1.05,2.6703537555513246,0.04318602054123409
1.05,2.827433388230814,0.04409383246673475
1.05,2.9845130209103035,0.042479914080129764
1.05,3.141592653589793,0.04542513486064059
1.1,-3.141592653589793,0.05013016231907162
1.1,-2.9845130209103035,0.04679186846252432
1.1,-2.827433388230814,0.04827535064438747
1.1,-2.6703537555513246,0.04691443243788376
1.1,-2.5132741228718345,0.04252837117956753
1.1,-2.356194490192345,0.04135603851485906
1.1,-2.199114857512855,0.04537682729709775
1.1,-2.0420352248333655,0.04372939279383438
1.1,-1.884955592153876,0.04178014949133191
1.1,-1.7278759594743864,0.039316010379129
1.1,-1.5707963267948966,0.036844761415476
1.1,-1.413716694115407,0.03975607681194696
1.1,-1.2566370614359172,0.03619175429451518
1.1,-1.0995574287564276,0.03145913199384437
1.1,-0.942477796076938,0.03029203100984958
1.1,-0.7853981633974483,0.02870079890800359
1.1,-0.6283185307179586,0.029644119336478005
1.1,-0.471238898038469,0.02809615310287197
1.1,-0.3141592653589793,0.028910559417829478
1.1,-0.15707963267948966,0.022912323828480147
1.1,0.0,0.008646060508624648
1.1,0.15707963267948966,0.022912323828480147
1.1,0.3141592653589793,0.028910559417829478
1.1,0.471238898038469,0.02809615310287197
1.1,0.6283185307179586,0.029644119336478005
1.1,0.7853981633974483,0.02870079890800359
1.1,0.942477796076938,0.03029203100984958
1.1,1.0995574287564276,0.03145913199384437
1.1,1.2566370614359172,0.03619175429451518
1.1,1.413716694115407,0.03975607681194696
1.1,1.5707963267948966,0.036844761415476
1.1,1.7278759594743864,0.039316010379129
1.1,1.884955592153876,0.04178014949133191
1.1,2.0420352248333655,0.04372939279383438
1.1,2.199114857512855,0.04537682729709775
1.1,2.356194490192345,0.04135603851485906
1.1,2.5132741228718345,0.04252837117956753
1.1,2.6703537555513246,0.04691443243788376
1.1,2.827433388230814,0.04827535064438747
1.1,2.9845130209103035,0.04679186846252432
1.1,3.141592653589793,0.05013016231907162
1.15,-3.141592653589793,0.05537809899250612
1.15,-2.9845130209103035,0.051577917280042296
1.15,-2.827433388230814,0.05282780974429523
1.15,-2.6703537555513246,0.05086916111765658
1.15,-2.5132741228718345,0.04552452756940969
1.15,-2.356194490192345,0.0435911444777383
1.15,-2.199114857512855,0.04711212424468188
1.15,-2.0420352248333655,0.04467165657358388
1.15,-1.884955592153876,0.04197520807535192
1.15,-1.7278759594743864,0.038883849592766064
1.15,-1.5707963267948966,0.035857314491563506
1.15,-1.413716694115407,0.03811773347012095
1.15,-1.2566370614359172,0.03429721422864871
1.15,-1.0995574287564276,0.029451522504498614
1.15,-0.942477796076938,0.02806532403292638
1.15,-0.7853981633974483,0.026380582190889033
1.15,-0.6283185307179586,0.027048875863870656
1.15,-0.471238898038469,0.025507475728008513
1.15,-0.3141592653589793,0.026130262042745833
1.15,-0.15707963267948966,0.02066715228313899
1.15,0.0,0.007825677352626348
1.15,0.15707963267948966,0.02066715228313899
1.15,0.3141592653589793,0.026130262042745833
1.15,0.471238898038469,0.025507475728008513
1.15,0.6283185307179586,0.027048875863870656
1.15,0.7853981633974483,0.026380582190889033
1.15,0.942477796076938,0.02806532403292638
1.15,1.0995574287564276,0.029451522504498614
1.15,1.2566370614359172,0.03429721422864871
1.15,1.413716694115407,0.03811773347012095
1.15,1.5707963267948966,0.035857314491563506
1.15,1.7278759594743864,0.038883849592766064
1.15,1.884955592153876,0.04197520807535192
1.15,2.0420352248333655,0.04467165657358388
1.15,2.199114857512855,0.04711212424468188
1.15,2.356194490192345,0.0435911444777383
1.15,2.5132741228718345,0.04552452756940969
1.15,2.6703537555513246,0.05086916111765658
1.15,2.827433388230814,0.05282780974429523
1.15,2.9845130209103035,0.051577917280042296
1.15,3.141592653589793,0.05537809899250612
1.2,-3.141592653589793,0.06126820610833717
1.2,-2.9845130209103035,0.05691742277985453
1.2,-2.827433388230814,0.05778873711515789
1.2,-2.6703537555513246,0.055043197483288
1.2,-2.5132741228718345,0.048522064573071635
1.2,-2.356194490192345,0.04565012755101843
1.2,-2.199114857512855,0.0485120376513875
1.2,-2.0420352248333655,0.04519962453001294
1.2,-1.884955592153876,0.04174503266201279
1.2,-1.7278759594743864,0.03806516013006466
1.2,-1.5707963267948966,0.03455492696627634
1.2,-1.413716694115407,0.03621708572133282
1.2,-1.2566370614359172,0.032238472863641086
1.2,-1.0995574287564276,0.02738465021410486
1.2,-0.942477796076938,0.025855434941859233
1.2,-0.7853981633974483,0.02413977453359009
1.2,-0.6283185307179586,0.02459556623943328
1.2,-0.471238898038469,0.02309624931874846
1.2,-0.3141592653589793,0.02356968724280272
1.2,-0.15707963267948966,0.018609931470461156
1.2,0.0,0.007072355590301619
1.2,0.15707963267948966,0.018609931470461156
1.2,0.3141592653589793,0.02356968724280272
1.2,0.471238898038469,0.02309624931874846
1.2,0.6283185307179586,0.02459556623943328
1.2,0.7853981633974483,0.02413977453359009
1.2,0.942477796076938,0.025855434941859233
1.2,1.0995574287564276,0.02738465021410486
1.2,1.2566370614359172,0.032238472863641086
1.2,1.413716694115407,0.03621708572133282
1.2,1.5707963267948966,0.03455492696627634
1.2,1.7278759594743864,0.03806516013006466
1.2,1.884955592153876,0.04174503266201279
1.2,2.0420352248333655,0.04519962453001294
1.2,2.199114857512855,0.0485120376513875
1.2,2.356194490192345,0.04565012755101843
1.2,2.5132741228718345,0.048522064573071635
1.2,2.6703537555513246,0.055043197483288
1.2,2.827433388230814,0.05778873711515789
1.2,2.9845130209103035,0.05691742277985453
1.2,3.141592653589793,0.06126820610833717
1.25,-3.141592653589793,0.06792424233028738
1.25,-2.9845130209103035,0.06290632740077017
1.25,-2.827433388230814,0.06319507203266826
1.25,-2.6703537555513246,0.05941569078084511
1.25,-2.5132741228718345,0.051457567809353885
1.25,-2.356194490192345,0.04745435008583453
1.25,-2.199114857512855,0.049498225793606
1.25,-2.0420352248333655,0.04526312753464073
1.25,-1.884955592153876,0.0410741030107134
1.25,-1.7278759594743864,0.03687292258580465
1.25,-1.5707963267948966,0.03297054466278366
1.25,-1.413716694115407,0.034101761554365034
1.25,-1.2566370614359172,0.0300599465141398
1.25,-1.0995574287564276,0.025290641845273246
1.25,-0.942477796076938,0.02368402364536836
1.25,-0.7853981633974483,0.021987104174546863
1.25,-0.6283185307179586,0.022280860894596907
1.25,-0.471238898038469,0.02084904729363984
1.25,-0.3141592653589793,0.021206063579134335
1.25,-0.15707963267948966,0.0167188952888626
1.25,0.0,0.006378384213907507
1.25,0.15707963267948966,0.0167188952888626
1.25,0.3141592653589793,0.021206063579134335
1.25,0.471238898038469,0.02084904729363984
1.25,0.6283185307179586,0.022280860894596907
1.25,0.7853981633974483,0.021987104174546863
1.25,0.942477796076938,0.02368402364536836
1.25,1.0995574287564276,0.025290641845273246
1.25,1.2566370614359172,0.0300599465141398
1.25,1.413716694115407,0.034101761554365034
1.25,1.5707963267948966,0.03297054466278366
1.25,1.7278759594743864,0.03687292258580465
1.25,1.884955592153876,0.0410741030107134
1.25,2.0420352248333655,0.04526312753464073
1.25,2.199114857512855,0.049498225793606
1.25,2.356194490192345,0.04745435008583453
1.25,2.5132741228718345,0.051457567809353885
1.25,2.6703537555513246,0.05941569078084511
1.25,2.827433388230814,0.06319507203266826
1.25,2.9845130209103035,0.06290632740077017
1.25,3.141592653589793,0.06792424233028738
1.3,-3.141592653589793,0.07550242586413329
1.3,-2.9845130209103035,0.0696612432023216
1.3,-2.827433388230814,0.06907970453959641
1.3,-2.6703537555513246,0.06394531512899114
1.3,-2.5132741228718345,0.05424519402284704
1.3,-2.356194490192345,0.04891205887036388
1.3,-2.199114857512855,0.04999131053170362
1.3,-2.0420352248333655,0.04482170291205376
1.3,-1.884955592153876,0.03995979486868947
1.3,-1.7278759594743864,0.035330504058158
1.3,-1.5707963267948966,0.031142091687673425
1.3,-1.413716694115407,0.031818847702523946
1.3,-1.2566370614359172,0.027801851345190715
1.3,-1.0995574287564276,0.023196022939401643
1.3,-0.942477796076938,0.02156713530481511
1.3,-0.7853981633974483,0.019927326405032423
1.3,-0.6283185307179586,0.020099511006746902
1.3,-0.471238898038469,0.018752878219784858
1.3,-0.3141592653589793,0.019019200890953804
1.3,-0.15707963267948966,0.014975343820464915
1.3,0.0,0.005737203439462847
1.3,0.15707963267948966,0.014975343820464915
1.3,0.3141592653589793,0.019019200890953804
1.3,0.471238898038469,0.018752878219784858
1.3,0.6283185307179586,0.020099511006746902
1.3,0.7853981633974483,0.019927326405032423
1.3,0.942477796076938,0.02156713530481511
1.3,1.0995574287564276,0.023196022939401643
1.3,1.2566370614359172,0.027801851345190715
1.3,1.413716694115407,0.031818847702523946
1.3,1.5707963267948966,0.031142091687673425
1.3,1.7278759594743864,0.035330504058158
1.3,1.884955592153876,0.03995979486868947
1.3,2.0420352248333655,0.04482170291205376
1.3,2.199114857512855,0.04999131053170362
1.3,2.356194490192345,0.04891205887036388
1.3,2.5132741228718345,0.05424519402284704
1.3,2.6703537555513246,0.06394531512899114
1.3,2.827433388230814,0.06907970453959641
1.3,2.9845130209103035,0.0696612432023216
1.3,3.141592653589793,0.07550242586413329
1.35,-3.141592653589793,0.08420353259416771
1.35,-2.9845130209103035,0.07732536172468212
1.35,-2.827433388230814,0.07546629742522135
1.35,-2.6703537555513246,0.06856189387007164
1.35,-2.5132741228718345,0.05677302742116081
1.35,-2.356194490192345,0.04992073484468002
1.35,-2.199114857512855,0.04991630202616598
1.35,-2.0420352248333655,0.04384893146717284
1.35,-1.884955592153876,0.03841372664041744
1.35,-1.7278759594743864,0.03347079457273061
1.35,-1.5707963267948966,0.02911080453036672
1.35,-1.413716694115407,0.029413508938929446
1.35,-1.2566370614359172,0.025499851914052494
1.35,-1.0995574287564276,0.021122381341317185
1.35,-0.942477796076938,0.019516394827451322
1.35,-0.7853981633974483,0.017962431569233907
1.35,-0.6283185307179586,0.01804530319708856
1.35,-0.471238898038469,0.016795621707043115
1.35,-0.3141592653589793,0.016991419588222208
1.35,-0.15707963267948966,0.013363319601212089
1.35,0.0,0.005143312356309711
1.35,0.15707963267948966,0.013363319601212089
1.35,0.3141592653589793,0.016991419588222208
1.35,0.471238898038469,0.016795621707043115
1.35,0.6283185307179586,0.01804530319708856
1.35,0.7853981633974483,0.017962431569233907
1.35,0.942477796076938,0.019516394827451322
1.35,1.0995574287564276,0.021122381341317185
1.35,1.2566370614359172,0.025499851914052494
1.35,1.413716694115407,0.029413508938929446
1.35,1.5707963267948966,0.02911080453036672
1.35,1.7278759594743864,0.03347079457273061
1.35,1.884955592153876,0.03841372664041744
1.35,2.0420352248333655,0.04384893146717284
1.35,2.199114857512855,0.04991630202616598
1.35,2.356194490192345,0.04992073484468002
1.35,2.5132741228718345,0.05677302742116081
1.35,2.6703537555513246,0.06856189387007164
1.35,2.827433388230814,0.07546629742522135
1.35,2.9845130209103035,0.07732536172468212
1.35,3.141592653589793,0.08420353259416771
1.4,-3.141592653589793,0.09428836368088796
1.4,-2.9845130209103035,0.08607408427239492
1.4,-2.827433388230814,0.08235864091184862
1.4,-2.6703537555513246,0.07315362597818864
1.4,-2.5132741228718345,0.05889901221593399
1.4,-2.356194490192345,0.050370426464312675
1.4,-2.199114857512855,0.049207963316455834
1.4,-2.0420352248333655,0.042335164118936675
1.4,-1.884955592153876,0.036461148990663814
1.4,-1.7278759594743864,0.03133392841060089
1.4,-1.5707963267948966,0.026918871411016208
1.4,-1.413716694115407,0.02692728020616314
1.4,-1.2566370614359172,0.023184431601425297
1.4,-1.0995574287564276,0.019086598453258084
1.4,-0.942477796076938,0.01753959476909895
1.4,-0.7853981633974483,0.0160921739751282
1.4,-0.6283185307179586,0.016111319325536194
1.4,-0.471238898038469,0.014965896177311096
1.4,-0.3141592653589793,0.015107026251277434
1.4,-0.15707963267948966,0.01186900314207902
1.4,0.0,0.004592066290257073
1.4,0.15707963267948966,0.01186900314207902
1.4,0.3141592653589793,0.015107026251277434
1.4,0.471238898038469,0.014965896177311096
1.4,0.6283185307179586,0.016111319325536194
1.4,0.7853981633974483,0.0160921739751282
1.4,0.942477796076938,0.01753959476909895
1.4,1.0995574287564276,0.019086598453258084
1.4,1.2566370614359172,0.023184431601425297
1.4,1.413716694115407,0.02692728020616314
1.4,1.5707963267948966,0.026918871411016208
1.4,1.7278759594743864,0.03133392841060089
1.4,1.884955592153876,0.036461148990663814
1.4,2.0420352248333655,0.042335164118936675
1.4,2.199114857512855,0.049207963316455834
1.4,2.356194490192345,0.050370426464312675
1.4,2.5132741228718345,0.05889901221593399
1.4,2.6703537555513246,0.07315362597818864
1.4,2.827433388230814,0.08235864091184862
1.4,2.9845130209103035,0.08607408427239492
1.4,3.141592653589793,0.09428836368088796
1.45,-3.141592653589793,0.10610322276017856
1.45,-2.9845130209103035,0.09612402364857067
1.45,-2.827433388230814,0.08972581773966475
1.45,-2.6703537555513246,0.07755287795215032
1.45,-2.5132741228718345,0.0604505094327583
1.45,-2.356194490192345,0.050151060632704914
1.45,-2.199114857512855,0.047818260550828905
1.45,-2.0420352248333655,0.04029047205500512
1.45,-1.884955592153876,0.0341404172908738
1.45,-1.7278759594743864,0.028965630129558276
1.45,-1.5707963267948966,0.02460815907519826
1.45,-1.413716694115407,0.02439770617881425
1.45,-1.2566370614359172,0.020881368421401123
1.45,-1.0995574287564276,0.017101800747271075
1.45,-0.942477796076938,0.015641794957107952
1.45,-0.7853981633974483,0.014315003106071204
1.45,-0.6283185307179586,0.014290616856549785
1.45,-0.471238898038469,0.013253393853624265
1.45,-0.3141592653589793,0.013352360315011934
1.45,-0.15707963267948966,0.010480616917260092
1.45,0.0,0.0040796621836497815
1.45,0.15707963267948966,0.010480616917260092
1.45,0.3141592653589793,0.013352360315011934
1.45,0.471238898038469,0.013253393853624265
1.45,0.6283185307179586,0.014290616856549785
1.45,0.7853981633974483,0.014315003106071204
1.45,0.942477796076938,0.015641794957107952
1.45,1.0995574287564276,0.017101800747271075
1.45,1.2566370614359172,0.020881368421401123
1.45,1.413716694115407,0.02439770617881425
1.45,1.5707963267948966,0.02460815907519826
1.45,1.7278759594743864,0.028965630129558276
1.45,1.884955592153876,0.0341404172908738
1.45,2.0420352248333655,0.04029047205500512
1.45,2.199114857512855,0.047818260550828905
1.45,2.356194490192345,0.050151060632704914
1.45,2.5132741228718345,0.0604505094327583
1.45,2.6703537555513246,0.07755287795215032
1.45,2.827433388230814,0.08972581773966475
1.45,2.9845130209103035,0.09612402364857067
1.45,3.141592653589793,0.10610322276017856
1.5,-3.141592653589793,0.12011705310208355
1.5,-2.9845130209103035,0.107742380118713
1.5,-2.827433388230814,0.09747701615931574
1.5,-2.6703537555513246,0.08151824398425807
1.5,-2.5132741228718345,0.06122702697279652
1.5,-2.356194490192345,0.049161818126925196
1.5,-2.199114857512855,0.04572300368152858
1.5,-2.0420352248333655,0.03774544506903956
1.5,-1.884955592153876,0.031500884685011894
1.5,-1.7278759594743864,0.02641483946929003
1.5,-1.5707963267948966,0.022218741283451773
1.5,-1.413716694115407,0.021857861570038727
1.5,-1.2566370614359172,0.018611981049901978
1.5,-1.0995574287564276,0.015177934729661393
1.5,-0.942477796076938,0.013825950006448524
1.5,-0.7853981633974483,0.012628522322619351
1.5,-0.6283185307179586,0.012576459132546436
1.5,-0.471238898038469,0.011648855926376739
1.5,-0.3141592653589793,0.01171554538356631
1.5,-0.15707963267948966,0.009188138399294894
1.5,0.0,0.0036030442915921525
1.5,0.15707963267948966,0.009188138399294894
1.5,0.3141592653589793,0.01171554538356631
1.5,0.471238898038469,0.011648855926376739
1.5,0.6283185307179586,0.012576459132546436
1.5,0.7853981633974483,0.012628522322619351
1.5,0.942477796076938,0.013825950006448524
1.5,1.0995574287564276,0.015177934729661393
1.5,1.2566370614359172,0.018611981049901978
1.5,1.413716694115407,0.021857861570038727
1.5,1.5707963267948966,0.022218741283451773
1.5,1.7278759594743864,0.02641483946929003
1.5,1.884955592153876,0.031500884685011894
1.5,2.0420352248333655,0.03774544506903956
1.5,2.199114857512855,0.04572300368152858
1.5,2.356194490192345,0.049161818126925196
1.5,2.5132741228718345,0.06122702697279652
1.5,2.6703537555513246,0.08151824398425807
1.5,2.827433388230814,0.09747701615931574
1.5,2.9845130209103035,0.107742380118713
1.5,3.141592653589793,0.12011705310208355
1.55,-3.141592653589793,0.13697952030926538
1.55,-2.9845130209103035,0.1212568792764197
1.55,-2.827433388230814,0.10542240318764039
1.55,-2.6703537555513246,0.0847157481432512
1.55,-2.5132741228718345,0.061009376740487405
1.55,-2.356194490192345,0.04732306295790005
1.55,-2.199114857512855,0.042927601213523
1.55,-2.0420352248333655,0.03475041932975574
1.55,-1.884955592153876,0.02860019171861156
1.55,-1.7278759594743864,0.023731504231219558
1.55,-1.5707963267948966,0.01978788327921524
1.55,-1.413716694115407,0.0193363061002066
1.55,-1.2566370614359172,0.016393614410135354
1.55,-1.0995574287564276,0.013322388596708925
1.55,-0.942477796076938,0.012093497516615443
1.55,-0.7853981633974483,0.011029896035240627
1.55,-0.6283185307179586,0.010962525110233818
1.55,-0.471238898038469,0.010144080173509486
1.55,-0.3141592653589793,0.010186329922860012
1.55,-0.15707963267948966,0.007983116038784032
1.55,0.0,0.003159839203062949
1.55,0.15707963267948966,0.007983116038784032
1.55,0.3141592653589793,0.010186329922860012
1.55,0.471238898038469,0.010144080173509486
1.55,0.6283185307179586,0.010962525110233818
1.55,0.7853981633974483,0.011029896035240627
1.55,0.942477796076938,0.012093497516615443
1.55,1.0995574287564276,0.013322388596708925
1.55,1.2566370614359172,0.016393614410135354
1.55,1.413716694115407,0.0193363061002066
1.55,1.5707963267948966,0.01978788327921524
1.55,1.7278759594743864,0.023731504231219558
1.55,1.884955592153876,0.02860019171861156
1.55,2.0420352248333655,0.03475041932975574
1.55,2.199114857512855,0.042927601213523
1.55,2.356194490192345,0.04732306295790005
1.55,2.5132741228718345,0.061009376740487405
1.55,2.6703537555513246,0.0847157481432512
1.55,2.827433388230814,0.10542240318764039
